ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760212093.317150,0,24.357,0.000000,0.000000,8,7,1619,53
1760212094.316990,1,28.479,31.294000,31.294000,8,7,1919,54
1760212095.317020,2,28.761,31.535000,62.829000,7,7,2333,54
1760212096.316994,3,28.439,31.334000,94.163000,6,7,2469,54
1760212097.317307,4,28.230,31.063000,125.226000,6,7,2469,54
1760212098.317097,5,28.331,31.245000,156.471000,6,7,2469,53
1760212099.317423,6,28.152,30.918000,187.389000,6,7,2469,53
1760212100.317029,7,27.973,30.781000,218.170000,6,7,2469,53
1760212101.316991,8,27.957,30.829000,248.999000,6,7,2469,53
1760212102.317011,9,28.081,30.936000,279.935000,7,7,2469,53
1760212103.316995,10,28.068,30.860000,310.795000,6,7,2469,53
1760212104.317020,11,28.051,30.827000,341.622000,7,7,2469,53
1760212105.317011,12,28.026,30.763000,372.385000,6,7,2469,53
1760212106.316993,13,28.146,30.851000,403.236000,6,7,2469,53
1760212107.317139,14,28.141,31.146000,434.382000,6,7,2469,53
1760212108.317109,15,28.121,31.029000,465.411000,6,7,2469,53
1760212109.317030,16,28.146,31.346000,496.757000,6,7,2469,53
1760212110.317026,17,28.125,31.483000,528.240000,6,7,2469,53
1760212111.316989,18,28.188,31.737000,559.977000,6,6,2469,53
1760212112.317122,19,28.222,31.983000,591.960000,6,7,2469,54
1760212113.316989,20,28.250,31.978000,623.938000,5,6,2469,54
1760212114.317232,21,28.261,32.049000,655.987000,6,7,2469,54
1760212115.317332,22,28.339,32.490000,688.477000,6,7,2469,54
1760212116.317311,23,28.274,32.676000,721.153000,6,7,2469,54
1760212117.317087,24,28.384,32.867000,754.020000,7,7,2469,54
1760212118.317363,25,28.295,32.775000,786.795000,7,7,2469,54
1760212119.317118,26,28.215,33.198000,819.993000,7,7,2469,54
1760212120.317103,27,28.275,33.346000,853.339000,6,7,2469,54
1760212121.317025,28,28.216,33.413000,886.752000,7,7,2469,54
1760212122.317002,29,28.055,33.435000,920.187000,6,7,2469,54
1760212123.317013,30,28.059,33.545000,953.732000,7,7,2469,54
1760212124.317018,31,28.058,33.711000,987.443000,6,7,2469,54
1760212125.317030,32,28.125,33.921000,1021.364000,7,7,2469,54
1760212126.317009,33,28.137,34.055000,1055.419000,7,7,2469,54
1760212127.317381,34,28.110,34.229000,1089.648000,6,7,2469,54
1760212128.317026,35,28.164,34.875000,1124.523000,7,7,2469,54
1760212129.317104,36,28.169,34.845000,1159.368000,6,7,2469,54
1760212130.316989,37,28.200,35.144000,1194.512000,6,7,2469,54
1760212131.317013,38,28.237,35.242000,1229.754000,6,7,2469,54
1760212132.316999,39,28.154,35.389000,1265.143000,6,7,2469,54
1760212133.317014,40,28.239,35.536000,1300.679000,6,7,2469,54
1760212134.317019,41,28.302,35.795000,1336.474000,6,7,2469,54
1760212135.316990,42,28.356,36.109000,1372.583000,6,7,2469,54
1760212136.317330,43,28.518,36.441000,1409.024000,6,7,2469,54
1760212137.317023,44,28.493,37.020000,1446.044000,6,7,2469,54
