ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760858718.5430913,18.00,193.53,0.000,0.000000,4
1760858719.5430558,6.00,194.03,5.718,5.717942,8
1760858720.5429847,3.00,187.70,5.772,11.489290,12
1760858721.5429356,0.00,187.70,5.076,16.564716,12
1760858722.5429323,0.00,187.70,5.317,21.881658,12
1760858723.5430355,0.00,187.70,5.087,26.968865,12
1760858724.5429468,0.00,187.70,5.051,32.019389,12
1760858725.54303,0.00,187.70,5.070,37.089505,12
1760858726.543046,1.00,187.70,5.061,42.150466,12
1760858727.5430515,0.00,187.70,5.191,47.341554,12
1760858728.5431194,0.00,187.70,5.124,52.465748,12
1760858729.5429592,0.00,187.70,5.079,57.543615,12
1760858730.5431607,0.00,187.70,5.033,62.577843,12
1760858731.5429528,0.00,187.70,5.221,67.798228,12
1760858732.5429358,0.00,187.70,5.298,73.096188,12
1760858733.5429378,0.00,187.70,5.177,78.273421,12
1760858734.5430999,1.00,187.70,5.129,83.403596,12
1760858735.5432026,1.00,187.70,5.265,88.668841,12
1760858736.5432837,0.00,187.70,5.114,93.783574,12
1760858737.5430539,0.00,187.70,5.316,99.098441,12
1760858738.5430524,0.00,187.70,5.156,104.254494,12
1760858739.543073,0.00,187.70,5.110,109.364955,12
1760858740.5429585,0.00,187.70,5.171,114.534925,12
1760858741.542934,0.00,187.70,5.126,119.660888,12
1760858742.5429716,0.00,187.70,5.289,124.950364,12
1760858743.5430448,0.00,187.70,5.139,130.089999,12
1760858744.5429394,0.00,187.70,5.122,135.211385,12
1760858745.5429466,0.00,187.70,5.105,140.315925,12
1760858746.5432587,0.00,187.70,5.151,145.468866,12
1760858747.5432966,1.00,187.70,5.339,150.807903,12
1760858748.542936,0.00,187.70,5.189,155.995329,12
1760858749.5429676,0.00,187.70,5.151,161.146683,12
1760858750.5429344,0.00,187.70,5.202,166.348574,12
1760858751.5429318,0.00,187.70,5.143,171.491871,12
1760858752.543058,0.00,187.70,5.343,176.835058,12
1760858753.542954,0.00,187.70,5.191,182.025352,12
1760858754.542968,0.00,187.70,5.202,187.227549,12
1760858755.5429366,0.00,187.70,5.218,192.445614,12
1760858756.5429494,0.00,187.70,5.175,197.620955,12
