ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760854186.1046584,14.00,260.88,0.000,0.000000,4
1760854187.1046603,5.00,261.13,6.146,6.145614,8
1760854188.1046343,3.00,254.05,6.029,12.174834,12
1760854189.1046667,0.00,254.05,5.319,17.494157,12
1760854190.104648,0.00,254.05,5.308,22.802004,12
1760854191.1046345,0.00,254.05,5.270,28.071888,12
1760854192.1047528,0.00,254.05,5.448,33.520178,12
1760854193.104634,0.00,254.05,5.310,38.829490,12
1760854194.1046343,1.00,254.05,5.277,44.106943,12
1760854195.1046486,0.00,254.05,5.310,49.416560,12
1760854196.104638,0.00,254.05,5.275,54.691449,12
1760854197.10465,0.00,254.05,5.497,60.188994,12
1760854198.104651,0.00,254.05,5.266,65.455155,12
1760854199.1046507,0.00,254.05,5.266,70.720705,12
1760854200.1046536,0.00,254.05,5.272,75.992664,12
1760854201.1046495,0.00,254.05,5.304,81.297094,12
1760854202.1046531,0.00,254.05,5.646,86.942954,12
1760854203.104639,1.00,254.05,5.289,92.231819,12
1760854204.104641,1.00,254.05,5.312,97.544001,12
1760854205.1046708,0.00,254.05,5.356,102.899761,12
1760854206.1046665,0.00,254.05,5.320,108.219632,12
1760854207.1046357,0.00,254.05,5.504,113.723891,12
1760854208.10465,0.00,254.05,5.407,119.131165,12
1760854209.1046355,0.00,254.05,5.315,124.445726,12
1760854210.1046338,0.00,254.05,5.289,129.734836,12
1760854211.1046567,0.00,254.05,5.322,135.057149,12
1760854212.1047277,0.00,254.05,5.504,140.561774,12
1760854213.1046402,1.00,254.05,5.344,145.905327,12
1760854214.1046379,0.00,254.05,5.329,151.234049,12
1760854215.1046402,0.00,254.05,5.346,156.579982,12
1760854216.1046486,0.00,254.05,5.272,161.851941,12
1760854217.104656,0.00,254.05,5.311,167.162841,12
1760854218.1046531,0.00,254.05,5.118,172.280809,12
1760854219.1046386,0.00,254.05,5.177,177.457859,12
1760854220.104652,0.00,254.05,5.124,182.582235,12
1760854221.1046343,0.00,254.05,5.156,187.738289,12
1760854222.1048126,0.00,254.05,5.269,193.007745,12
1760854223.104668,0.00,254.05,5.116,198.122723,12
1760854224.1046555,1.00,254.05,5.143,203.266020,12
1760854225.1046686,0.00,254.05,5.162,208.427750,12
1760854226.104662,0.00,254.05,5.145,213.573123,12
1760854227.1046526,1.00,254.05,5.337,218.910084,12
1760854228.1046574,0.00,254.05,5.107,224.017004,12
1760854229.10465,0.00,254.05,5.165,229.181542,12
1760854230.1046548,0.00,254.05,5.108,234.289439,12
1760854231.1046374,0.00,254.05,5.126,239.415525,12
1760854232.104734,0.00,254.05,5.337,244.753341,12
1760854233.1046345,0.00,254.05,5.178,249.931184,12
1760854234.104652,1.00,254.05,5.131,255.062152,12
1760854235.1046572,0.00,254.05,5.093,260.155096,12
1760854236.1046538,0.00,254.05,5.144,265.299064,12
1760854237.1047366,0.00,254.05,5.495,270.794228,12
1760854238.1047342,0.00,254.05,5.180,275.974513,12
1760854239.1047401,0.00,254.05,5.144,281.118848,12
1760854240.1046534,0.00,254.05,5.126,286.244506,12
1760854241.1047378,1.00,254.05,5.154,291.398973,12
1760854242.1046371,0.00,254.05,5.372,296.770908,12
1760854243.104637,0.00,254.05,5.178,301.949117,12
1760854244.1047213,0.00,254.05,5.179,307.128425,12
1760854245.1046374,0.00,254.05,5.194,312.321649,12
1760854246.104731,0.00,254.05,5.177,317.498943,12
1760854247.1046352,0.00,254.05,5.356,322.854825,12
1760854248.104731,0.00,254.05,5.151,328.006667,12
1760854249.1046395,0.00,254.05,5.198,333.204347,12
1760854250.1046531,0.00,254.05,5.193,338.397327,12
1760854251.1046507,0.00,254.05,5.171,343.568212,12
1760854252.1046352,0.00,254.05,5.312,348.880027,12
1760854253.10465,0.00,254.05,5.192,354.072397,12
1760854254.1046338,1.00,254.05,5.156,359.227840,12
1760854255.1046417,0.00,254.05,5.192,364.420026,12
1760854256.1046371,0.00,254.05,5.155,369.575226,12
1760854257.1047413,0.00,254.05,5.357,374.932817,12
1760854258.1046517,0.00,254.05,5.131,380.063114,12
1760854259.1047342,0.00,254.05,5.176,385.239370,12
1760854260.1046422,0.00,254.05,5.158,390.396828,12
1760854261.104649,0.00,254.05,5.174,395.570459,12
1760854262.1046343,1.00,254.05,5.331,400.901745,12
1760854263.104654,0.00,254.05,5.171,406.072752,12
1760854264.1046374,0.00,254.05,5.159,411.231308,12
1760854265.104666,1.00,254.05,5.138,416.369784,12
1760854266.1047263,0.00,254.05,5.158,421.528096,12
1760854267.104654,0.00,254.05,5.369,426.896795,12
1760854268.104724,0.00,254.05,5.265,432.162590,12
1760854269.104741,0.00,254.05,5.143,437.305704,12
1760854270.1046345,0.00,254.05,5.178,442.482693,12
1760854271.1046398,0.00,254.05,5.037,447.519972,12
1760854272.1046367,0.00,254.05,5.202,452.721802,12
1760854273.1047344,0.00,254.05,5.017,457.739368,12
1760854274.1046574,1.00,254.05,4.985,462.723730,12
1760854275.1046555,0.00,254.05,4.999,467.722374,12
1760854276.1046548,0.00,254.05,4.964,472.686229,12
1760854277.104669,0.00,254.05,5.143,477.828977,12
1760854278.1048298,0.00,254.05,4.955,482.784286,12
1760854279.1046584,0.00,254.05,4.887,487.670077,12
1760854280.1046512,0.00,254.05,5.259,492.928853,12
1760854281.1046646,8.00,255.55,5.046,497.975226,12
1760854282.1046667,2.00,256.05,5.238,503.213250,16
1760854283.1046495,1.00,256.05,5.737,508.950052,16
1760854284.104665,0.00,256.05,5.349,514.299281,16
1760854285.1046684,7.00,256.30,6.256,520.555674,24
1760854286.104743,0.00,256.30,5.449,526.004635,24
1760854287.1046507,0.00,256.30,5.404,531.408063,24
1760854288.1046581,0.00,256.30,5.191,536.599578,24
1760854289.104638,0.00,256.30,5.221,541.820024,24
1760854290.1046543,0.00,256.30,5.171,546.991397,24
1760854291.1046565,0.00,256.30,5.229,552.220876,24
1760854292.1047394,0.00,256.30,5.357,557.577857,24
1760854293.1046345,0.00,256.30,5.192,562.769616,24
1760854294.1046376,1.00,256.30,5.160,567.929942,24
1760854295.10465,0.00,256.30,5.157,573.087339,24
1760854296.104639,0.00,256.30,5.151,578.238205,24
1760854297.1046498,0.00,256.30,5.394,583.632600,24
1760854298.1046586,0.00,256.30,5.226,588.858539,24
1760854299.1046546,0.00,256.30,5.164,594.022466,24
1760854300.1046536,0.00,256.30,5.202,599.224845,24
1760854301.104639,0.00,256.30,5.422,604.646340,24
1760854302.1046543,0.00,256.30,5.384,610.029993,24
1760854303.1046498,0.00,256.30,5.227,615.256542,24
1760854304.1046643,0.00,256.30,5.195,620.451292,24
1760854305.1046596,1.00,256.30,5.179,625.629868,24
1760854306.10465,0.00,256.30,5.548,631.177400,24
1760854307.1046505,0.00,256.30,5.477,636.654010,24
1760854308.104649,0.00,256.30,5.203,641.856633,24
1760854309.1046503,0.00,256.30,5.246,647.103019,24
1760854310.1046338,0.00,256.30,5.195,652.297585,24
1760854311.1046379,0.00,256.30,5.287,657.585047,24
1760854312.1046538,0.00,256.30,5.355,662.939648,24
1760854313.10466,0.00,256.30,5.228,668.167662,24
1760854314.1046376,1.00,256.30,5.216,673.383530,24
1760854315.1047292,0.00,256.30,5.174,678.558443,24
1760854316.104667,0.00,256.30,5.252,683.810505,24
1760854317.1046398,0.00,256.30,5.431,689.241522,24
1760854318.104654,0.00,256.30,5.221,694.462761,24
1760854319.1046405,0.00,256.30,5.184,699.647012,24
1760854320.1046345,0.00,256.30,5.184,704.831264,24
1760854321.1046374,0.00,256.30,5.209,710.040052,24
1760854322.104652,0.00,256.30,5.380,715.419982,24
1760854323.1046588,0.00,256.30,5.150,720.569566,24
1760854324.1046531,1.00,256.30,5.136,725.705662,24
1760854325.10466,0.00,256.30,5.226,730.931417,24
1760854326.1046493,0.00,256.30,5.322,736.253181,24
1760854327.104652,0.00,256.30,5.398,741.651422,24
1760854328.104666,0.00,256.30,5.230,746.881144,24
1760854329.1046495,0.00,256.30,5.211,752.091580,24
1760854330.1046362,0.00,256.30,5.173,757.264968,24
1760854331.1046565,0.00,256.30,5.185,762.449891,24
1760854332.104649,0.00,256.30,5.379,767.828967,24
1760854333.1046596,0.00,256.30,5.214,773.042882,24
1760854334.1046343,0.00,256.30,5.228,778.270652,24
1760854335.1046526,0.00,256.30,5.209,783.479317,24
1760854336.104721,0.00,256.30,5.220,788.699458,24
1760854337.1047316,0.00,256.30,5.417,794.116375,24
1760854338.1046655,1.00,256.30,5.188,799.303984,24
1760854339.1046374,1.00,256.30,5.134,804.438248,24
1760854340.1046531,0.00,256.30,5.165,809.603762,24
1760854341.1046555,0.00,256.30,5.255,814.858387,24
1760854342.1046512,0.00,256.30,5.402,820.260656,24
1760854343.10465,0.00,256.30,5.198,825.459129,24
1760854344.1047893,0.00,256.30,5.201,830.660471,24
1760854345.1046343,0.00,256.30,5.217,835.876705,24
1760854346.1046553,0.00,256.30,5.220,841.096357,24
1760854347.1046505,0.00,256.30,5.369,846.465667,24
1760854348.1047444,0.00,256.30,5.215,851.681230,24
1760854349.1046379,0.00,256.30,5.167,856.847965,24
1760854350.1046362,0.00,256.30,5.178,862.026174,24
1760854351.1047542,1.00,256.30,5.200,867.226478,24
1760854352.104738,0.00,256.30,5.391,872.617090,24
1760854353.1046503,0.00,256.30,5.241,877.857799,24
1760854354.1046758,0.00,256.30,5.210,883.067930,24
1760854355.104737,0.00,256.30,5.169,888.237167,24
1760854356.1047432,0.00,256.30,5.184,893.421663,24
1760854357.1046345,0.00,256.30,5.378,898.799518,24
1760854358.1046348,0.00,256.30,5.166,903.965215,24
1760854359.104654,0.00,256.30,5.157,909.121818,24
1760854360.1046343,0.00,256.30,5.176,914.298013,24
1760854361.1046515,0.00,256.30,5.369,919.667018,24
1760854362.1046534,0.00,256.30,5.417,925.083996,24
1760854363.1046388,1.00,256.30,5.195,930.278929,24
1760854364.1046386,0.00,256.30,5.101,935.379685,24
1760854365.1047392,0.00,256.30,5.070,940.450595,24
1760854366.1047394,0.00,256.30,5.367,945.817220,24
1760854367.1046479,0.00,256.30,5.516,951.332464,24
1760854368.1047432,0.00,256.30,5.082,956.414605,24
1760854369.1046581,0.00,256.30,5.086,961.500102,24
1760854370.1047306,0.00,256.30,5.084,966.584256,24
