ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760213729.927854,0,24.956,0.000000,0.000000,7,6,1111,52
1760213730.927826,1,27.940,37.907000,37.907000,6,7,1641,52
1760213731.927735,2,28.434,37.509000,75.416000,5,7,2055,52
1760213732.927732,3,28.517,37.853000,113.269000,6,7,2333,53
1760213733.927910,4,28.100,37.436000,150.705000,6,7,2469,53
1760213734.927833,5,27.917,37.573000,188.278000,6,7,2469,52
1760213735.927828,6,28.190,38.112000,226.390000,6,7,2469,52
1760213736.927727,7,27.990,38.076000,264.466000,6,7,2469,52
1760213737.927767,8,27.903,38.126000,302.592000,5,6,2469,52
1760213738.927729,9,27.860,38.362000,340.954000,6,7,2469,52
1760213739.927823,10,27.901,38.507000,379.461000,6,7,2469,52
1760213740.927769,11,27.915,38.776000,418.237000,5,7,2469,52
1760213741.927809,12,27.807,38.770000,457.007000,6,7,2469,52
1760213742.927775,13,27.703,38.947000,495.954000,6,7,2469,52
1760213743.927729,14,27.774,30.475000,526.429000,6,7,2469,52
1760213744.927867,15,27.876,30.641000,557.070000,6,7,2469,52
1760213745.927835,16,27.915,30.578000,587.648000,6,7,2469,53
1760213746.927774,17,27.962,30.686000,618.334000,6,7,2469,53
1760213747.927749,18,28.013,30.706000,649.040000,6,7,2469,53
1760213748.927759,19,27.922,30.640000,679.680000,6,7,2469,53
1760213749.927864,20,27.998,30.704000,710.384000,6,7,2469,53
1760213750.927759,21,28.012,30.696000,741.080000,6,7,2469,53
1760213751.927769,22,28.074,30.718000,771.798000,6,6,2469,53
1760213752.927731,23,28.085,30.809000,802.607000,5,7,2469,53
1760213753.927749,24,28.067,30.571000,833.178000,6,7,2469,53
1760213754.927728,25,28.120,30.750000,863.928000,6,7,2469,53
1760213755.927780,26,28.089,30.828000,894.756000,6,7,2469,53
1760213756.927835,27,28.061,30.842000,925.598000,6,7,2469,53
1760213757.927783,28,28.073,31.010000,956.608000,6,7,2469,53
1760213758.927816,29,28.013,31.201000,987.809000,6,7,2469,53
1760213759.928244,30,28.071,31.317000,1019.126000,6,7,2469,53
