ts,cpu_percent,rss_mb,power_w,energy_j_total
1760214348.5327103,72.00,160.05,0.000,0.000000
1760214349.5327134,172.00,160.30,6.353,6.353194
1760214350.5326846,172.00,160.55,6.623,12.975552
1760214351.5326777,168.00,160.80,6.831,19.806712
1760214352.5328014,66.00,160.80,7.012,26.819511
1760214353.53279,0.00,160.80,5.909,32.728737
1760214354.5326793,0.00,160.80,5.495,38.223168
1760214355.533036,1.00,160.80,5.216,43.441478
1760214356.5328147,0.00,160.80,5.325,48.765256
1760214357.5327897,0.00,160.80,5.216,53.981246
1760214358.5329723,0.00,160.80,5.200,59.181794
1760214359.5328205,0.00,160.80,5.403,64.583819
1760214360.5327344,0.00,160.80,5.178,69.761418
1760214361.5330288,0.00,160.80,5.188,74.951163
1760214362.5328326,1.00,160.80,5.131,80.081643
1760214363.533016,0.00,160.80,5.177,85.259425
1760214364.5330675,1.00,160.80,5.363,90.622509
1760214365.5328193,0.00,160.80,5.159,95.779906
1760214366.5328112,0.00,160.80,5.171,100.950486
1760214367.5328426,0.00,160.80,5.163,106.113742
1760214368.533048,0.00,160.80,5.200,111.314656
1760214369.5330415,0.00,160.80,5.339,116.653815
1760214370.5327911,0.00,160.80,5.156,121.808221
1760214371.5327954,0.00,160.80,5.181,126.989360
1760214372.532851,0.00,160.80,5.194,132.183743
1760214373.5328674,1.00,160.80,5.176,137.359756
1760214374.5328074,0.00,160.80,5.336,142.695435
1760214375.5328138,0.00,160.80,5.201,147.895983
1760214376.5328052,0.00,160.80,5.189,153.085423
1760214377.532783,0.00,160.80,5.187,158.271811
1760214378.5328097,0.00,160.80,5.178,163.449960
1760214379.5330622,1.00,160.80,5.358,168.809077
1760214380.5326939,0.00,160.80,5.232,174.039288
1760214381.5330713,0.00,160.80,5.194,179.235564
1760214382.532775,1.00,160.80,5.316,184.549881
1760214383.5328085,0.00,160.80,5.221,189.770876
1760214384.5328038,0.00,160.80,5.374,195.144398
1760214385.5331738,0.00,160.80,5.263,200.409338
1760214386.5330317,0.00,160.80,5.183,205.591514
1760214387.5327938,0.00,160.80,5.166,210.756479
1760214388.533292,0.00,160.80,5.150,215.909298
1760214389.5328274,0.00,160.80,5.393,221.299360
1760214390.5328033,0.00,160.80,5.296,226.595245
1760214391.533034,0.00,160.80,5.218,231.814409
1760214392.533067,1.00,160.80,5.223,237.037357
1760214393.5330064,0.00,160.80,5.173,242.210378
1760214394.5329788,0.00,160.80,5.395,247.604774
1760214395.5329938,0.00,160.80,5.233,252.837609
1760214396.5328166,0.00,160.80,5.250,258.086253
1760214397.53282,0.00,160.80,5.255,263.340939
1760214398.5328064,0.00,160.80,5.179,268.519881
1760214399.5328271,0.00,160.80,5.384,273.903779
1760214400.5326684,0.00,160.80,5.247,279.149615
1760214401.5330732,0.00,160.80,5.172,284.323674
1760214402.532821,1.00,160.80,5.172,289.494681
1760214403.5327964,0.00,160.80,5.209,294.703469
1760214404.532777,0.00,160.80,5.435,300.138392
1760214405.5327883,0.00,160.80,5.220,305.358105
1760214406.532834,0.00,160.80,5.315,310.673643
1760214407.5331717,0.00,160.80,5.230,315.905807
1760214408.5327404,0.00,160.80,5.240,321.143160
1760214409.5330374,0.00,160.80,5.371,326.515521
1760214410.5327973,0.00,160.80,5.220,331.734563
1760214411.5330307,0.00,160.80,5.251,336.986869
1760214412.5328724,1.00,160.80,5.233,342.218728
1760214413.5328085,0.00,160.80,5.230,347.447902
1760214414.5328007,0.00,160.80,5.336,352.783765
1760214415.5330582,1.00,160.80,5.303,358.088377
1760214416.533109,0.00,160.80,5.245,363.333847
1760214417.5327342,0.00,160.80,5.188,368.519564
1760214418.5330136,0.00,160.80,5.188,373.709370
1760214419.5330174,0.00,160.80,5.385,379.094488
1760214420.532806,0.00,160.80,5.266,384.359611
1760214421.53279,0.00,160.80,5.219,389.578836
1760214422.5327895,0.00,160.80,5.196,394.775173
1760214423.5328193,0.00,160.80,5.204,399.979811
1760214424.5330079,0.00,160.80,5.394,405.375305
1760214425.5330012,1.00,160.80,5.204,410.579454
1760214426.5326998,0.00,160.80,5.262,415.839939
1760214427.5327184,0.00,160.80,5.189,421.028768
1760214428.5328052,0.00,160.80,5.248,426.277351
1760214429.532796,0.00,160.80,5.417,431.694695
1760214430.5326822,0.00,160.80,5.347,437.041300
