ts,cpu_percent,rss_mb,power_w,energy_j_total
1760268025.235738,27.00,269.60,0.000,0.000000
1760268026.2357957,25.00,264.15,6.531,6.531478
1760268027.2357175,18.00,265.15,6.598,13.128873
1760268028.235806,21.00,265.90,6.325,19.454784
1760268029.235803,12.00,266.65,6.458,25.912776
1760268030.2357028,0.00,266.65,5.656,31.568462
1760268031.2357936,0.00,266.65,5.522,37.091336
1760268032.2358024,0.00,266.65,5.600,42.691358
1760268033.2357337,0.00,266.65,5.417,48.107726
1760268034.2357974,0.00,266.65,5.429,53.537400
1760268035.2358088,1.00,266.65,5.392,58.929109
1760268036.235808,0.00,266.65,5.320,64.248859
1760268037.2358031,1.00,266.65,5.458,69.706609
1760268038.2357273,0.00,266.65,5.317,75.022757
1760268039.2358046,0.00,266.65,5.350,80.373329
1760268040.2358036,0.00,266.65,5.322,85.695093
1760268041.235801,0.00,266.65,5.320,91.015392
1760268042.2358158,1.00,266.65,5.536,96.551938
1760268043.2357976,0.00,266.65,5.363,101.915267
1760268044.2358038,0.00,266.65,5.298,107.213349
1760268045.2357128,0.00,266.65,5.305,112.517412
1760268046.2357035,0.00,266.65,5.347,117.864689
1760268047.2357018,0.00,266.65,5.578,123.442555
1760268048.235704,0.00,266.65,5.324,128.766272
1760268049.235704,0.00,266.65,5.316,134.081871
1760268050.235714,0.00,266.65,5.328,139.410044
1760268051.2357092,1.00,266.65,5.323,144.733211
1760268052.2357981,0.00,266.65,5.459,150.192609
1760268053.2359076,0.00,266.65,5.302,155.494841
1760268054.2357056,0.00,266.65,5.352,160.845291
1760268055.2358098,0.00,266.65,5.322,166.167910
1760268056.2358077,0.00,266.65,5.307,171.475391
1760268057.2357228,1.00,266.65,5.453,176.928075
1760268058.2357175,0.00,266.65,5.374,182.301596
1760268059.23581,0.00,266.65,5.513,187.814705
1760268060.2357254,0.00,266.65,5.366,193.180109
1760268061.235726,0.00,266.65,5.327,198.507610
1760268062.2358892,0.00,266.65,5.513,204.021817
1760268063.2358057,0.00,266.65,5.346,209.367567
1760268064.235721,0.00,266.65,5.373,214.740295
1760268065.2357209,1.00,266.65,5.488,220.227891
1760268066.2357028,0.00,266.65,5.393,225.620333
1760268067.2359886,0.00,266.65,5.592,231.214008
1760268068.235703,0.00,266.65,5.404,236.616216
1760268069.235825,0.00,266.65,5.410,242.027151
1760268070.2358062,0.00,266.65,5.481,247.507850
1760268071.235704,0.00,266.65,5.423,252.930017
1760268072.2363245,0.00,266.65,5.735,258.668405
1760268073.2360916,1.00,266.65,5.416,264.082942
1760268074.2358,0.00,266.65,5.356,269.437848
1760268075.2357984,0.00,266.65,5.415,274.853117
1760268076.2358067,0.00,266.65,5.296,280.149002
1760268077.2358158,0.00,266.65,5.463,285.612001
1760268078.2358813,0.00,266.65,5.302,290.914050
1760268079.2358239,0.00,266.65,5.326,296.239720
1760268080.2358274,0.00,266.65,5.267,301.507102
1760268081.235809,0.00,266.65,5.274,306.781075
1760268082.2358155,1.00,266.65,5.487,312.268000
1760268083.2357986,0.00,266.65,5.314,317.581707
1760268084.235832,0.00,266.65,5.296,322.877530
1760268085.2358127,0.00,266.65,5.297,328.174087
1760268086.2357986,0.00,266.65,5.302,333.476075
1760268087.2357965,0.00,266.65,5.501,338.977221
1760268088.2358181,1.00,266.65,5.265,344.242039
1760268089.2359014,0.00,266.65,5.268,349.510641
1760268090.2357957,0.00,266.65,5.482,354.992133
1760268091.235794,0.00,266.65,5.394,360.386101
1760268092.235729,0.00,266.65,5.525,365.910990
1760268093.2357974,0.00,266.65,5.403,371.314601
1760268094.2357206,0.00,266.65,5.394,376.707898
1760268095.23572,1.00,266.65,5.471,382.178831
1760268096.2357218,0.00,266.65,5.531,387.710067
1760268097.2358148,0.00,266.65,5.532,393.242218
1760268098.2358084,0.00,266.65,5.321,398.563189
1760268099.2358782,0.00,266.65,5.326,403.890018
1760268100.235806,0.00,266.65,5.327,409.217092
1760268101.235796,0.00,266.65,5.345,414.562110
1760268102.2361298,0.00,266.65,5.487,420.050561
1760268103.2358,0.00,266.65,5.320,425.369272
1760268104.235797,0.00,266.65,5.311,430.680538
1760268105.235799,0.00,266.65,5.327,436.007429
1760268106.2358084,0.00,266.65,5.346,441.353301
1760268107.235746,1.00,266.65,5.574,446.926651
1760268108.2357478,0.00,266.65,5.392,452.318972
1760268109.2358084,0.00,266.65,5.395,457.714710
1760268110.235911,0.00,266.65,5.402,463.116918
1760268111.2359362,0.00,266.65,5.336,468.453391
1760268112.2358172,0.00,266.65,5.579,474.031746
1760268113.2358606,0.00,266.65,5.355,479.386712
1760268114.2357206,0.00,266.65,5.424,484.810038
