ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760321890.085518,0,11.856,0.000000,0.000000,3,1,724,53
1760321891.085494,1,25.104,33.795000,33.795000,12,10,1222,56
1760321892.085497,2,35.750,39.642000,73.437000,7,8,1899,56
1760321893.085499,3,34.933,39.100000,112.537000,12,9,2188,57
1760321894.085499,4,35.714,39.927000,152.464000,14,10,2688,57
1760321895.085491,5,36.059,40.292000,192.756000,8,9,2899,57
1760321896.085495,6,35.405,39.869000,232.625000,7,9,2899,57
1760321897.085491,7,35.085,39.906000,272.531000,7,8,2899,58
1760321898.085503,8,34.904,39.790000,312.321000,6,8,2899,58
1760321899.085492,9,35.085,40.241000,352.562000,6,8,2899,58
1760321900.085493,10,35.157,40.466000,393.028000,7,9,2899,58
1760321901.085502,11,35.101,40.371000,433.399000,7,8,2899,58
1760321902.085503,12,34.879,40.663000,474.062000,7,9,2899,58
1760321903.085504,13,34.120,39.587000,513.649000,7,9,2899,58
1760321904.085538,14,34.309,40.841000,554.490000,7,9,2899,58
1760321905.085502,15,35.466,39.751000,594.241000,7,9,2899,59
1760321906.085490,16,35.615,38.389000,632.630000,6,8,2899,59
1760321907.085541,17,35.307,38.045000,670.675000,7,8,2899,59
1760321908.085490,18,35.011,37.760000,708.435000,6,8,2899,59
1760321909.085538,19,35.367,38.067000,746.502000,7,8,2899,59
1760321910.085488,20,35.551,39.912000,786.414000,7,9,2899,59
1760321911.085538,21,35.453,38.304000,824.718000,6,8,2899,60
1760321912.085539,22,35.554,38.168000,862.886000,6,8,2899,60
1760321913.085539,23,35.067,37.998000,900.884000,7,9,2899,60
1760321914.085492,24,35.462,38.030000,938.914000,8,9,2899,60
1760321915.085537,25,35.675,39.998000,978.912000,7,8,2899,60
1760321916.085501,26,35.609,38.438000,1017.350000,7,8,2899,60
1760321917.085541,27,35.189,37.873000,1055.223000,6,8,2899,60
1760321918.085496,28,35.195,39.696000,1094.919000,6,8,2899,61
1760321919.085539,29,35.466,38.066000,1132.985000,8,9,2899,61
1760321920.085539,30,35.621,38.456000,1171.441000,8,9,2899,61
1760321921.085538,31,35.497,39.947000,1211.388000,6,8,2899,61
1760321922.085539,32,35.712,38.916000,1250.304000,7,8,2899,61
1760321923.085488,33,35.492,39.197000,1289.501000,7,9,2899,61
1760321924.085538,34,35.855,38.903000,1328.404000,7,9,2899,62
1760321925.085490,35,35.714,39.418000,1367.822000,7,9,2899,62
1760321926.085544,36,35.455,39.024000,1406.846000,7,9,2899,62
1760321927.085540,37,34.679,38.950000,1445.796000,5,7,2899,62
1760321928.085543,38,35.246,39.317000,1485.113000,6,8,2899,61
1760321929.085551,39,34.616,39.491000,1524.604000,7,8,2899,62
1760321930.085512,40,35.605,40.112000,1564.716000,7,8,2899,61
