ts,cpu_percent,rss_mb,power_w,energy_j_total
1760237970.5138032,74.00,158.75,0.000,0.000000
1760237971.513737,128.00,159.50,7.114,7.113385
1760237972.5137253,159.00,159.50,12.345,19.458324
1760237973.5137289,160.00,159.50,11.928,31.386028
1760237974.5137258,267.00,159.50,12.075,43.461437
1760237975.5137258,235.00,159.50,11.077,54.538740
1760237976.5137236,163.00,159.50,10.610,65.149186
1760237977.5137308,77.00,159.75,10.387,75.536061
1760237978.5137267,0.00,159.75,10.163,85.699060
1760237979.5142019,0.00,159.75,10.063,95.767272
1760237980.5156674,0.00,159.75,10.016,105.797886
1760237981.5137272,0.00,159.75,9.970,115.748666
1760237982.513727,0.00,159.75,9.835,125.583480
1760237983.5138102,0.00,159.75,9.815,135.399189
1760237984.5137303,0.00,159.75,9.755,145.153620
1760237985.5137584,0.00,159.75,9.323,154.477327
1760237986.5137296,0.00,159.75,9.245,163.722481
1760237987.5139978,0.00,159.75,9.223,172.947799
1760237988.5137262,1.00,159.75,9.235,182.179831
1760237989.5137308,0.00,159.75,9.153,191.333372
1760237990.5145044,0.00,159.75,9.154,200.494543
1760237991.5138786,0.00,159.75,9.049,209.537672
1760237992.513851,0.00,159.75,9.083,218.620229
1760237993.5137334,0.00,159.75,9.052,227.670865
1760237994.5137324,0.00,159.75,9.018,236.689274
1760237995.5137308,0.00,159.75,9.047,245.736309
1760237996.5137293,0.00,159.75,8.997,254.733784
1760237997.513757,0.00,159.75,8.975,263.708798
1760237998.5140758,0.00,159.75,8.954,272.665501
1760237999.5137346,0.00,159.75,8.946,281.607983
1760238000.5137484,0.00,159.75,8.961,290.568897
1760238001.513981,0.00,159.75,9.598,300.169398
1760238002.5142794,0.00,159.75,9.842,310.014099
1760238003.5138948,0.00,159.75,10.147,320.157628
1760238004.51374,1.00,159.75,10.123,330.279001
1760238005.5159903,0.00,159.75,10.134,340.435957
1760238006.5137844,0.00,159.75,10.073,350.486346
1760238007.5137267,0.00,159.75,10.050,360.535637
1760238008.5137537,0.00,159.75,10.020,370.555814
1760238009.5152647,0.00,159.75,9.964,380.534975
1760238010.5137358,0.00,159.75,9.927,390.447059
1760238011.514761,0.00,159.75,9.902,400.359449
1760238012.5137303,0.00,159.75,9.867,410.216052
1760238013.5137258,0.00,159.75,9.768,419.984154
1760238014.5139127,0.00,159.75,8.768,428.753785
1760238015.5139873,0.00,159.75,8.727,437.481363
1760238016.5144656,0.00,159.75,8.691,446.176531
1760238017.5140193,0.00,159.75,8.697,454.870112
1760238018.5141335,0.00,159.75,8.750,463.620822
1760238019.5144324,1.00,159.75,8.746,472.369335
1760238020.5147457,0.00,159.75,8.714,481.086232
1760238021.5143569,0.00,159.75,8.752,489.834622
1760238022.5144558,0.00,159.75,8.757,498.592596
1760238023.5137222,0.00,159.75,9.060,507.645551
1760238024.513907,0.00,159.75,8.196,515.843101
1760238025.513732,0.00,159.75,8.265,524.106202
1760238026.5138142,0.00,159.75,8.221,532.327800
1760238027.5166996,0.00,159.75,8.294,540.645650
1760238028.5156167,0.00,159.75,8.262,548.898558
1760238029.5137258,0.00,159.75,8.257,557.139870
1760238030.5137274,0.00,159.75,8.324,565.463823
1760238031.5141773,0.00,159.75,8.305,573.772762
1760238032.514181,0.00,159.75,8.345,582.117894
1760238033.514197,1.00,159.75,8.332,590.449721
1760238034.5137296,0.00,159.75,8.290,598.735650
1760238035.5137303,1.00,159.75,8.260,606.995760
1760238036.5137296,0.00,159.75,8.363,615.358715
1760238037.5137298,0.00,159.75,8.312,623.671194
1760238038.5144022,0.00,159.75,8.319,631.995758
1760238039.5138025,0.00,159.75,8.295,640.285714
1760238040.5137303,0.00,159.75,8.330,648.615344
1760238041.5143442,0.00,159.75,8.295,656.915432
1760238042.5137348,0.00,159.75,8.334,665.244391
1760238043.5143285,0.00,159.75,8.300,673.549484
1760238044.5137296,0.00,159.75,8.272,681.816309
1760238045.5139565,0.00,159.75,8.315,690.132816
1760238046.5150242,0.00,159.75,8.304,698.445294
1760238047.5137296,1.00,159.75,8.306,706.740805
1760238048.5137475,0.00,159.75,8.309,715.050110
1760238049.5137365,0.00,159.75,8.268,723.317606
1760238050.5139592,0.00,159.75,8.280,731.599445
1760238051.5139434,0.00,159.75,8.258,739.857176
1760238052.5137618,0.00,159.75,8.220,748.075966
1760238053.514319,0.00,159.75,8.301,756.382036
1760238054.5137296,0.00,159.75,8.267,764.644466
1760238055.5137262,0.00,159.75,8.243,772.887853
1760238056.5137272,0.00,159.75,8.229,781.117324
1760238057.5139894,0.00,159.75,8.248,789.367364
1760238058.5140712,1.00,159.75,8.258,797.625644
1760238059.5138557,0.00,159.75,8.240,805.863965
1760238060.5146549,56.00,160.25,8.172,814.042777
1760238061.5139878,2.00,160.25,8.259,822.296357
1760238062.5139143,98.00,160.25,8.228,830.523936
1760238063.5137331,100.00,160.25,8.299,838.821522
1760238064.5137413,97.90,160.25,8.249,847.070768
1760238065.5137348,100.10,160.50,8.245,855.315681
1760238066.5137389,7.00,160.50,8.203,863.518358
1760238067.5154073,85.90,160.50,8.244,871.776150
1760238068.5137303,98.20,160.50,8.263,880.025335
1760238069.5137265,100.00,160.50,8.226,888.251571
1760238070.5137308,97.00,160.50,8.170,896.421167
1760238071.5137274,29.00,160.50,8.234,904.654850
1760238072.5137312,0.00,160.50,8.170,912.824873
1760238073.5137324,0.00,160.50,8.180,921.005088
1760238074.5137286,1.00,160.50,8.133,929.138002
1760238075.5137286,0.00,160.50,8.174,937.311565
1760238076.5138743,0.00,160.50,8.142,945.454428
1760238077.5137362,0.00,160.50,8.130,953.583008
1760238078.5137312,0.00,160.50,8.093,961.676005
1760238079.514047,0.00,160.50,8.149,969.827412
1760238080.5162256,0.00,160.50,8.176,978.021422
1760238081.5137255,0.00,160.50,8.155,986.156289
