ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760860106.8157482,22.00,198.79,0.000,0.000000,4
1760860107.8158,3.00,199.04,6.132,6.131942,8
1760860108.8157163,5.00,195.06,6.075,12.206207,12
1760860109.8157299,0.00,195.06,5.377,17.583268,12
1760860110.8161714,0.00,195.06,5.403,22.988894,12
1760860111.8158214,0.00,195.06,5.394,28.380787,12
1760860112.8159695,1.00,195.06,5.562,33.943944,12
1760860113.8157263,0.00,195.06,5.290,39.232810,12
1760860114.815695,1.00,195.06,5.369,44.601265,12
1760860115.8157196,0.00,195.06,5.426,50.026972,12
1760860116.815737,0.00,195.06,5.408,55.435100,12
1760860117.8158247,0.00,195.06,5.515,60.950955,12
1760860118.815805,0.00,195.06,5.386,66.336622,12
1760860119.815729,0.00,195.06,5.398,71.734253,12
1760860120.8156955,0.00,195.06,5.383,77.116990,12
1760860121.8157375,1.00,195.06,5.352,82.469577,12
1760860122.8157191,0.00,195.06,5.527,87.996906,12
1760860123.8156989,0.00,195.06,5.442,93.438543,12
1760860124.8157392,0.00,195.06,5.369,98.808036,12
1760860125.8157213,0.00,195.06,5.368,104.176003,12
1760860126.8157196,0.00,195.06,5.519,109.695215,12
1760860127.8157117,0.00,195.06,5.614,115.309641,12
1760860128.8156981,0.00,195.06,5.390,120.700009,12
1760860129.815787,1.00,195.06,5.420,126.120100,12
1760860130.8158064,0.00,195.06,5.417,131.537566,12
1760860131.8157403,0.00,195.06,5.416,136.953263,12
1760860132.8157,0.00,195.06,5.548,142.501405,12
1760860133.8157208,0.00,195.06,5.376,147.877551,12
1760860134.8156948,0.00,195.06,5.387,153.264012,12
1760860135.8158138,0.00,195.06,5.426,158.690817,12
1760860136.8157375,0.00,195.06,5.139,163.828987,12
1760860137.8158236,0.00,195.06,5.321,169.150507,12
1760860138.815805,0.00,195.06,5.176,174.326458,12
1760860139.8157132,0.00,195.06,5.152,179.478056,12
1760860140.8156953,1.00,195.06,5.170,184.647599,12
1760860141.8157163,0.00,195.06,5.125,189.772769,12
1760860142.8157413,0.00,195.06,5.322,195.094899,12
1760860143.8158047,0.00,195.06,5.162,200.256995,12
1760860144.8158343,0.00,195.06,5.150,205.407433,12
1760860145.8157413,0.00,195.06,5.113,210.519908,12
1760860146.815798,0.00,195.06,5.111,215.631345,12
1760860147.815694,0.00,195.06,5.354,220.985274,12
1760860148.8156955,1.00,195.06,5.186,226.171723,12
1760860149.8157284,0.00,195.06,5.105,231.276630,12
1760860150.815712,0.00,195.06,5.178,236.454839,12
1760860151.8158097,0.00,195.06,5.183,241.638114,12
1760860152.815721,0.00,195.06,5.341,246.978250,12
1760860153.8157418,0.00,195.06,5.157,252.135036,12
1760860154.815881,1.00,195.06,5.159,257.294324,12
1760860155.8158097,0.00,195.06,5.185,262.478637,12
1760860156.8157985,0.00,195.06,5.175,267.653856,12
1760860157.8158004,0.00,195.06,5.327,272.980441,12
1760860158.8157144,0.00,195.06,5.187,278.166524,12
1760860159.815806,0.00,195.06,5.184,283.350532,12
1760860160.815723,0.00,195.06,5.121,288.471002,12
1760860161.8157382,0.00,195.06,5.333,293.804180,12
1760860162.8157303,0.00,195.06,5.376,299.180326,12
1760860163.8160727,0.00,195.06,5.189,304.371535,12
1760860164.8158011,0.00,195.06,5.170,309.540284,12
