ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760869637.154503,22.00,354.20,0.000,0.000000,4
1760869638.1547487,5.00,354.20,6.012,6.013230,8
1760869639.1544812,2.00,354.20,6.287,12.298126,12
1760869640.1545212,0.00,354.20,5.502,17.800553,12
1760869641.154496,1.00,354.20,5.479,23.279299,12
1760869642.1544774,0.00,354.20,5.437,28.716419,12
1760869643.154498,0.00,354.20,5.395,34.111241,12
1760869644.1544802,0.00,354.20,5.598,39.709554,12
1760869645.1544998,0.00,354.20,5.424,45.133735,12
1760869646.1545045,0.00,354.20,5.424,50.557976,12
1760869647.1544826,0.00,354.20,5.431,55.988993,12
1760869648.1544783,0.00,354.20,5.448,61.436672,12
1760869649.1545134,1.00,354.20,5.619,67.055554,12
1760869650.1544938,1.00,354.20,5.425,72.480406,12
1760869651.1544962,0.00,354.20,5.525,78.005355,12
1760869652.1545029,0.00,354.20,5.487,83.492218,12
1760869653.1545935,0.00,354.20,5.481,88.973650,12
1760869654.1545007,0.00,354.20,5.670,94.643557,12
1760869655.1545231,0.00,354.20,5.480,100.123523,12
1760869656.1544929,0.00,354.20,5.457,105.580480,12
1760869657.154595,1.00,354.20,5.519,111.099692,12
1760869658.1544933,0.00,354.20,5.446,116.545234,12
1760869659.1545846,0.00,354.20,5.662,122.207756,12
1760869660.1545122,0.00,354.20,5.458,127.665628,12
1760869661.1544776,0.00,354.20,5.465,133.129970,12
1760869662.1544967,0.00,354.20,5.516,138.646191,12
1760869663.1545198,0.00,354.20,5.446,144.092283,12
1760869664.154479,0.00,354.20,5.652,149.744307,12
1760869665.1546042,0.00,354.20,5.647,155.392120,12
1760869666.1545012,0.00,354.20,5.574,160.965103,12
1760869667.1544776,0.00,354.20,5.282,166.247194,12
1760869668.1545901,1.00,354.20,5.146,171.393605,12
1760869669.1544929,0.00,354.20,5.371,176.763830,12
1760869670.1544986,0.00,354.20,5.140,181.903893,12
1760869671.1544988,0.00,354.20,5.215,187.118540,12
1760869672.1544979,0.00,354.20,5.147,192.265133,12
1760869673.154502,0.00,354.20,5.206,197.471052,12
1760869674.1545002,0.00,354.20,5.300,202.770599,12
1760869675.1545818,0.00,354.20,5.139,207.910113,12
1760869676.1544998,0.00,354.20,5.159,213.068547,12
1760869677.1545022,0.00,354.20,5.172,218.240225,12
1760869678.1546538,1.00,354.20,5.139,223.379861,12
1760869679.1545024,0.00,354.20,5.340,228.718653,12
1760869680.1544983,0.00,354.20,5.084,233.802686,12
1760869681.1545026,0.00,354.20,5.162,238.964538,12
1760869682.154477,0.00,354.20,5.168,244.132859,12
1760869683.154479,0.00,354.20,5.154,249.286960,12
1760869684.1544957,0.00,354.20,5.353,254.639790,12
1760869685.154492,0.00,354.20,5.252,259.892096,12
1760869686.154481,0.00,354.20,5.152,265.043878,12
1760869687.1544979,0.00,354.20,5.158,270.202006,12
1760869688.1546586,0.00,354.20,5.139,275.341825,12
1760869689.1544983,1.00,354.20,5.406,280.747084,12
1760869690.1544826,0.00,354.20,5.149,285.896363,12
1760869691.1545162,1.00,354.20,5.180,291.076587,12
1760869692.1545167,0.00,354.20,5.130,296.206517,12
1760869693.1544874,0.00,354.20,5.240,301.446006,12
1760869694.1545014,0.00,354.20,5.364,306.809884,12
1760869695.154509,0.00,354.20,5.151,311.960566,12
1760869696.1547601,0.00,354.20,5.146,317.108258,12
1760869697.1545093,0.00,354.20,5.180,322.286956,12
1760869698.1545224,0.00,354.20,5.177,327.464128,12
1760869699.1548975,0.00,354.20,5.471,332.937319,12
1760869700.1545846,0.00,354.20,5.206,338.141835,12
1760869701.1545715,0.00,354.20,5.212,343.353369,12
1760869702.1548347,0.00,354.20,5.200,348.554894,12
1760869703.1544957,1.00,354.20,5.151,353.704600,12
1760869704.154499,0.00,354.20,5.353,359.057614,12
1760869705.154501,0.00,354.20,5.228,364.285140,12
1760869706.1544814,0.00,354.20,5.169,369.453644,12
1760869707.154502,0.00,354.20,5.222,374.675860,12
1760869708.1545086,0.00,354.20,5.174,379.849492,12
1760869709.1544933,0.00,354.20,5.429,385.278494,12
1760869710.15459,0.00,354.20,5.144,390.422707,12
1760869711.1544974,0.00,354.20,5.196,395.617884,12
1760869712.154502,1.00,354.20,5.198,400.815808,12
1760869713.1545115,1.00,354.20,5.205,406.021178,12
1760869714.1545832,0.00,354.20,5.385,411.406967,12
1760869715.1545017,0.00,354.20,5.165,416.571993,12
1760869716.1545022,0.00,354.20,5.149,421.721455,12
1760869717.154612,0.00,354.20,5.231,426.953375,12
1760869718.1544998,0.00,354.20,5.167,432.119683,12
1760869719.1545181,0.00,354.20,5.355,437.474283,12
1760869720.154591,0.00,354.20,5.054,442.528592,12
1760869721.1545184,0.00,354.20,5.129,447.657057,12
1760869722.1547265,0.00,354.20,5.003,452.660768,12
1760869723.1544802,0.00,354.20,5.028,457.687732,12
1760869724.154592,0.00,354.20,5.192,462.879858,12
1760869725.1544976,1.00,354.20,5.076,467.954979,12
1760869726.1544776,0.00,354.20,4.987,472.941539,12
1760869727.1544871,0.00,354.20,4.970,477.911314,12
1760869728.1544912,0.00,354.20,4.978,482.889145,12
1760869729.1544795,0.00,354.20,5.158,488.047518,12
1760869730.1545055,0.00,354.20,5.065,493.113057,12
1760869731.1544802,0.00,354.20,5.303,498.416266,12
1760869732.1546588,4.00,355.20,4.990,503.407464,12
1760869733.1546452,2.00,355.20,5.547,508.954752,16
1760869734.1545,0.00,355.20,5.515,514.469264,16
1760869735.154569,2.00,355.20,5.362,519.831922,16
1760869736.1545053,1.00,355.20,5.755,525.586423,20
1760869737.1544793,4.00,355.20,5.802,531.387983,24
1760869738.1545107,0.00,355.20,5.332,536.720184,24
1760869739.154496,0.00,355.20,5.432,542.152055,24
1760869740.1544802,0.00,355.20,5.238,547.390445,24
1760869741.1545002,0.00,355.20,5.207,552.597890,24
1760869742.1545792,0.00,355.20,5.164,557.762733,24
1760869743.1545198,0.00,355.20,5.208,562.970727,24
1760869744.1544933,0.00,355.20,5.386,568.357005,24
1760869745.1544802,1.00,355.20,5.171,573.528256,24
1760869746.1545718,0.00,355.20,5.142,578.670394,24
1760869747.154499,0.00,355.20,5.137,583.806855,24
1760869748.154493,0.00,355.20,5.159,588.965839,24
1760869749.154478,0.00,355.20,5.431,594.396306,24
1760869750.1545029,0.00,355.20,5.165,599.561515,24
1760869751.1545026,0.00,355.20,5.155,604.716165,24
1760869752.1545856,0.00,355.20,5.153,609.869533,24
1760869753.1544998,0.00,355.20,5.192,615.060926,24
1760869754.154488,0.00,355.20,5.326,620.387328,24
1760869755.1544976,1.00,355.20,5.155,625.542833,24
1760869756.1545112,0.00,355.20,5.333,630.875644,24
1760869757.1544778,0.00,355.20,5.499,636.374775,24
1760869758.1545029,0.00,355.20,5.218,641.592718,24
1760869759.154908,0.00,355.20,5.407,647.001640,24
1760869760.1544964,0.00,355.20,5.183,652.182047,24
1760869761.1545093,0.00,355.20,5.328,657.510524,24
1760869762.1545017,1.00,355.20,5.125,662.635572,24
1760869763.1544983,0.00,355.20,5.215,667.850464,24
1760869764.1544814,0.00,355.20,5.315,673.165819,24
1760869765.1544783,0.00,355.20,5.179,678.344516,24
