ts,cpu_percent,rss_mb,power_w,energy_j_total
1760205916.589875,50.00,263.31,0.000,0.000000
1760205917.5898707,19.00,263.56,5.529,5.529404
1760205918.5898652,8.00,259.16,6.370,11.899261
1760205919.589867,13.00,259.16,6.234,18.133254
1760205920.5898893,13.00,259.41,6.423,24.556272
1760205921.589884,0.00,259.41,5.252,29.808700
1760205922.589866,0.00,259.41,5.227,35.035371
1760205923.589865,0.00,259.41,5.356,40.391864
1760205924.5898871,0.00,259.41,5.221,45.612615
1760205925.5898657,0.00,259.41,5.246,50.858573
1760205926.5898862,0.00,259.41,5.144,56.002847
1760205927.5898767,1.00,259.41,5.133,61.136257
1760205928.5899088,0.00,259.41,5.340,66.476270
1760205929.589909,0.00,259.41,5.162,71.638366
1760205930.589974,0.00,259.41,5.181,76.819749
1760205931.5899072,0.00,259.41,5.160,81.979465
1760205932.5898657,0.00,259.41,5.217,87.196554
1760205933.5898664,0.00,259.41,5.348,92.544868
1760205934.5898652,1.00,259.41,5.163,97.707818
1760205935.5898867,0.00,259.41,5.191,102.898540
1760205936.5898867,1.00,259.41,5.172,108.070829
1760205937.5898867,0.00,259.41,5.154,113.224563
1760205938.5898895,0.00,259.41,5.292,118.516969
1760205939.5898652,0.00,259.41,5.158,123.675037
1760205940.5898898,0.00,259.41,5.159,128.834631
1760205941.589865,0.00,259.41,5.194,134.028404
1760205942.5898643,0.00,259.41,5.135,139.163340
1760205943.5898652,1.00,259.41,5.395,144.558162
1760205944.5898852,0.00,259.41,5.123,149.681745
1760205945.5898864,0.00,259.41,5.146,154.828155
1760205946.5898697,0.00,259.41,5.155,159.983110
1760205947.5898664,0.00,259.41,5.196,165.178898
1760205948.5898652,0.00,259.41,5.365,170.544302
1760205949.5898838,0.00,259.41,5.205,175.749367
1760205950.5898855,0.00,259.41,5.137,180.886805
1760205951.589871,0.00,259.41,5.204,186.090588
1760205952.5898855,0.00,259.41,5.087,191.178160
1760205953.58988,1.00,259.41,5.358,196.536179
1760205954.5898895,0.00,259.41,5.205,201.740938
1760205955.5898826,0.00,259.41,5.164,206.904865
1760205956.5898898,0.00,259.41,5.286,212.190496
1760205957.5898867,0.00,259.41,5.189,217.379265
1760205958.58989,0.00,259.41,5.312,222.691446
1760205959.5898793,1.00,259.41,5.096,227.787685
1760205960.5898657,1.00,259.41,5.155,232.942152
1760205961.589888,0.00,259.41,5.170,238.111817
1760205962.5898883,0.00,259.41,5.147,243.258471
1760205963.5898666,0.00,259.41,5.337,248.595677
1760205964.5898657,0.00,259.41,5.185,253.780173
1760205965.589866,0.00,259.41,5.242,259.022164
1760205966.5898848,0.00,259.41,5.226,264.248591
1760205967.58989,0.00,259.41,5.194,269.443035
1760205968.589881,1.00,259.41,5.335,274.778105
1760205969.5898652,0.00,259.41,5.212,279.989578
1760205970.589889,0.00,259.41,5.303,285.292482
1760205971.5898871,0.00,259.41,5.167,290.459888
1760205972.5898757,0.00,259.41,5.130,295.589636
1760205973.5899076,0.00,259.41,5.403,300.992881
1760205974.5898867,0.00,259.41,5.224,306.216501
1760205975.5898888,0.00,259.41,5.231,311.447811
1760205976.5898883,0.00,259.41,5.197,316.645185
1760205977.5898664,0.00,259.41,5.238,321.883392
