ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760848910.741046,0,20.557,0.000000,0.000000,0,0,1374,48
1760848911.740912,1,28.362,31.261000,31.261000,13,11,1942,49
1760848912.741014,2,28.113,30.885000,62.146000,7,7,2510,50
1760848913.741009,3,27.890,30.395000,92.541000,6,6,2510,50
1760848914.740939,4,27.636,30.411000,122.952000,6,6,2510,50
1760848915.740924,5,27.680,30.406000,153.358000,7,7,2504,50
1760848916.740930,6,27.671,30.440000,183.798000,7,7,2504,50
1760848917.740903,7,27.687,30.588000,214.386000,6,7,2504,51
1760848918.740910,8,27.766,30.546000,244.932000,7,7,2504,51
1760848919.740928,9,27.753,30.469000,275.401000,6,6,2504,51
1760848920.740937,10,27.742,30.544000,305.945000,7,7,2504,51
1760848921.740931,11,27.826,30.506000,336.451000,7,7,2504,51
1760848922.740927,12,27.891,30.725000,367.176000,7,7,2504,51
1760848923.741005,13,27.865,30.846000,398.022000,7,7,2504,52
1760848924.740910,14,27.870,31.207000,429.229000,7,7,2504,52
1760848925.740908,15,27.951,31.369000,460.598000,6,7,2504,52
1760848926.740906,16,27.967,31.576000,492.174000,6,7,2504,52
1760848927.740910,17,27.927,31.732000,523.906000,6,6,2504,52
1760848928.740930,18,27.999,31.673000,555.579000,7,7,2504,52
1760848929.740911,19,28.058,32.021000,587.600000,7,7,2504,52
1760848930.740922,20,28.010,32.010000,619.610000,7,7,2504,52
1760848931.740929,21,27.974,32.305000,651.915000,6,7,2504,53
1760848932.740928,22,27.994,35.341000,687.256000,6,6,2504,53
1760848933.740927,23,28.078,28.188000,715.444000,5,6,2504,53
1760848934.740942,24,28.106,28.246000,743.690000,6,6,2504,53
1760848935.740923,25,28.133,28.411000,772.101000,7,7,2504,53
1760848936.741007,26,28.037,28.172000,800.273000,7,7,2504,53
1760848937.740928,27,28.121,28.496000,828.769000,7,7,2504,53
1760848938.740920,28,28.124,28.693000,857.462000,6,7,2504,53
1760848939.740909,29,28.109,28.833000,886.295000,6,6,2504,53
1760848940.740907,30,28.099,28.978000,915.273000,7,7,2504,53
1760848941.740930,31,28.161,29.246000,944.519000,7,7,2504,53
1760848942.740912,32,28.217,29.892000,974.411000,7,7,2504,53
