ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760845766.475269,12.00,199.56,0.000,0.000000,4
1760845767.4752853,2.00,199.56,5.939,5.939438,8
1760845768.4751203,8.00,197.31,6.039,11.977021,12
1760845769.4751287,0.00,197.31,5.330,17.307268,12
1760845770.4752326,0.00,197.31,5.580,22.887759,12
1760845771.475051,0.00,197.31,5.288,28.175282,12
1760845772.4750495,0.00,197.31,5.305,33.480567,12
1760845773.4750414,1.00,197.31,5.332,38.812157,12
1760845774.475042,0.00,197.31,5.488,44.300180,12
1760845775.4750476,0.00,197.31,5.512,49.812678,12
1760845776.4750519,0.00,197.31,5.329,55.141827,12
1760845777.4750512,0.00,197.31,5.319,60.461149,12
1760845778.4750526,0.00,197.31,5.336,65.797378,12
1760845779.4750233,1.00,197.31,5.305,71.102663,12
1760845780.475059,0.00,197.31,5.477,76.580249,12
1760845781.4750485,0.00,197.31,5.373,81.953526,12
1760845782.4753315,0.00,197.31,5.327,87.281882,12
1760845783.4750557,0.00,197.31,5.347,92.627449,12
1760845784.475123,0.00,197.31,5.346,97.973749,12
1760845785.475056,0.00,197.31,5.591,103.564860,12
1760845786.4750235,0.00,197.31,5.405,108.969692,12
1760845787.4752092,1.00,197.31,5.395,114.365613,12
1760845788.4750268,1.00,197.31,5.379,119.743651,12
1760845789.4750257,0.00,197.31,5.369,125.112473,12
1760845790.4751563,0.00,197.31,5.538,130.650911,12
1760845791.4750483,0.00,197.31,5.401,136.050922,12
1760845792.475053,0.00,197.31,5.370,141.421208,12
1760845793.4751337,0.00,197.31,5.370,146.791800,12
1760845794.4750464,0.00,197.31,5.295,152.086647,12
1760845795.475006,0.00,197.31,5.606,157.692285,12
1760845796.4750247,0.00,197.31,5.348,163.040110,12
1760845797.475028,0.00,197.31,5.168,168.207944,12
1760845798.4750805,0.00,197.31,5.145,173.353683,12
1760845799.475028,0.00,197.31,5.134,178.487520,12
1760845800.4751434,0.00,197.31,5.334,183.821857,12
1760845801.4750242,0.00,197.31,5.221,189.042485,12
1760845802.4750285,1.00,197.31,5.139,194.181388,12
1760845803.4750612,1.00,197.31,5.166,199.347513,12
1760845804.475024,0.00,197.31,5.106,204.453335,12
1760845805.475047,0.00,197.31,5.350,209.803174,12
1760845806.4751565,0.00,197.31,5.142,214.945251,12
1760845807.4750245,0.00,197.31,5.151,220.095873,12
1760845808.4750524,0.00,197.31,5.284,225.380222,12
1760845809.4750533,0.00,197.31,5.181,230.560995,12
1760845810.4750562,0.00,197.31,5.336,235.896919,12
1760845811.4750452,0.00,197.31,5.152,241.048517,12
1760845812.4750564,0.00,197.31,5.176,246.224468,12
1760845813.4750228,0.00,197.31,5.160,251.384306,12
1760845814.4750257,1.00,197.31,5.146,256.529861,12
1760845815.475129,0.00,197.31,5.326,261.856081,12
1760845816.4750235,0.00,197.31,5.171,267.026111,12
1760845817.4750693,0.00,197.31,5.179,272.205053,12
1760845818.4751363,0.00,197.31,5.150,277.355247,12
1760845819.475138,0.00,197.31,5.148,282.503489,12
1760845820.4750433,0.00,197.31,5.316,287.819210,12
1760845821.4751325,0.00,197.31,5.227,293.046492,12
1760845822.4750533,0.00,197.31,5.152,298.197601,12
1760845823.475024,0.00,197.31,5.134,303.331805,12
1760845824.4750257,0.00,197.31,5.111,308.442631,12
1760845825.4751606,0.00,197.31,5.298,313.741385,12
1760845826.475049,1.00,197.31,5.231,318.972084,12
1760845827.4750245,0.00,197.31,5.170,324.142115,12
1760845828.4752746,0.00,197.31,5.151,329.294507,12
1760845829.4751372,1.00,197.31,5.127,334.420409,12
1760845830.4750512,0.00,197.31,5.346,339.766404,12
1760845831.4750648,0.00,197.31,5.178,344.944369,12
1760845832.4750535,0.00,197.31,5.187,350.131245,12
1760845833.4750571,0.00,197.31,5.225,355.356024,12
1760845834.4750226,0.00,197.31,5.149,360.505181,12
1760845835.4750543,0.00,197.31,5.345,365.850382,12
1760845836.4750686,0.00,197.31,5.172,371.022793,12
1760845837.4750247,1.00,197.31,5.187,376.210036,12
1760845838.4750555,0.00,197.31,5.189,381.399232,12
1760845839.47506,0.00,197.31,5.164,386.563586,12
1760845840.4750495,0.00,197.31,5.345,391.908238,12
1760845841.4750483,0.00,197.31,5.191,397.098776,12
1760845842.475024,0.00,197.31,5.383,402.481697,12
1760845843.4750504,0.00,197.31,5.152,407.633967,12
1760845844.4751368,0.00,197.31,5.139,412.773297,12
1760845845.4750454,0.00,197.31,5.348,418.120695,12
1760845846.4751441,0.00,197.31,5.226,423.347061,12
1760845847.4750247,1.00,197.31,5.183,428.529299,12
1760845848.4750478,0.00,197.31,5.124,433.653553,12
1760845849.4750524,0.00,197.31,5.036,438.689673,12
1760845850.4751449,0.00,197.31,5.222,443.911889,12
1760845851.4750252,0.00,197.31,5.086,448.997142,12
1760845852.4750543,0.00,197.31,5.080,454.077757,12
1760845853.4751394,0.00,197.31,5.001,459.079636,12
1760845854.4754686,0.00,197.31,5.021,464.102084,12
1760845855.4752192,1.00,197.31,5.151,469.251302,12
1760845856.4751263,0.00,197.31,4.985,474.236274,12
1760845857.4753196,0.00,197.31,4.976,479.212763,12
1760845858.4752185,0.00,197.31,4.988,484.200116,12
1760845859.4754152,0.00,197.31,4.896,489.097381,12
1760845860.4750295,0.00,197.31,5.441,494.536332,12
1760845861.4751463,11.00,198.81,5.184,499.720523,12
1760845862.4750473,0.00,198.81,5.542,505.261646,16
1760845863.4752371,0.00,198.81,5.374,510.636755,16
1760845864.4750514,0.00,198.81,5.297,515.933128,16
1760845865.4750576,3.00,198.81,5.290,521.223398,16
1760845866.475049,3.00,198.81,6.224,527.447014,24
1760845867.4750602,0.00,198.81,5.236,532.683268,24
1760845868.4751365,0.00,198.81,5.302,537.985989,24
1760845869.4750555,0.00,198.81,5.384,543.369703,24
1760845870.4750295,0.00,198.81,5.413,548.782714,24
1760845871.4750242,0.00,198.81,5.233,554.015916,24
1760845872.475023,0.00,198.81,5.210,559.225681,24
1760845873.4751458,1.00,198.81,5.203,564.429647,24
1760845874.4752278,0.00,198.81,5.192,569.621894,24
1760845875.4751859,0.00,198.81,5.386,575.007928,24
1760845876.4750428,0.00,198.81,5.217,580.224650,24
1760845877.4750464,0.00,198.81,5.273,585.497281,24
1760845878.475058,0.00,198.81,5.230,590.727309,24
1760845879.475056,0.00,198.81,5.126,595.853334,24
1760845880.4750562,0.00,198.81,5.393,601.246264,24
1760845881.4750597,0.00,198.81,5.301,606.547215,24
1760845882.475154,0.00,198.81,5.216,611.763693,24
1760845883.4750679,1.00,198.81,5.179,616.942208,24
1760845884.4750235,0.00,198.81,5.158,622.099604,24
1760845885.475042,0.00,198.81,5.548,627.647747,24
1760845886.4750674,0.00,198.81,5.412,633.059415,24
1760845887.4751692,0.00,198.81,5.357,638.416884,24
1760845888.4750497,0.00,198.81,5.247,643.663697,24
1760845889.475313,0.00,198.81,5.259,648.924304,24
1760845890.4750519,1.00,198.81,5.365,654.288304,24
1760845891.4750528,0.00,198.81,5.183,659.471396,24
