ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760917253.6237092,20.00,243.32,0.000,0.000000,4
1760917254.6237903,7.00,243.57,6.597,6.597578,8
1760917255.6236825,3.00,243.57,5.811,12.407805,12
1760917256.6237693,0.00,243.57,5.069,17.477617,12
1760917257.623963,0.00,243.57,5.107,22.585147,12
1760917258.6237805,0.00,243.57,5.145,27.728994,12
1760917259.6236885,0.00,243.57,5.238,32.966346,12
1760917260.6236985,1.00,243.57,5.029,37.995264,12
1760917261.6237056,0.00,243.57,5.033,43.028760,12
1760917262.623681,0.00,243.57,5.035,48.063476,12
1760917263.623841,0.00,243.57,5.012,53.075975,12
1760917264.6236925,0.00,243.57,5.167,58.242466,12
1760917265.623877,0.00,243.57,5.005,63.248007,12
1760917266.6239297,0.00,243.57,5.008,68.256417,12
1760917267.6238773,1.00,243.57,4.992,73.248531,12
1760917268.623675,0.00,243.57,4.987,78.234358,12
1760917269.623855,0.00,243.57,5.200,83.435089,12
1760917270.623696,1.00,243.57,5.021,88.455584,12
1760917271.6240387,0.00,243.57,5.006,93.462957,12
1760917272.6237109,0.00,243.57,5.025,98.485893,12
1760917273.623776,0.00,243.57,4.998,103.484110,12
1760917274.6237726,0.00,243.57,5.172,108.655667,12
1760917275.6236715,1.00,243.57,5.034,113.688918,12
1760917276.6237128,0.00,243.57,5.051,118.740053,12
1760917277.623774,0.00,243.57,5.015,123.754871,12
1760917278.6237783,0.00,243.57,5.009,128.763587,12
1760917279.623772,0.00,243.57,5.186,133.949059,12
1760917280.6237833,0.00,243.57,4.996,138.945567,12
1760917281.6238654,0.00,243.57,5.034,143.979551,12
1760917282.623785,1.00,243.57,5.200,149.179184,12
1760917283.623777,0.00,243.57,5.085,154.263704,12
1760917284.6237066,0.00,243.57,5.220,159.483234,12
1760917285.6237104,0.00,243.57,5.013,164.496344,12
1760917286.6236722,0.00,243.57,5.032,169.528253,12
1760917287.6237884,0.00,243.57,5.202,174.731303,12
1760917288.6236713,0.00,243.57,5.164,179.894864,12
1760917289.6237035,0.00,243.57,5.254,185.149306,12
1760917290.6236932,0.00,243.57,5.047,190.195802,12
1760917291.6244886,0.00,243.57,5.053,195.252979,12
1760917292.6236687,1.00,243.57,5.110,200.358435,12
1760917293.6238496,0.00,243.57,5.070,205.429162,12
1760917294.6238475,0.00,243.57,5.220,210.648997,12
1760917295.6237874,0.00,243.57,5.046,215.694272,12
1760917296.6237793,0.00,243.57,5.054,220.747787,12
1760917297.6236873,0.00,243.57,5.062,225.809603,12
1760917298.623679,0.00,243.57,5.069,230.878498,12
1760917299.6237013,0.00,243.57,5.213,236.091620,12
1760917300.6237142,1.00,243.57,5.042,241.133538,12
1760917301.623721,0.00,243.57,5.077,246.210735,12
1760917302.624188,1.00,243.57,5.022,251.235014,12
1760917303.6237826,0.00,243.57,5.217,256.449600,12
1760917304.6237116,0.00,243.57,5.234,261.683656,12
1760917305.6237094,0.00,243.57,5.097,266.780201,12
1760917306.6237004,0.00,243.57,5.020,271.800574,12
1760917307.6236675,0.00,243.57,5.039,276.839135,12
1760917308.623689,1.00,243.57,5.066,281.905284,12
1760917309.6237109,0.00,243.57,5.246,287.151120,12
1760917310.6236722,0.00,243.57,5.126,292.277145,12
1760917311.6238496,0.00,243.57,5.070,297.347750,12
1760917312.6236746,0.00,243.57,5.024,302.371357,12
1760917313.6237743,0.00,243.57,5.096,307.468146,12
1760917314.6237657,0.00,243.57,5.269,312.736748,12
1760917315.6237733,1.00,243.57,5.112,317.848552,12
1760917316.6237874,0.00,243.57,5.077,322.925992,12
1760917317.623839,0.00,243.57,5.052,327.978042,12
1760917318.6236691,0.00,243.57,5.181,333.158083,12
1760917319.6237679,0.00,243.57,5.191,338.349659,12
1760917320.6236959,0.00,243.57,5.093,343.442236,12
1760917321.6237783,0.00,243.57,5.026,348.468529,12
1760917322.623703,0.00,243.57,5.021,353.489574,12
1760917323.623712,0.00,243.57,5.033,358.522642,12
1760917324.6237779,0.00,243.57,5.258,363.781417,12
1760917325.6237695,1.00,243.57,5.051,368.832125,12
1760917326.623674,0.00,243.57,5.054,373.885212,12
1760917327.6236725,0.00,243.57,5.174,379.059027,12
1760917328.6237726,0.00,243.57,5.022,384.081414,12
1760917329.6237051,0.00,243.57,5.193,389.274211,12
1760917330.6237068,0.00,243.57,5.101,394.374906,12
1760917331.623936,0.00,243.57,5.061,399.436600,12
1760917332.6236734,0.00,243.57,5.032,404.467471,12
1760917333.623814,1.00,243.57,5.032,409.500356,12
1760917334.6238067,1.00,243.57,5.282,414.782752,12
1760917335.6237874,0.00,243.57,5.107,419.889489,12
