ts,cpu_percent,rss_mb,power_w,energy_j_total
1760243496.8318393,39.00,263.44,0.000,0.000000
1760243497.8318303,16.00,264.19,10.637,10.636630
1760243498.8318331,31.00,260.64,12.517,23.153505
1760243499.8329976,17.00,260.64,11.993,35.160188
1760243500.8319373,48.10,260.64,12.034,47.181153
1760243501.8318274,0.00,260.64,11.786,58.965425
1760243502.8318331,0.00,260.64,11.602,70.567690
1760243503.831831,0.00,260.64,11.477,82.044834
1760243504.8318279,0.00,260.64,11.302,93.346929
1760243505.83183,1.00,260.64,11.136,104.482765
1760243506.8318295,0.00,260.89,11.080,115.563242
1760243507.8318262,0.00,260.89,10.940,126.503460
1760243508.8318264,0.00,260.89,10.919,137.422438
1760243509.8318808,0.00,260.89,10.836,148.259508
1760243510.8392444,0.00,260.89,10.340,158.675436
1760243511.8341076,0.00,260.89,9.692,168.318111
1760243512.8318276,0.00,260.89,9.617,177.913668
1760243513.831833,0.00,260.89,9.614,187.527535
1760243514.832959,1.00,260.89,9.610,197.148482
1760243515.8318322,0.00,260.89,9.590,206.727925
1760243516.8318298,0.00,260.89,9.572,216.299434
1760243517.8318243,0.00,260.89,9.505,225.804842
1760243518.8318796,0.00,260.89,9.584,235.389778
1760243519.8321323,0.00,260.89,9.518,244.910139
1760243520.8318276,0.00,260.89,9.617,254.524556
1760243521.8318412,0.00,260.89,8.996,263.520932
1760243522.8323598,0.00,260.89,8.991,272.516209
1760243523.8326926,0.00,260.89,8.987,281.505871
1760243524.8318264,1.00,260.89,8.891,290.389393
1760243525.8318255,0.00,260.89,8.878,299.267239
1760243526.8320413,0.00,260.89,8.945,308.213993
1760243527.832637,0.00,260.89,8.933,317.152752
1760243528.8318236,0.00,260.89,8.875,326.020466
1760243529.831828,0.00,260.89,8.912,334.932370
1760243530.833987,0.00,260.89,9.677,344.629916
1760243531.8318272,0.00,260.89,9.839,354.447396
1760243532.8318982,0.00,260.89,10.131,364.579511
1760243533.8318295,0.00,260.89,10.167,374.745500
1760243534.8318288,1.00,260.89,10.097,384.842520
1760243535.8318272,0.00,260.89,10.050,394.892482
1760243536.8318257,0.00,260.89,9.957,404.849427
1760243537.8319955,0.00,260.89,9.932,414.783362
1760243538.8318274,0.00,260.89,9.948,424.729625
1760243539.83193,0.00,260.89,9.960,434.691026
1760243540.831994,0.00,260.89,9.912,444.603903
1760243541.8318298,0.00,260.89,9.909,454.511470
1760243542.831866,0.00,260.89,9.650,464.161958
1760243543.831827,0.00,260.89,8.829,472.990183
1760243544.831822,0.00,260.89,8.756,481.746325
1760243545.8325405,0.00,260.89,8.786,490.538661
1760243546.833993,1.00,260.89,8.761,499.312137
1760243547.8319516,0.00,260.89,8.782,508.075725
1760243548.831843,0.00,260.89,8.790,516.864338
1760243549.8327873,0.00,260.89,8.778,525.650815
1760243550.8321064,0.00,260.89,8.723,534.367772
1760243551.833416,1.00,260.89,8.763,543.141920
1760243552.8335147,0.00,260.89,8.821,551.964285
1760243553.8318274,0.00,260.89,8.195,560.145905
1760243554.8319883,0.00,260.89,8.219,568.366587
1760243555.832337,0.00,260.89,8.242,576.611744
1760243556.8325183,1.00,260.89,8.304,584.917692
1760243557.8318286,0.00,260.89,8.187,593.098945
1760243558.8318324,0.00,260.89,8.311,601.410386
1760243559.8319645,0.00,260.89,8.266,609.677150
1760243560.8325338,0.00,260.89,8.350,618.031560
1760243561.8324745,0.00,260.89,8.317,626.347823
1760243562.831827,0.00,260.89,8.329,634.671593
1760243563.8318288,21.00,262.64,8.321,642.992250
1760243564.8318276,26.00,262.64,8.280,651.272624
1760243565.8322456,32.00,262.64,8.386,659.661946
1760243566.8318295,1.00,262.64,8.366,668.024230
1760243567.831855,8.00,262.64,8.388,676.411964
1760243568.8320062,21.00,262.64,8.409,684.821794
1760243569.8318267,0.00,262.64,8.337,693.157588
1760243570.832051,0.00,262.64,8.274,701.433934
1760243571.8318243,0.00,262.64,8.392,709.824232
1760243572.8325524,0.00,262.64,8.232,718.062493
1760243573.8323565,0.00,262.64,8.317,726.377901
1760243574.8318384,1.00,262.64,8.365,734.738597
1760243575.8318377,0.00,262.64,8.326,743.064382
1760243576.8326292,0.00,262.64,8.301,751.371917
1760243577.8323317,0.00,262.64,8.337,759.706917
1760243578.8318443,0.00,262.64,8.322,768.024828
1760243579.8339179,0.00,262.64,8.261,776.302761
1760243580.8318322,0.00,262.64,8.260,784.545416
1760243581.8318298,0.00,262.64,8.306,792.851608
1760243582.831959,1.00,262.64,8.367,801.220056
1760243583.8318317,0.00,262.64,8.320,809.539187
1760243584.8318286,1.00,262.64,8.270,817.809369
1760243585.8319447,0.00,262.64,8.323,826.133749
1760243586.831828,0.00,262.64,8.366,834.498535
1760243587.831963,0.00,262.64,8.348,842.847268
1760243588.8320267,1.00,262.64,8.326,851.173602
1760243589.8339944,0.00,262.64,8.296,859.486203
1760243590.8318462,23.00,262.64,8.369,867.837073
1760243591.8319511,0.00,262.64,8.336,876.173660
1760243592.835147,1.00,262.64,8.325,884.525628
1760243593.8318405,0.00,262.64,8.266,892.764194
1760243594.831828,1.00,262.64,8.289,901.052991
1760243595.8328357,0.00,262.64,8.253,909.313834
1760243596.8319564,37.00,262.64,8.290,917.596161
1760243597.8318264,0.00,262.64,8.362,925.956919
1760243598.8318253,0.00,262.64,8.248,934.204517
1760243599.8318264,0.00,262.64,8.215,942.419401
1760243600.8318238,0.00,262.64,8.227,950.646492
1760243601.831827,0.00,262.64,8.251,958.897508
1760243602.8318238,0.00,262.64,8.308,967.205409
1760243603.8321264,0.00,262.64,8.286,975.493657
1760243604.8319485,0.00,262.64,8.290,983.782210
1760243605.8318405,0.00,262.64,8.238,992.018884
1760243606.8318498,0.00,262.64,8.292,1000.310671
1760243607.8329904,0.00,262.64,8.258,1008.578534
1760243608.8318279,0.00,262.64,8.235,1016.803915
1760243609.832145,0.00,262.64,8.213,1025.019104
1760243610.831824,0.00,262.64,8.161,1033.177836
1760243611.832314,1.00,262.64,8.165,1041.347065
1760243612.8327878,0.00,262.64,8.207,1049.558287
1760243613.8318317,0.00,262.64,8.240,1057.790627
1760243614.831892,0.00,262.64,8.173,1065.963702
1760243615.8320444,0.00,262.64,8.174,1074.138546
1760243616.8319607,0.00,262.64,8.180,1082.317786
1760243617.8318343,0.00,262.64,8.172,1090.488663
1760243618.8319075,1.00,262.64,8.202,1098.691645
1760243619.8318317,0.00,262.64,8.190,1106.880528
1760243620.833295,0.00,262.64,8.226,1115.118544
1760243621.8325164,0.00,262.64,8.237,1123.349297
1760243622.8318303,0.00,262.64,9.518,1132.860869
1760243623.833796,1.00,262.64,9.494,1142.373662
1760243624.833599,0.00,262.64,9.743,1152.115092
1760243625.8318336,0.00,262.64,9.750,1161.848100
1760243626.834016,0.00,262.64,9.664,1171.532950
1760243627.8318362,0.00,262.64,9.643,1181.154569
1760243628.83183,0.00,262.64,9.716,1190.870242
1760243629.8350341,0.00,262.64,9.683,1200.583901
1760243630.831828,0.00,262.64,9.684,1210.236404
1760243631.8320231,0.00,262.64,9.700,1219.937978
1760243632.8320687,0.00,262.64,9.644,1229.582790
1760243633.8318288,0.00,262.64,9.668,1239.248353
1760243634.833743,0.00,262.64,9.116,1248.381508
1760243635.8318858,1.00,262.64,8.635,1257.000322
1760243636.8318338,0.00,262.64,8.620,1265.620234
1760243637.8343568,0.00,262.64,8.568,1274.209934
1760243638.8318293,0.00,262.64,8.677,1282.864697
1760243639.8318253,1.00,262.64,8.644,1291.508901
1760243640.8332012,0.00,262.64,8.672,1300.192655
1760243641.8324199,21.00,262.64,8.744,1308.930060
1760243642.8318286,0.00,262.64,8.650,1317.574447
1760243643.831828,0.00,262.64,8.689,1326.263755
1760243644.8318279,0.00,262.64,8.660,1334.924134
1760243645.8318264,0.00,262.64,8.107,1343.031230
1760243646.8321893,0.00,262.64,8.155,1351.189412
1760243647.8318274,0.00,262.64,8.199,1359.385863
1760243648.8318427,1.00,262.64,8.236,1367.622414
1760243649.8319368,0.00,262.64,8.151,1375.774005
1760243650.8318248,0.00,262.64,8.224,1383.996640
1760243651.8318264,0.00,262.64,8.242,1392.238623
1760243652.8323581,0.00,262.64,8.236,1400.478653
1760243653.831823,0.00,262.64,8.231,1408.704767
1760243654.8318336,0.00,262.64,8.263,1416.968296
1760243655.8318272,0.00,262.64,8.216,1425.184645
1760243656.831826,0.00,262.64,8.279,1433.463859
1760243657.8329127,0.00,262.64,8.213,1441.686189
1760243658.8318267,0.00,262.64,8.210,1449.887584
1760243659.8318248,1.00,262.64,8.186,1458.073843
1760243660.8318405,1.00,262.64,8.225,1466.299286
1760243661.8318446,22.00,262.64,8.260,1474.559335
1760243662.8322399,0.00,262.64,8.258,1482.820667
1760243663.8318286,0.00,262.64,8.268,1491.084989
1760243664.831837,0.00,262.64,8.273,1499.357795
1760243665.8329897,0.00,262.64,8.256,1507.623154
1760243666.8318224,1.00,262.64,8.292,1515.905482
1760243667.8318267,19.00,262.64,8.219,1524.125004
1760243668.8319237,0.00,262.64,8.328,1532.453901
1760243669.832048,0.00,262.64,8.275,1540.730308
1760243670.831885,0.00,262.64,8.203,1548.932375
1760243671.8319416,0.00,262.64,8.218,1557.151287
1760243672.8319263,1.00,262.64,8.181,1565.331747
1760243673.832722,0.00,262.64,8.247,1573.585266
1760243674.8320975,0.00,262.64,8.234,1581.814188
1760243675.8318331,0.00,262.64,8.194,1590.006244
1760243676.8318264,0.00,262.64,8.159,1598.164915
1760243677.8328419,0.00,262.64,8.157,1606.330116
1760243678.8319948,0.00,262.64,8.167,1614.490373
1760243679.8318264,0.00,262.64,8.178,1622.666622
1760243680.8318655,0.00,262.64,8.123,1630.789831
