ts,cpu_percent,rss_mb,power_w,energy_j_total
1760210894.3022988,31.00,191.57,0.000,0.000000
1760210895.3022375,24.00,192.07,5.508,5.507310
1760210896.3022492,23.00,193.07,6.672,12.179351
1760210897.3022192,14.00,193.82,6.287,18.466445
1760210898.3022196,8.00,194.32,6.328,24.794614
1760210899.302205,0.00,194.32,5.528,30.322859
1760210900.302222,0.00,194.32,5.493,35.815826
1760210901.3022122,0.00,194.32,5.224,41.039507
1760210902.3022006,0.00,194.32,5.239,46.278324
1760210903.302223,1.00,194.32,5.241,51.519705
1760210904.302255,0.00,194.32,5.386,56.905860
1760210905.3022196,0.00,194.32,5.210,62.115808
1760210906.3022013,0.00,194.32,5.228,67.343334
1760210907.3022232,0.00,194.32,5.219,72.562375
1760210908.3022225,0.00,194.32,5.176,77.738143
1760210909.302222,0.00,194.32,5.501,83.238801
1760210910.3022044,1.00,194.32,5.291,88.529864
1760210911.3022244,0.00,194.32,5.184,93.713688
1760210912.3022013,0.00,194.32,5.193,98.906546
1760210913.3022242,0.00,194.32,5.188,104.094887
1760210914.3022025,0.00,194.32,5.403,109.498133
1760210915.3022068,0.00,194.32,5.189,114.686718
1760210916.3022203,0.00,194.32,5.193,119.880125
1760210917.3022025,0.00,194.32,5.197,125.076889
1760210918.3022203,1.00,194.32,5.217,130.293673
1760210919.302225,1.00,194.32,5.359,135.652973
1760210920.3022308,0.00,194.32,5.212,140.864691
1760210921.3022215,0.00,194.32,5.201,146.065300
1760210922.3022196,0.00,194.32,5.297,151.362039
1760210923.3022003,0.00,194.32,5.223,156.584743
1760210924.3022308,0.00,194.32,5.346,161.931043
1760210925.3022006,0.00,194.32,5.195,167.126342
1760210926.3023322,0.00,194.32,5.238,172.365526
1760210927.3022153,0.00,194.32,5.175,177.539463
1760210928.3022516,0.00,194.32,5.205,182.744283
1760210929.3022435,1.00,194.32,5.458,188.201972
1760210930.3022237,0.00,194.32,5.258,193.459649
1760210931.3022237,0.00,194.32,5.210,198.669474
1760210932.3023865,0.00,194.32,5.230,203.900662
1760210933.3022418,0.00,194.32,5.216,209.116286
1760210934.3023233,0.00,194.32,5.409,214.526062
1760210935.3022215,0.00,194.32,5.219,219.744860
1760210936.3022285,0.00,194.32,5.223,224.967991
1760210937.3022156,0.00,194.32,5.180,230.148337
1760210938.3022223,0.00,194.32,5.295,235.443001
1760210939.3022249,0.00,194.32,5.410,240.852655
1760210940.3022232,0.00,194.32,5.227,246.079509
1760210941.3023176,1.00,194.32,5.207,251.287321
1760210942.3022203,0.00,194.32,5.273,256.559768
1760210943.3022046,0.00,194.32,5.235,261.794618
1760210944.3023071,0.00,194.32,5.445,267.240405
1760210945.3023987,0.00,194.32,5.230,272.470433
1760210946.302238,1.00,194.32,5.224,277.693259
1760210947.3024223,0.00,194.32,5.223,282.917184
1760210948.3022342,0.00,194.32,5.342,288.258234
1760210949.302242,1.00,194.32,5.375,293.633526
1760210950.302204,0.00,194.32,5.243,298.876432
1760210951.3022265,0.00,194.32,5.298,304.174453
1760210952.3022249,0.00,194.32,5.225,309.399904
1760210953.3022094,0.00,194.32,5.228,314.628162
1760210954.302226,0.00,194.32,5.369,319.997289
1760210955.3022268,0.00,194.32,5.262,325.259727
1760210956.3023422,0.00,194.32,5.232,330.492440
1760210957.3022044,0.00,194.32,5.233,335.724971
1760210958.3022995,0.00,194.32,5.235,340.960248
1760210959.3022344,0.00,194.32,5.425,346.384489
1760210960.3023145,1.00,194.32,5.285,351.669449
1760210961.3023212,0.00,194.32,5.219,356.888918
1760210962.3023088,0.00,194.32,5.252,362.140675
1760210963.302233,0.00,194.32,5.303,367.443090
1760210964.3025656,0.00,194.32,5.434,372.878928
1760210965.3022053,0.00,194.32,5.294,378.170785
1760210966.3022346,0.00,194.32,5.219,383.390132
1760210967.302242,0.00,194.32,5.226,388.616315
1760210968.302562,0.00,194.32,5.194,393.811980
1760210969.3022268,0.00,194.32,5.395,399.204850
1760210970.3023243,1.00,194.32,5.222,404.427248
1760210971.3022072,0.00,194.32,5.346,409.772999
1760210972.302249,0.00,194.32,5.220,414.993628
1760210973.3022022,0.00,194.32,5.193,420.186485
1760210974.3024826,0.00,194.32,5.391,425.579416
1760210975.3022432,0.00,194.32,5.250,430.828182
1760210976.3022432,0.00,194.32,5.229,436.057233
1760210977.3023071,1.00,194.32,5.222,441.279266
1760210978.3022287,0.00,194.32,5.269,446.548234
1760210979.302245,0.00,194.32,5.405,451.952945
1760210980.302494,0.00,194.32,5.200,457.154225
1760210981.3023088,0.00,194.32,5.226,462.379065
1760210982.3023772,0.00,194.32,5.166,467.545617
1760210983.3024006,1.00,194.32,5.210,472.756236
1760210984.302361,0.00,194.32,5.400,478.155636
1760210985.3023121,0.00,194.32,5.183,483.338484
1760210986.3022451,1.00,194.32,5.232,488.570466
1760210987.3022022,0.00,194.32,5.253,493.822955
1760210988.3022213,0.00,194.32,5.213,499.035649
1760210989.3022213,0.00,194.32,5.363,504.398184
1760210990.3022537,0.00,194.32,5.272,509.670448
1760210991.3022013,0.00,194.32,5.264,514.934473
1760210992.3022249,0.00,194.32,5.237,520.171520
1760210993.3023398,0.00,194.32,5.185,525.357420
1760210994.3025622,1.00,194.32,5.379,530.738082
1760210995.302217,0.00,194.32,5.295,536.031526
1760210996.3022008,0.00,194.32,5.416,541.447894
1760210997.3023763,0.00,194.32,5.231,546.679387
1760210998.3023622,0.00,194.32,5.219,551.898062
1760210999.3023024,0.00,194.32,5.484,557.381935
1760211000.3023539,8.00,205.57,5.761,563.143334
1760211001.3023176,0.00,205.57,5.303,568.446543
1760211002.3025494,10.00,206.07,5.877,574.324946
1760211003.3023088,0.00,206.07,5.440,579.763714
1760211004.3022046,0.00,206.07,5.840,585.603420
1760211005.302208,0.00,206.07,5.310,590.913221
1760211006.3023114,9.00,206.57,5.980,596.894041
1760211007.3022244,0.00,204.86,5.523,602.416121
1760211008.3022044,1.00,204.86,5.237,607.653230
1760211009.3022301,0.00,204.86,5.392,613.045245
1760211010.3023193,0.00,204.86,5.205,618.250676
1760211011.3022425,0.00,204.86,5.240,623.489798
1760211012.302236,0.00,204.86,5.249,628.738381
1760211013.3022337,0.00,204.86,5.243,633.980982
1760211014.3022242,0.00,204.86,5.422,639.402477
1760211015.3023143,0.00,204.86,5.253,644.655698
1760211016.3026268,1.00,204.86,5.241,649.898300
1760211017.3022432,0.00,204.86,5.196,655.092561
1760211018.302484,0.00,204.86,5.329,660.422870
1760211019.3022327,0.00,204.86,5.370,665.791509
1760211020.3023024,0.00,204.86,5.197,670.988578
1760211021.3022454,0.00,204.86,5.269,676.256814
1760211022.3022187,0.00,204.86,5.218,681.474269
1760211023.3022416,0.00,204.86,5.266,686.740552
1760211024.3022413,0.00,204.86,5.347,692.087950
1760211025.3022988,1.00,204.86,5.225,697.313217
1760211026.302214,1.00,204.86,5.280,702.592867
1760211027.3022044,0.00,204.86,5.222,707.814777
1760211028.3022232,0.00,204.86,5.262,713.076727
1760211029.3022428,0.00,204.86,5.435,718.512077
1760211030.3023229,0.00,204.86,5.194,723.706094
1760211031.3022342,0.00,204.86,5.263,728.968715
1760211032.3023393,0.00,204.86,5.161,734.130323
1760211033.3022046,0.00,204.86,5.227,739.356567
1760211034.3023038,0.00,204.86,5.367,744.724534
1760211035.3022444,0.00,204.86,5.239,749.963412
1760211036.3026087,0.00,204.86,5.285,755.250813
1760211037.3023152,1.00,204.86,5.240,760.489264
1760211038.3022327,0.00,204.86,5.220,765.709160
1760211039.302235,0.00,204.86,5.392,771.101359
1760211040.3026044,0.00,204.86,5.202,776.305508
1760211041.3022027,0.00,204.86,5.163,781.466933
1760211042.3022244,0.00,204.86,5.343,786.810303
1760211043.302359,0.00,204.86,5.577,792.387742
1760211044.3024213,1.00,204.86,5.656,798.044344
1760211045.3023014,20.00,205.36,5.591,803.634723
1760211046.3022096,0.00,205.36,5.728,809.361881
1760211047.3022892,0.00,205.36,5.620,814.982472
1760211048.3022094,2.00,205.36,5.276,820.258520
1760211049.3023052,8.00,205.86,6.091,826.350485
1760211050.3022995,0.00,205.86,5.376,831.726448
1760211051.3022442,0.00,205.86,5.210,836.936456
1760211052.302672,0.00,205.86,5.307,842.245464
1760211053.3022335,0.00,205.86,5.222,847.464750
1760211054.3023176,0.00,205.86,5.402,852.866774
1760211055.3026166,0.00,205.86,5.243,858.111329
1760211056.3023229,0.00,205.86,5.284,863.393298
1760211057.3023114,0.00,205.86,5.233,868.625950
1760211058.3022187,1.00,205.86,5.218,873.843466
1760211059.3022516,0.00,205.86,5.275,879.118782
1760211060.3022017,1.00,205.86,5.177,884.295710
1760211061.3023028,0.00,205.86,5.190,889.486065
1760211062.302218,0.00,205.86,5.304,894.789641
1760211063.3022244,0.00,205.86,5.117,899.906937
1760211064.3022256,0.00,205.86,5.417,905.324098
1760211065.3023129,0.00,205.86,5.302,910.626514
1760211066.3023262,0.00,205.86,5.198,915.824255
1760211067.3022017,1.00,205.86,5.320,921.143150
1760211068.3023875,0.00,205.86,5.249,926.393258
1760211069.3024497,0.00,205.86,5.406,931.799495
1760211070.3022997,0.00,205.86,5.216,937.014447
1760211071.302208,0.00,205.86,5.210,942.223540
1760211072.3022442,0.00,205.86,5.299,947.522294
1760211073.302301,0.00,205.86,5.234,952.756716
1760211074.3022265,0.00,205.86,5.653,958.409656
1760211075.302243,0.00,205.86,5.283,963.692540
1760211076.3022435,0.00,205.86,5.249,968.941733
1760211077.3022215,0.00,205.86,5.316,974.258004
1760211078.3022451,0.00,205.86,5.212,979.470393
