ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760918364.3183424,18.00,264.50,0.000,0.000000,4
1760918365.3182526,5.00,265.25,6.405,6.404220,8
1760918366.3182273,14.00,256.76,5.865,12.268890,12
1760918367.3182247,0.00,256.76,5.107,17.375383,12
1760918368.3186998,0.00,256.76,5.150,22.528141,12
1760918369.318223,0.00,256.76,5.220,27.745474,12
1760918370.3184514,0.00,256.76,5.248,32.994911,12
1760918371.3185613,0.00,256.76,5.158,38.152979,12
1760918372.3182282,0.00,256.76,5.068,43.219738,12
1760918373.3182452,1.00,256.76,5.047,48.267211,12
1760918374.3182287,0.00,256.76,5.277,53.544236,12
1760918375.3183367,0.00,256.76,5.007,58.551730,12
1760918376.3182375,1.00,256.76,5.022,63.573263,12
1760918377.3183227,0.00,256.76,5.043,68.617134,12
1760918378.3182657,0.00,256.76,5.103,73.719782,12
1760918379.3182425,0.00,256.76,5.233,78.952984,12
1760918380.3182282,0.00,256.76,5.123,84.075591,12
1760918381.3183293,0.00,256.76,5.168,89.244340,12
1760918382.3182306,0.00,256.76,5.101,94.344485,12
1760918383.318509,1.00,256.76,5.102,99.447927,12
1760918384.3183222,0.00,256.76,5.285,104.732398,12
1760918385.318228,0.00,256.76,5.090,109.821741,12
1760918386.3183258,0.00,256.76,5.086,114.908703,12
1760918387.3184216,0.00,256.76,5.115,120.024534,12
1760918388.3183458,0.00,256.76,5.021,125.045640,12
1760918389.3182585,0.00,256.76,5.215,130.260348,12
1760918390.3183188,0.00,256.76,5.094,135.354695,12
1760918391.318239,0.00,256.76,5.027,140.381599,12
1760918392.3182306,1.00,256.76,5.018,145.399530,12
1760918393.3183737,0.00,256.76,5.027,150.427044,12
1760918394.318234,0.00,256.76,5.255,155.681486,12
1760918395.3182237,0.00,256.76,5.089,160.770463,12
1760918396.318315,0.00,256.76,5.088,165.859195,12
1760918397.3183293,0.00,256.76,5.049,170.908559,12
1760918398.3183308,0.00,256.76,5.069,175.977882,12
1760918399.3185596,0.00,256.76,5.342,181.321558,12
1760918400.318224,1.00,256.76,5.062,186.382213,12
1760918401.3182244,1.00,256.76,5.106,191.488646,12
1760918402.3185108,0.00,256.76,5.092,196.581772,12
1760918403.3183508,0.00,256.76,5.046,201.627292,12
1760918404.31823,0.00,256.76,5.276,206.902303,12
1760918405.3183467,0.00,256.76,5.177,212.079963,12
1760918406.318321,0.00,256.76,5.098,217.177850,12
1760918407.3183513,0.00,256.76,5.073,222.251140,12
1760918408.318227,0.00,256.76,5.032,227.282621,12
1760918409.3182678,0.00,256.76,5.212,232.495133,12
1760918410.318328,1.00,256.76,5.054,237.549746,12
1760918411.31823,0.00,256.76,5.104,242.653127,12
1760918412.3184292,0.00,256.76,5.030,247.684120,12
1760918413.3182652,0.00,256.76,5.007,252.690760,12
1760918414.318511,0.00,256.76,5.228,257.920299,12
1760918415.3183215,0.00,256.76,5.035,262.953856,12
1760918416.3182306,1.00,256.76,5.028,267.981187,12
1760918417.3182561,0.00,256.76,5.020,273.001377,12
1760918418.3182478,0.00,256.76,5.086,278.086874,12
