ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760219002.743796,0,24.257,0.000000,0.000000,8,7,1633,54
1760219003.743763,1,28.299,31.160000,31.160000,6,6,1942,54
1760219004.743767,2,28.421,39.148000,70.308000,6,7,2347,54
1760219005.744191,3,28.063,38.934000,109.242000,6,7,2469,54
1760219006.743859,4,28.103,30.985000,140.227000,6,7,2469,54
1760219007.743886,5,28.420,31.352000,171.579000,6,7,2469,54
1760219008.743852,6,28.259,31.206000,202.785000,6,7,2469,54
1760219009.743913,7,28.065,31.028000,233.813000,6,7,2469,54
1760219010.743898,8,28.041,31.030000,264.843000,6,7,2469,54
1760219011.743868,9,28.105,30.977000,295.820000,6,7,2469,54
1760219012.743872,10,27.924,30.876000,326.696000,6,7,2469,54
1760219013.743808,11,27.770,30.636000,357.332000,7,7,2469,54
1760219014.743765,12,27.732,30.429000,387.761000,7,7,2469,54
1760219015.743896,13,27.865,30.673000,418.434000,6,7,2469,54
1760219016.743860,14,27.924,30.852000,449.286000,6,7,2469,54
1760219017.743759,15,27.906,30.877000,480.163000,6,7,2469,54
1760219018.743758,16,27.976,30.914000,511.077000,6,7,2469,54
1760219019.744032,17,27.945,30.825000,541.902000,6,7,2469,54
1760219020.743861,18,27.991,30.866000,572.768000,6,7,2469,54
1760219021.743923,19,28.071,31.057000,603.825000,6,7,2469,54
1760219022.744135,20,28.176,31.360000,635.185000,6,7,2469,54
1760219023.743825,21,28.184,31.914000,667.099000,6,7,2469,54
1760219024.743856,22,28.247,31.948000,699.047000,6,7,2469,54
1760219025.743860,23,28.219,31.912000,730.959000,6,7,2469,54
1760219026.743806,24,28.270,32.068000,763.027000,6,7,2469,54
1760219027.743962,25,28.113,32.112000,795.139000,6,7,2469,54
1760219028.744160,26,28.052,32.272000,827.411000,6,7,2469,54
1760219029.743968,27,28.032,32.581000,859.992000,6,7,2469,54
1760219030.743920,28,27.959,32.573000,892.565000,6,7,2469,54
1760219031.743761,29,27.909,32.624000,925.189000,7,7,2469,54
1760219032.744110,30,27.900,32.710000,957.899000,7,7,2469,54
1760219033.743857,31,27.800,32.934000,990.833000,6,7,2469,54
1760219034.743843,32,27.761,33.010000,1023.843000,6,6,2469,54
1760219035.743879,33,27.799,33.301000,1057.144000,7,7,2469,54
1760219036.743854,34,27.850,33.519000,1090.663000,6,7,2469,54
