ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760838735.231290,0,21.179,0.000000,0.000000,3,1,1413,47
1760838736.231240,1,26.494,31.813000,31.813000,9,8,1981,48
1760838737.231325,2,27.990,39.163000,70.976000,9,8,2549,49
1760838738.231267,3,28.106,38.866000,109.842000,6,7,2549,49
1760838739.231243,4,27.599,31.022000,140.864000,6,7,2549,49
1760838740.231329,5,27.592,31.061000,171.925000,7,7,2543,50
1760838741.231237,6,27.630,31.008000,202.933000,7,7,2543,50
1760838742.231224,7,27.650,30.999000,233.932000,6,7,2543,50
1760838743.231247,8,27.727,31.142000,265.074000,6,7,2543,50
1760838744.231223,9,27.715,31.171000,296.245000,6,7,2543,50
1760838745.231248,10,27.716,31.160000,327.405000,6,7,2543,51
1760838746.231249,11,27.788,31.181000,358.586000,7,7,2543,51
1760838747.231233,12,27.878,31.323000,389.909000,7,7,2543,51
1760838748.231223,13,27.903,31.238000,421.147000,7,7,2543,51
1760838749.231337,14,27.889,31.301000,452.448000,6,7,2543,51
1760838750.231222,15,27.872,31.396000,483.844000,6,7,2543,52
1760838751.231244,16,27.951,31.331000,515.175000,6,7,2543,52
1760838752.231222,17,27.948,31.479000,546.654000,6,7,2543,52
1760838753.231241,18,28.016,31.419000,578.073000,7,7,2543,52
1760838754.231245,19,28.076,31.661000,609.734000,7,7,2543,52
1760838755.231343,20,28.104,31.514000,641.248000,7,7,2543,52
1760838756.231226,21,28.105,31.668000,672.916000,7,7,2543,52
1760838757.231321,22,28.021,31.918000,704.834000,6,7,2543,53
1760838758.231341,23,28.068,32.275000,737.109000,6,7,2543,53
1760838759.231237,24,28.083,32.455000,769.564000,6,7,2543,53
1760838760.231265,25,28.041,32.904000,802.468000,6,7,2543,53
1760838761.231265,26,28.054,32.081000,834.549000,7,7,2543,53
1760838762.231310,27,28.182,32.802000,867.351000,7,7,2543,53
1760838763.231225,28,28.114,32.858000,900.209000,7,7,2543,53
1760838764.231499,29,28.105,33.083000,933.292000,7,7,2543,53
1760838765.231255,30,28.165,33.446000,966.738000,6,7,2543,53
1760838766.231224,31,28.280,33.535000,1000.273000,7,7,2543,53
1760838767.231227,32,28.233,33.745000,1034.018000,7,7,2543,53
1760838768.231264,33,28.221,33.856000,1067.874000,6,6,2543,53
1760838769.231250,34,28.238,34.159000,1102.033000,6,7,2543,53
1760838770.231266,35,28.289,34.270000,1136.303000,6,7,2543,53
1760838771.231244,36,28.288,34.497000,1170.800000,6,6,2543,54
1760838772.231223,37,28.296,34.719000,1205.519000,7,7,2543,54
1760838773.231223,38,28.308,34.830000,1240.349000,6,7,2543,54
1760838774.231225,39,28.331,35.014000,1275.363000,6,7,2543,54
1760838775.231237,40,28.261,35.208000,1310.571000,6,7,2543,54
1760838776.231265,41,28.420,35.436000,1346.007000,7,7,2543,54
1760838777.231226,42,28.399,35.803000,1381.810000,7,7,2543,54
1760838778.231345,43,28.429,35.908000,1417.718000,7,7,2543,54
1760838779.231325,44,28.405,36.151000,1453.869000,7,7,2543,54
1760838780.231223,45,28.332,36.311000,1490.180000,7,7,2543,54
1760838781.231223,46,28.349,36.490000,1526.670000,6,7,2543,54
1760838782.231360,47,28.398,36.704000,1563.374000,6,7,2543,54
1760838783.231245,48,28.408,36.940000,1600.314000,6,7,2543,54
1760838784.231235,49,28.422,37.056000,1637.370000,6,7,2543,54
1760838785.231224,50,28.376,37.345000,1674.715000,6,7,2543,54
1760838786.231223,51,28.474,37.467000,1712.182000,6,7,2543,54
1760838787.231223,52,28.416,37.636000,1749.818000,5,6,2543,54
1760838788.231336,53,28.461,37.750000,1787.568000,7,7,2543,55
1760838789.231228,54,28.502,38.087000,1825.655000,7,7,2543,55
1760838790.231300,55,28.485,38.284000,1863.939000,7,7,2543,55
1760838791.231248,56,28.493,38.531000,1902.470000,7,7,2543,55
1760838792.231224,57,28.450,38.611000,1941.081000,6,6,2543,55
1760838793.231324,58,28.487,38.846000,1979.927000,6,7,2543,55
1760838794.231428,59,28.528,39.050000,2018.977000,7,7,2543,55
1760838795.231243,60,28.491,39.308000,2058.285000,7,7,2543,55
1760838796.231247,61,28.488,39.526000,2097.811000,7,7,2543,55
1760838797.231240,62,28.469,39.806000,2137.617000,6,7,2543,55
1760838798.231243,63,28.511,31.247000,2168.864000,6,7,2543,55
1760838799.231222,64,28.526,31.264000,2200.128000,6,7,2543,55
1760838800.231524,65,28.530,31.192000,2231.320000,7,7,2543,55
1760838801.231223,66,28.651,31.311000,2262.631000,7,7,2543,55
