ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760263330.512583,0,24.773,0.000000,0.000000,9,8,1506,50
1760263331.512642,1,29.237,32.048000,32.048000,8,8,1899,51
1760263332.512696,2,29.258,39.950000,71.998000,8,9,2295,51
1760263333.512582,3,29.225,32.016000,104.014000,6,7,2429,51
1760263334.512678,4,29.202,40.267000,144.281000,6,7,2429,51
1760263335.512837,5,29.427,32.164000,176.445000,7,8,2429,51
1760263336.512552,6,29.343,32.021000,208.466000,6,7,2429,51
1760263337.512547,7,29.343,32.166000,240.632000,6,7,2429,51
1760263338.512582,8,29.601,32.365000,272.997000,7,8,2429,52
1760263339.512584,9,29.496,32.194000,305.191000,7,7,2429,52
1760263340.512549,10,29.290,32.026000,337.217000,6,7,2429,52
1760263341.512570,11,29.220,31.951000,369.168000,5,6,2429,52
1760263342.512711,12,29.316,32.193000,401.361000,6,7,2429,52
1760263343.512577,13,29.570,32.292000,433.653000,7,8,2429,52
1760263344.512644,14,29.620,32.305000,465.958000,6,7,2429,52
1760263345.512585,15,29.486,32.273000,498.231000,6,7,2429,52
1760263346.512573,16,29.572,32.289000,530.520000,6,7,2429,52
1760263347.512553,17,29.829,32.567000,563.087000,6,7,2429,52
1760263348.512663,18,29.978,32.759000,595.846000,7,8,2429,53
1760263349.512652,19,30.111,32.999000,628.845000,7,8,2429,53
1760263350.512546,20,29.958,33.169000,662.014000,6,7,2429,53
1760263351.512650,21,29.933,33.149000,695.163000,6,8,2429,53
1760263352.512641,22,29.811,33.351000,728.514000,6,7,2429,53
1760263353.512599,23,29.864,33.485000,761.999000,6,8,2429,53
1760263354.512654,24,29.771,33.464000,795.463000,6,7,2429,53
1760263355.512643,25,29.781,33.755000,829.218000,6,8,2429,53
1760263356.512577,26,29.758,33.646000,862.864000,6,7,2429,53
1760263357.512666,27,29.723,33.861000,896.725000,7,8,2429,54
1760263358.512585,28,29.817,34.139000,930.864000,6,7,2429,54
1760263359.512545,29,29.721,34.252000,965.116000,6,7,2429,54
1760263360.512641,30,29.714,34.418000,999.534000,6,7,2429,54
1760263361.512638,31,29.690,34.582000,1034.116000,6,8,2429,54
1760263362.512590,32,29.817,34.991000,1069.107000,7,8,2429,54
1760263363.512571,33,29.942,35.195000,1104.302000,6,8,2429,54
1760263364.512548,34,30.023,35.592000,1139.894000,6,7,2429,54
1760263365.512573,35,30.162,35.813000,1175.707000,7,8,2429,54
1760263366.512648,36,30.149,35.943000,1211.650000,6,7,2429,54
1760263367.512564,37,30.171,36.313000,1247.963000,6,7,2429,54
1760263368.512587,38,30.182,36.399000,1284.362000,6,7,2429,54
1760263369.512585,39,30.227,36.702000,1321.064000,6,7,2429,54
1760263370.512650,40,30.290,36.908000,1357.972000,7,8,2429,54
1760263371.512584,41,30.343,37.109000,1395.081000,6,7,2429,54
1760263372.512656,42,30.324,37.315000,1432.396000,7,8,2429,54
1760263373.512671,43,30.543,37.636000,1470.032000,6,8,2429,54
1760263374.512605,44,30.585,37.961000,1507.993000,7,8,2429,54
1760263375.512589,45,30.678,38.245000,1546.238000,6,7,2429,54
1760263376.512710,46,30.670,38.423000,1584.661000,7,8,2429,55
1760263377.512648,47,30.625,38.624000,1623.285000,7,8,2429,55
1760263378.512547,48,30.316,38.411000,1661.696000,6,7,2429,55
1760263379.512894,49,30.204,38.407000,1700.103000,6,7,2429,55
1760263380.512756,50,29.914,39.143000,1739.246000,6,7,2429,55
1760263381.512589,51,29.899,39.027000,1778.273000,6,7,2429,55
1760263382.512566,52,29.605,38.738000,1817.011000,6,7,2429,55
1760263383.512578,53,28.866,37.925000,1854.936000,6,8,2429,55
1760263384.512664,54,27.274,36.433000,1891.369000,6,8,2429,55
1760263385.512582,55,27.419,36.795000,1928.164000,7,8,2429,55
1760263386.512657,56,27.954,37.648000,1965.812000,6,7,2429,55
1760263387.512679,57,29.948,39.950000,2005.762000,7,8,2429,55
1760263388.512547,58,30.035,40.099000,2045.861000,6,8,2429,55
1760263389.512587,59,30.213,40.306000,2086.167000,6,7,2429,55
1760263390.512547,60,30.387,40.732000,2126.899000,7,8,2429,55
1760263391.512641,61,30.169,40.549000,2167.448000,6,7,2429,55
1760263392.512547,62,30.048,40.818000,2208.266000,6,7,2429,55
1760263393.512546,63,29.885,40.683000,2248.949000,6,7,2429,55
1760263394.512547,64,28.274,39.082000,2288.031000,6,7,2429,55
1760263395.512648,65,29.977,32.629000,2320.660000,6,7,2429,55
1760263396.512986,66,30.014,32.749000,2353.409000,6,7,2429,55
1760263397.512745,67,29.992,32.741000,2386.150000,7,7,2429,55
1760263398.512654,68,30.203,32.945000,2419.095000,7,8,2429,55
1760263399.512620,69,30.459,33.168000,2452.263000,6,7,2429,55
1760263400.512550,70,30.704,33.484000,2485.747000,7,8,2429,55
1760263401.512662,71,30.674,33.437000,2519.184000,6,7,2429,55
1760263402.512569,72,30.697,33.495000,2552.679000,7,8,2429,55
1760263403.512925,73,30.713,33.426000,2586.105000,7,8,2429,55
