ts,cpu_percent,rss_mb,power_w,energy_j_total
1760428189.3702369,36.00,369.03,0.000,0.000000
1760428190.370163,41.00,369.28,9.602,9.601538
1760428191.370317,49.00,358.49,11.975,21.578070
1760428192.3702393,60.00,358.49,11.624,33.201026
1760428193.370239,46.00,358.74,10.907,44.108469
1760428194.3701751,0.00,358.74,10.571,54.678388
1760428195.3702283,0.00,358.74,10.365,65.043840
1760428196.3701637,0.00,358.74,10.260,75.303457
1760428197.3701608,0.00,358.74,10.046,85.349452
1760428198.3701627,0.00,358.74,9.921,95.270386
1760428199.3704429,0.00,358.74,9.845,105.118567
1760428200.3704722,0.00,358.74,9.739,114.858105
1760428201.3702502,0.00,358.74,9.592,124.448107
1760428202.37121,0.00,358.74,9.489,133.945885
1760428203.3701656,0.00,358.74,9.458,143.394165
1760428204.3701634,0.00,358.74,9.401,152.795630
1760428205.3725889,1.00,358.74,9.369,162.187268
1760428206.3701637,0.00,358.74,9.213,171.377552
1760428207.370452,0.00,358.74,9.200,180.580043
1760428208.3702874,0.00,358.74,9.201,189.779849
1760428209.372582,0.00,358.74,9.101,198.901713
1760428210.3701653,0.00,358.74,8.899,207.779193
1760428211.3701744,0.00,358.74,8.930,216.709407
1760428212.370164,0.00,358.74,8.971,225.680575
1760428213.3701618,1.00,358.74,8.958,234.638987
1760428214.3701613,0.00,358.74,8.796,243.435168
1760428215.3706214,0.00,358.74,8.819,252.258632
1760428216.3709674,0.00,358.74,8.799,261.060489
1760428217.3701656,1.00,358.74,8.772,269.824993
1760428218.3701692,0.00,358.74,8.803,278.628071
1760428219.370165,0.00,358.74,8.670,287.297605
1760428220.3725853,0.00,358.74,8.745,296.063390
1760428221.370163,0.00,358.74,8.647,304.689284
1760428222.3701704,0.00,358.74,8.636,313.325736
1760428223.3701625,0.00,358.74,8.588,321.913544
1760428224.370162,0.00,358.74,8.495,330.408456
1760428225.3701642,0.00,358.74,8.543,338.951464
1760428226.3701622,0.00,358.74,8.568,347.519313
1760428227.3701665,1.00,358.74,8.498,356.016972
1760428228.370165,0.00,358.74,8.578,364.594892
1760428229.3706207,0.00,358.74,8.526,373.124594
1760428230.3701599,0.00,358.74,8.533,381.653992
1760428231.3705244,0.00,358.74,8.509,390.165872
1760428232.3701634,0.00,358.74,8.439,398.601641
1760428233.3701627,0.00,358.74,8.464,407.065365
1760428234.3701642,0.00,358.74,8.486,415.551061
1760428235.3707063,0.00,358.74,8.429,423.984572
1760428236.3701696,0.00,358.74,8.443,432.422660
1760428237.3701608,0.00,358.74,8.398,440.820771
1760428238.3707178,1.00,358.74,8.516,449.341746
1760428239.3705199,0.00,358.74,8.458,457.798450
1760428240.3701642,0.00,358.74,8.422,466.217191
1760428241.3701642,0.00,358.74,8.427,474.644598
1760428242.3705866,0.00,358.74,8.448,483.096298
1760428243.3717604,0.00,358.74,8.381,491.487023
1760428244.3706012,0.00,358.74,8.424,499.901186
1760428245.370162,0.00,358.74,8.513,508.410381
1760428246.370589,0.00,358.74,8.486,516.900227
1760428247.3724372,0.00,358.74,8.385,525.300719
1760428248.371583,0.00,358.74,8.358,533.651283
1760428249.3701646,0.00,358.74,8.312,541.951677
1760428250.3712144,0.00,358.74,8.420,550.380610
1760428251.3708086,1.00,358.74,8.414,558.791111
1760428252.3701632,0.00,358.74,8.394,567.180128
1760428253.3701656,0.00,358.74,8.406,575.585746
1760428254.3701644,0.00,358.74,8.343,583.928986
1760428255.3701637,0.00,358.74,8.424,592.353342
1760428256.3701644,0.00,358.74,8.326,600.679066
1760428257.3701634,0.00,358.74,8.378,609.057096
1760428258.370162,0.00,358.74,8.290,617.347419
1760428259.3701618,0.00,358.74,8.305,625.652085
1760428260.3701663,0.00,358.74,8.375,634.027064
1760428261.370173,0.00,358.74,8.382,642.408817
1760428262.37017,0.00,358.74,8.355,650.763593
1760428263.370161,0.00,358.74,8.392,659.155662
1760428264.370237,1.00,358.74,8.358,667.513855
1760428265.370162,0.00,358.74,8.392,675.905313
1760428266.370164,0.00,358.74,8.414,684.319293
1760428267.3701818,0.00,358.74,8.287,692.606626
1760428268.3701613,0.00,358.74,8.336,700.942298
1760428269.3706007,0.00,358.74,8.250,709.195939
1760428270.3701632,0.00,358.74,8.350,717.542109
1760428271.370162,0.00,358.74,8.305,725.847324
1760428272.371066,1.00,358.74,8.295,734.149610
1760428273.3701642,0.00,358.74,8.200,742.342460
1760428274.3725858,0.00,358.74,8.297,750.659456
1760428275.370161,0.00,358.74,8.224,758.863719
1760428276.3701613,1.00,358.74,8.274,767.138051
1760428277.3701677,0.00,358.74,8.200,775.338103
1760428278.3714259,0.00,358.74,8.251,783.599130
1760428279.3701618,0.00,358.74,8.325,791.913561
1760428280.3701622,0.00,358.74,8.325,800.238308
1760428281.3701603,0.00,358.74,8.355,808.592962
1760428282.3701642,0.00,358.74,8.309,816.901596
1760428283.3701608,0.00,358.74,8.304,825.205224
1760428284.3701627,0.00,358.74,8.343,833.548037
1760428285.3701622,0.00,358.74,8.332,841.880230
1760428286.3702888,0.00,358.74,8.340,850.221762
1760428287.3705893,0.00,358.74,8.276,858.500549
1760428288.3725855,1.00,358.74,8.272,866.789468
1760428289.3701613,0.00,358.74,8.327,875.096393
1760428290.3721874,0.00,358.74,8.357,883.470273
1760428291.3701627,0.00,358.74,8.254,891.707740
1760428292.370161,0.00,358.74,8.279,899.987015
1760428293.3701646,0.00,358.74,8.314,908.301264
1760428294.3701696,0.00,358.74,8.275,916.576572
1760428295.370163,0.00,358.74,8.224,924.800733
1760428296.3701618,0.00,358.74,8.198,932.999199
1760428297.3701603,0.00,358.74,8.206,941.204988
1760428298.3701613,0.00,358.74,8.255,949.460277
1760428299.3701603,0.00,358.74,8.286,957.746206
1760428300.3701804,0.00,358.74,8.323,966.069366
1760428301.3701644,0.00,358.74,8.267,974.336129
1760428302.370163,0.00,358.74,8.343,982.679125
1760428303.3701658,0.00,358.74,8.331,991.009915
1760428304.3701632,0.00,358.74,8.286,999.295782
1760428305.3701646,0.00,358.74,8.395,1007.690475
1760428306.3701673,1.00,358.74,8.321,1016.011743
1760428307.3701618,0.00,358.74,8.331,1024.343142
1760428308.3701656,0.00,358.74,8.273,1032.615765
1760428309.370162,0.00,358.74,8.196,1040.811301
1760428310.3701627,0.00,358.74,8.233,1049.044312
1760428311.3701622,0.00,358.74,8.287,1057.331156
1760428312.3701618,0.00,358.74,8.276,1065.607380
1760428313.37016,0.00,358.74,8.317,1073.924680
1760428314.3735847,0.00,358.74,8.357,1082.309852
1760428315.3701646,0.00,358.74,8.369,1090.650468
1760428316.3701622,0.00,358.74,8.306,1098.956416
1760428317.3701625,1.00,358.74,8.350,1107.306004
1760428318.3701632,1.00,358.74,8.318,1115.623670
1760428319.3701632,0.00,358.74,8.236,1123.860099
1760428320.370164,0.00,358.74,8.209,1132.069368
1760428321.3701599,0.00,358.74,8.257,1140.326671
1760428322.3701637,0.00,358.74,8.250,1148.576955
1760428323.370169,0.00,358.74,8.244,1156.820952
1760428324.3701627,0.00,358.74,8.191,1165.012094
1760428325.3725853,0.00,358.74,8.191,1173.223315
