ts,cpu_percent,rss_mb,power_w,energy_j_total
1760407140.488855,61.00,151.58,0.000,0.000000
1760407141.4888568,171.00,151.58,0.153,0.152946
1760407142.4888482,214.00,152.21,0.847,0.999689
1760407143.488852,264.00,152.33,1.587,2.586643
1760407144.4888215,268.00,152.46,1.664,4.250574
1760407145.48883,20.00,152.58,1.547,5.797918
1760407146.4888701,1.00,152.58,0.178,5.975826
1760407147.4888716,0.00,152.58,0.164,6.140094
1760407148.4888237,0.00,152.58,0.161,6.301249
1760407149.488823,0.00,152.58,0.161,6.462023
1760407150.4888434,0.00,152.58,0.188,6.649559
1760407151.4888692,0.00,152.58,0.168,6.817885
1760407152.4888422,1.00,152.58,0.161,6.979238
1760407153.4888723,0.00,152.58,0.162,7.141629
1760407154.4888713,0.00,152.58,0.172,7.313343
1760407155.4888704,0.00,152.58,0.164,7.477458
1760407156.4888728,0.00,152.58,0.180,7.657334
1760407157.4888673,0.00,152.58,0.169,7.826530
1760407158.4888196,0.00,152.58,0.166,7.992553
1760407159.4888701,1.00,152.58,0.172,8.164876
1760407160.4888713,0.00,152.58,0.183,8.347667
1760407161.488878,0.00,152.58,0.175,8.523165
1760407162.488867,0.00,152.58,0.251,8.774372
1760407163.4888673,0.00,152.58,0.172,8.946101
1760407164.4888728,0.00,152.58,0.166,9.111635
1760407165.4888706,0.00,152.58,0.164,9.275659
1760407166.4888465,0.00,152.58,0.177,9.452316
1760407167.4888678,0.00,152.58,0.177,9.629293
1760407168.4888704,1.00,152.58,0.164,9.793378
1760407169.4888656,0.00,152.58,0.225,10.018784
1760407170.488869,0.00,152.58,0.167,10.185387
1760407171.4888668,0.00,152.58,0.172,10.357161
1760407172.4888678,0.00,152.58,0.173,10.530492
1760407173.4888706,0.00,152.58,0.172,10.702038
1760407174.4888663,0.00,152.58,0.169,10.871234
1760407175.4888446,0.00,152.58,0.180,11.051644
1760407176.488877,0.00,152.58,0.177,11.228546
1760407177.4888687,1.00,152.58,0.184,11.412191
1760407178.4888723,0.00,152.58,0.170,11.582165
1760407179.4888418,1.00,152.58,0.184,11.765825
1760407180.4888697,0.00,152.58,0.177,11.943291
1760407181.4888687,0.00,152.58,0.181,12.124449
1760407182.488836,0.00,152.58,0.183,12.307149
1760407183.4888427,0.00,152.58,0.170,12.476680
1760407184.4888244,0.00,152.58,0.166,12.642871
1760407185.4888213,0.00,152.58,0.180,12.822778
1760407186.4888785,0.00,152.58,0.173,12.996032
1760407187.4888687,0.00,152.58,0.174,13.170111
1760407188.488874,0.00,152.58,0.247,13.417275
1760407189.4888732,1.00,152.58,0.153,13.570633
1760407190.4888713,0.00,152.58,0.153,13.723854
1760407191.4888716,0.00,152.58,0.168,13.892272
1760407192.4888353,0.00,152.58,0.162,14.054251
1760407193.4888678,0.00,152.58,0.165,14.218808
1760407194.4888697,0.00,152.58,0.184,14.402530
1760407195.488869,0.00,152.58,0.197,14.599816
1760407196.4888682,0.00,152.58,0.182,14.781737
1760407197.488871,1.00,152.58,0.175,14.956639
1760407198.48887,0.00,152.58,0.187,15.143245
1760407199.4888692,0.00,152.58,0.180,15.323015
1760407200.4888687,0.00,152.58,0.165,15.487969
1760407201.488872,1.00,152.58,0.167,15.655288
1760407202.488871,0.00,152.58,0.181,15.836050
1760407203.4888256,0.00,152.58,0.174,16.010418
1760407204.488868,0.00,152.58,0.165,16.175540
1760407205.4888716,0.00,152.58,0.161,16.336130
1760407206.4888244,0.00,152.58,0.166,16.502565
1760407207.4888418,0.00,152.58,0.162,16.664361
1760407208.4888248,0.00,152.58,0.175,16.839629
1760407209.48887,1.00,152.58,0.169,17.009039
1760407210.4888434,0.00,152.58,0.168,17.177182
1760407211.4888272,0.00,152.58,0.155,17.331852
1760407212.4888248,0.00,152.58,0.163,17.494976
1760407213.4888265,0.00,152.58,0.178,17.672792
1760407214.488871,0.00,152.58,0.239,17.912190
1760407215.4888356,0.00,152.58,0.156,18.068005
1760407216.4888728,0.00,152.58,0.159,18.226627
1760407217.4888725,0.00,152.58,0.166,18.392238
1760407218.488825,0.00,152.58,0.175,18.567186
1760407219.4888418,1.00,152.58,0.165,18.732003
1760407220.488823,1.00,152.58,0.169,18.900512
1760407221.488873,0.00,152.58,0.163,19.063635
1760407222.488871,0.00,152.58,0.162,19.225370
1760407223.488867,21.00,153.46,1.001,20.226020
1760407224.4888723,0.00,153.46,0.177,20.402677
1760407225.4888518,11.00,153.46,0.577,20.979781
1760407226.4888525,99.00,153.46,1.759,22.738753
1760407227.4888184,100.00,153.46,1.702,24.440966
1760407228.488823,101.00,153.46,1.725,26.166356
1760407229.4888225,77.00,153.46,1.746,27.912253
1760407230.48888,0.00,153.46,0.500,28.412624
1760407231.4888248,1.00,153.46,0.159,28.572070
1760407232.4888425,0.00,153.46,0.509,29.080924
1760407233.4888723,1.00,153.46,0.301,29.381995
1760407234.4888716,0.00,153.46,0.156,29.537901
1760407235.4888358,70.00,153.46,1.561,31.098657
1760407236.488833,100.00,153.46,1.739,32.837673
1760407237.488833,99.00,153.46,1.732,34.569288
1760407238.4888515,101.00,153.46,1.835,36.404490
1760407239.4888234,74.00,153.46,1.745,38.149578
1760407240.4888215,0.00,153.46,0.646,38.795128
1760407241.4888725,0.00,153.46,0.172,38.966689
1760407242.4888709,0.00,153.46,0.180,39.146993
1760407243.4888701,0.00,153.46,0.167,39.314404
1760407244.4888723,0.00,153.46,0.186,39.500323
1760407245.4888678,0.00,153.46,0.182,39.682473
1760407246.4888706,1.00,153.46,0.184,39.866652
1760407247.4888701,0.00,153.46,0.169,40.035970
1760407248.4888704,0.00,153.46,0.168,40.204174
1760407249.488834,0.00,153.46,0.186,40.389757
1760407250.4888766,0.00,153.46,0.174,40.563668
1760407251.488871,0.00,153.46,0.186,40.749327
1760407252.488823,0.00,153.46,0.172,40.921315
1760407253.488869,0.00,153.46,0.156,41.076993
1760407254.488833,0.00,153.46,0.178,41.254748
1760407255.4888706,1.00,153.46,0.163,41.417353
1760407256.488822,0.00,153.46,0.180,41.596955
1760407257.4888713,0.00,153.46,0.181,41.778174
1760407258.4888678,0.00,153.46,0.174,41.951871
1760407259.4888694,1.00,153.46,0.182,42.133884
1760407260.4888363,0.00,153.46,0.183,42.316492
1760407261.488868,0.00,153.46,0.236,42.552151
1760407262.4888716,1.00,153.46,0.169,42.721454
1760407263.4888191,0.00,153.46,0.169,42.890162
1760407264.4888747,0.00,153.46,0.183,43.073060
1760407265.48882,0.00,153.46,0.173,43.245750
1760407266.488822,1.00,153.58,0.644,43.889607
1760407267.488857,0.00,153.58,0.203,44.093026
1760407268.4888241,98.00,153.58,1.839,45.931966
1760407269.4888191,61.00,153.58,1.741,47.672584
1760407270.488853,93.00,153.58,1.555,49.227191
1760407271.4888217,100.00,153.58,1.632,50.858668
1760407272.4888518,100.00,153.58,1.609,52.467914
1760407273.4888532,92.00,153.58,1.661,54.129159
1760407274.4888659,0.00,153.58,0.847,54.976558
1760407275.4888723,0.00,153.58,0.166,55.142809
1760407276.4888713,0.00,153.58,0.160,55.302881
1760407277.4888363,0.00,153.58,0.181,55.484283
1760407278.4888735,0.00,153.58,0.168,55.652106
1760407279.4888723,0.00,153.58,0.163,55.815382
1760407280.4888709,2.00,153.58,0.165,55.980092
1760407281.488871,0.00,153.58,0.164,56.144481
1760407282.4888716,0.00,153.58,0.161,56.305316
1760407283.488872,0.00,153.58,0.162,56.466822
1760407284.488874,0.00,153.58,0.162,56.628389
1760407285.4888217,0.00,153.58,0.166,56.794686
1760407286.4888656,0.00,153.58,0.164,56.958374
1760407287.4888659,0.00,153.58,0.194,57.152623
1760407288.488874,0.00,153.58,0.164,57.316586
1760407289.4888713,0.00,153.58,0.170,57.486194
1760407290.488845,1.00,153.58,0.159,57.645472
1760407291.4888234,0.00,153.58,0.154,57.799517
1760407292.488866,0.00,153.58,0.167,57.966988
1760407293.4888725,0.00,153.58,0.158,58.124726
1760407294.4888918,0.00,153.58,0.160,58.284370
1760407295.488842,0.00,153.58,0.152,58.436645
1760407296.488822,0.00,153.58,0.159,58.595252
1760407297.4888752,0.00,153.58,0.162,58.757475
1760407298.4888709,1.00,153.58,0.171,58.928426
1760407299.4888706,0.00,153.58,0.179,59.107081
1760407300.4888716,0.00,153.58,0.152,59.259234
1760407301.488822,0.00,153.58,0.150,59.409266
1760407302.4888651,0.00,153.58,0.160,59.568895
1760407303.4888248,0.00,153.58,0.163,59.732003
1760407304.4888723,0.00,153.58,0.157,59.888978
