ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760837069.3471203,6.00,152.56,0.000,0.000000,4
1760837070.3470588,5.00,161.06,5.975,5.974288,8
1760837071.3470588,3.00,161.06,6.037,12.011566,12
1760837072.3470533,0.00,161.06,5.329,17.340165,12
1760837073.3470476,1.00,161.06,5.382,22.722354,12
1760837074.347019,0.00,161.06,5.450,28.172596,12
1760837075.34705,0.00,161.06,5.395,33.567846,12
1760837076.3470206,0.00,161.06,5.291,38.858421,12
1760837077.3470144,0.00,161.06,5.266,44.124459,12
1760837078.3470528,0.00,161.06,5.329,49.453669,12
1760837079.3470502,1.00,161.06,5.492,54.946148,12
1760837080.3470597,0.00,161.06,5.376,60.321745,12
1760837081.3470585,0.00,161.06,5.343,65.664626,12
1760837082.3472016,0.00,161.06,5.337,71.002198,12
1760837083.3473465,0.00,161.06,5.379,76.381518,12
1760837084.3470483,0.00,161.06,5.510,81.889988,12
1760837085.3470504,0.00,161.06,5.416,87.305806,12
1760837086.3470194,0.00,161.06,5.377,92.682196,12
1760837087.3470528,0.00,161.06,5.376,98.057976,12
1760837088.347057,0.00,161.06,5.367,103.424845,12
1760837089.3470423,0.00,161.06,5.492,108.916957,12
1760837090.347043,0.00,161.06,5.433,114.349682,12
1760837091.3471313,0.00,161.06,5.349,119.698912,12
1760837092.3471355,1.00,161.06,5.329,125.027573,12
1760837093.3470585,0.00,161.06,5.351,130.378145,12
1760837094.3470452,0.00,161.06,5.596,135.973834,12
1760837095.3470495,0.00,161.06,5.339,141.312504,12
1760837096.347123,1.00,161.06,5.370,146.682546,12
1760837097.3470237,0.00,161.06,5.381,152.063148,12
1760837098.347135,0.00,161.06,5.432,157.496056,12
1760837099.3470485,0.00,161.06,5.446,162.941904,12
1760837100.3470504,0.00,161.06,5.186,168.127743,12
1760837101.3470585,0.00,161.06,5.152,173.279707,12
1760837102.3470542,0.00,161.06,5.191,178.470673,12
1760837103.3473387,0.00,161.06,5.086,183.558368,12
1760837104.3471394,0.00,161.06,5.212,188.768926,12
1760837105.3471177,1.00,161.06,5.209,193.977347,12
1760837106.3470552,0.00,161.06,5.132,199.108987,12
1760837107.3470278,0.00,161.06,5.097,204.206142,12
1760837108.3471417,0.00,161.06,5.172,209.379102,12
1760837109.3470676,0.00,161.06,5.267,214.645995,12
1760837110.3471954,0.00,161.06,5.195,219.841234,12
1760837111.3471203,0.00,161.06,5.164,225.005100,12
1760837112.3471441,0.00,161.06,5.171,230.176412,12
1760837113.347135,0.00,161.06,5.179,235.355232,12
1760837114.347338,0.00,161.06,5.258,240.614252,12
1760837115.3472502,0.00,161.06,5.134,245.748089,12
1760837116.3471248,1.00,161.06,5.136,250.883085,12
1760837117.3471632,0.00,161.06,5.119,256.002030,12
1760837118.3471663,0.00,161.06,5.144,261.145999,12
1760837119.3470562,0.00,161.06,5.264,266.408924,12
1760837120.3471317,0.00,161.06,5.209,271.618140,12
1760837121.3471663,0.00,161.06,5.153,276.771691,12
1760837122.3471699,0.00,161.06,5.150,281.921763,12
1760837123.3470747,0.00,161.06,5.127,287.048642,12
1760837124.3471084,0.00,161.06,5.301,292.349471,12
1760837125.3472955,0.00,161.06,5.184,297.534699,12
1760837126.3471322,1.00,161.06,5.172,302.705890,12
1760837127.3470204,1.00,161.06,5.099,307.804815,12
1760837128.347162,0.00,161.06,5.206,313.011283,12
1760837129.3470423,0.00,161.31,5.414,318.424844,12
1760837130.347051,0.00,161.31,5.200,323.624781,12
1760837131.3470182,0.00,161.31,5.138,328.762769,12
1760837132.3470523,0.00,161.31,5.181,333.943908,12
1760837133.3471265,0.00,161.31,5.185,339.129380,12
1760837134.3470464,0.00,161.31,5.279,344.407687,12
1760837135.3471758,0.00,161.31,5.229,349.637166,12
1760837136.3473682,0.00,161.31,5.186,354.824592,12
1760837137.3470192,0.00,161.31,5.127,359.949518,12
1760837138.3471591,1.00,161.31,5.221,365.171245,12
1760837139.347022,0.00,161.31,5.311,370.481168,12
1760837140.347021,0.00,161.31,5.208,375.689101,12
1760837141.347055,0.00,161.31,5.166,380.854921,12
1760837142.347055,0.00,161.31,5.154,386.008716,12
1760837143.347053,0.00,161.31,5.167,391.175512,12
1760837144.3470416,0.00,161.31,5.370,396.545005,12
1760837145.3470213,0.00,161.31,5.241,401.786202,12
1760837146.347298,0.00,161.31,5.170,406.957271,12
1760837147.3471153,0.00,161.31,5.194,412.149823,12
1760837148.3470516,0.00,161.31,5.177,417.326812,12
1760837149.3470492,0.00,161.31,5.300,422.626359,12
1760837150.3470528,0.00,161.31,5.250,427.876407,12
1760837151.3474324,0.00,161.31,5.115,432.993154,12
1760837152.3474002,1.00,161.31,5.019,438.012062,12
1760837153.3470287,0.00,161.31,5.073,443.083216,12
1760837154.347051,0.00,161.31,5.145,448.228161,12
1760837155.3470411,1.00,161.31,5.052,453.279906,12
1760837156.3471313,0.00,161.31,5.032,458.312547,12
1760837157.3470254,0.00,161.31,4.937,463.249424,12
1760837158.347111,0.00,161.31,4.980,468.229819,12
1760837159.3471787,0.00,161.31,5.130,473.359994,12
1760837160.3474178,0.00,161.31,5.000,478.360897,12
1760837161.3471737,0.00,161.31,4.939,483.299055,12
1760837162.3472624,0.00,161.31,5.059,488.358430,12
1760837163.347123,2.00,163.06,5.315,493.672198,12
1760837164.3470592,4.00,163.31,5.284,498.955937,16
1760837165.3471327,0.00,163.31,5.426,504.381887,16
1760837166.3471193,0.00,163.31,5.198,509.579994,16
1760837167.347068,0.00,163.31,5.418,514.997888,16
1760837168.3471189,4.00,163.31,5.669,520.667551,20
1760837169.3470736,2.00,163.31,6.075,526.742364,24
1760837170.347062,0.00,163.31,5.234,531.976238,24
1760837171.347072,0.00,163.31,5.280,537.256376,24
1760837172.3473945,1.00,163.31,5.122,542.379715,24
1760837173.347031,0.00,163.31,5.141,547.518862,24
1760837174.3470323,0.00,163.31,5.390,552.908740,24
1760837175.3470745,0.00,163.31,5.254,558.163427,24
1760837176.3470528,0.00,163.31,5.144,563.307334,24
1760837177.3470209,0.00,163.31,5.178,568.484872,24
1760837178.3470592,0.00,163.31,5.133,573.618526,24
1760837179.3470218,0.00,163.31,5.276,578.894514,24
1760837180.3471217,0.00,163.31,5.270,584.164886,24
1760837181.3470569,0.00,163.31,5.212,589.376726,24
1760837182.3472106,0.00,163.31,5.134,594.511417,24
1760837183.3471334,0.00,163.31,5.147,599.657583,24
1760837184.3470263,0.00,163.31,5.250,604.906898,24
1760837185.3470213,1.00,163.31,5.161,610.067408,24
1760837186.347064,0.00,163.31,5.174,615.241528,24
1760837187.3472748,0.00,163.31,5.155,620.398070,24
1760837188.3470578,0.00,163.31,5.423,625.820236,24
1760837189.347024,0.00,163.31,5.489,631.308564,24
1760837190.3470552,0.00,163.31,5.235,636.543780,24
1760837191.347051,0.00,163.31,5.167,641.710332,24
1760837192.347205,0.00,163.31,5.330,647.040885,24
1760837193.3470252,0.00,163.31,5.187,652.226845,24
1760837194.347028,1.00,163.31,5.288,657.515284,24
1760837195.3472118,0.00,163.31,5.212,662.727978,24
1760837196.3470592,0.00,163.31,5.163,667.889769,24
1760837197.3470476,0.00,163.31,5.112,673.002061,24
1760837198.3470523,0.00,163.31,5.143,678.144931,24
1760837199.347048,0.00,163.31,5.379,683.524007,24
1760837200.3470414,0.00,163.31,5.220,688.744452,24
1760837201.3470418,0.00,163.31,5.168,693.912652,24
1760837202.3470485,0.00,163.31,5.143,699.055522,24
1760837203.347069,0.00,163.31,5.138,704.193876,24
1760837204.3470216,0.00,163.31,5.306,709.499465,24
1760837205.3470407,0.00,163.31,5.203,714.702394,24
1760837206.347052,0.00,163.31,5.134,719.836292,24
1760837207.3470225,1.00,163.31,5.130,724.965795,24
1760837208.3471096,0.00,163.31,5.205,730.171531,24
1760837209.3470488,0.00,163.31,5.287,735.458078,24
1760837210.347121,0.00,163.31,5.279,740.737300,24
1760837211.347049,0.00,163.31,5.128,745.865278,24
1760837212.3472037,1.00,163.31,5.191,751.057159,24
1760837213.347046,0.00,163.31,5.159,756.215532,24
1760837214.347043,0.00,163.31,5.264,761.479923,24
1760837215.3470576,0.00,163.31,5.240,766.719594,24
1760837216.347045,0.00,163.31,5.178,771.897926,24
1760837217.3470445,0.00,163.31,5.126,777.024072,24
1760837218.347163,0.00,163.31,5.233,782.257885,24
1760837219.3470411,0.00,163.31,5.305,787.562681,24
1760837220.3470504,0.00,163.31,5.288,792.851180,24
1760837221.3470528,0.00,163.31,5.263,798.114473,24
1760837222.347051,0.00,163.31,5.169,803.283893,24
1760837223.3470492,1.00,163.31,5.167,808.450506,24
1760837224.3470504,0.00,163.31,5.307,813.757438,24
1760837225.3470225,0.00,163.31,5.222,818.978921,24
1760837226.3471258,0.00,163.31,5.133,824.112880,24
1760837227.347116,0.00,163.31,5.136,829.248731,24
1760837228.3470466,0.00,163.31,5.222,834.470398,24
1760837229.3471558,1.00,163.31,5.288,839.758958,24
1760837230.3470457,0.00,163.31,5.247,845.005649,24
1760837231.3471284,0.00,163.31,5.149,850.154684,24
1760837232.347219,0.00,163.31,5.167,855.321785,24
1760837233.3470142,0.00,163.31,5.127,860.447382,24
1760837234.3470213,0.00,163.31,5.230,865.676983,24
1760837235.347032,0.00,163.31,5.325,871.002103,24
1760837236.3470526,0.00,163.31,5.186,876.188064,24
1760837237.347046,0.00,163.31,5.160,881.347780,24
1760837238.3470473,0.00,163.31,5.153,886.500721,24
1760837239.3470228,0.00,163.31,5.296,891.796850,24
1760837240.347154,0.00,163.31,5.285,897.082542,24
1760837241.347342,1.00,163.31,5.195,902.278818,24
