ts,cpu_percent,rss_mb,power_w,energy_j_total
1760389783.882603,34.00,200.17,0.000,0.000000
1760389784.8826203,40.00,200.67,10.517,10.516696
1760389785.8826091,25.00,200.67,10.999,21.515142
1760389786.8843546,36.90,200.67,11.620,33.155921
1760389787.8826072,53.10,200.67,11.394,44.529854
1760389788.8840284,0.00,200.67,10.978,55.523112
1760389789.8826416,0.00,200.67,10.724,66.231947
1760389790.8826125,0.00,200.67,10.447,76.678392
1760389791.8826056,0.00,200.67,10.420,87.098531
1760389792.882611,0.00,200.67,10.421,97.519830
1760389793.8827524,0.00,200.67,10.229,107.750395
1760389794.8841844,0.00,200.67,10.067,117.831912
1760389795.882782,0.00,200.67,9.929,127.747231
1760389796.8826613,0.00,200.67,9.905,137.650709
1760389797.8830056,0.00,200.67,9.606,147.260426
1760389798.8833556,1.00,200.67,9.479,156.742762
1760389799.882935,0.00,200.67,9.454,166.192872
1760389800.8826075,0.00,200.67,9.429,175.618874
1760389801.8826156,0.00,200.67,9.442,185.061171
1760389802.8831558,0.00,200.67,9.366,194.431997
1760389803.8855736,0.00,200.67,9.271,203.725613
1760389804.882713,0.00,200.67,9.167,212.866093
1760389805.8826988,0.00,200.67,9.188,222.054241
1760389806.882615,0.00,200.67,9.166,231.219317
1760389807.882726,0.00,200.67,9.046,240.265925
1760389808.8837304,0.00,200.67,8.984,249.259310
1760389809.8838334,0.00,200.67,8.990,258.249766
1760389810.8832366,1.00,200.67,8.939,267.183153
1760389811.8826046,0.00,200.67,8.880,276.057581
1760389812.8826058,0.00,200.67,8.967,285.024661
1760389813.882606,0.00,200.67,8.891,293.915873
1760389814.882603,0.00,200.67,8.858,302.773883
1760389815.882611,0.00,200.67,8.819,311.592647
1760389816.882627,0.00,200.67,8.810,320.403049
1760389817.8826058,0.00,200.67,8.860,329.262462
1760389818.8826103,0.00,200.67,8.817,338.079395
1760389819.8827786,1.00,200.67,8.825,346.905545
1760389820.8826022,0.00,200.67,8.794,355.698247
1760389821.8828886,0.00,200.67,8.807,364.507672
1760389822.8833685,0.00,200.67,8.716,373.227499
1760389823.883792,0.00,200.67,8.689,381.920164
1760389824.8826358,0.00,200.67,8.705,390.615211
1760389825.88302,0.00,200.67,8.725,399.343948
1760389826.882792,0.00,200.67,8.633,407.975396
1760389827.883893,0.00,200.67,8.583,416.568147
1760389828.882697,0.00,200.67,8.633,425.190684
1760389829.8826077,0.00,200.67,8.576,433.766040
1760389830.8829932,0.00,200.67,8.602,442.371243
1760389831.8826604,0.00,200.67,8.610,450.978093
1760389832.8826084,1.00,200.67,8.605,459.582563
1760389833.8826044,0.00,200.67,8.553,468.135581
1760389834.883188,1.00,200.67,8.540,476.680725
1760389835.882604,0.00,200.67,8.558,485.233926
1760389836.8826058,0.00,200.67,8.531,493.764971
1760389837.8830554,0.00,200.67,8.570,502.338679
1760389838.8827507,0.00,200.67,8.596,510.932407
1760389839.8829348,0.00,200.67,8.620,519.553662
1760389840.8834105,0.00,200.67,8.606,528.163381
1760389841.8826027,0.00,200.67,8.643,536.799346
1760389842.883011,0.00,200.67,8.635,545.437629
1760389843.8826258,0.00,200.67,8.619,554.053513
1760389844.883724,0.00,200.67,8.574,562.636804
1760389845.8826094,1.00,200.67,8.667,571.294191
1760389846.8827324,0.00,200.67,8.567,579.861979
1760389847.882665,0.00,200.67,8.654,588.514911
1760389848.8846793,0.00,200.67,8.589,597.121274
1760389849.8826194,0.00,200.67,8.604,605.707983
1760389850.8829768,0.00,200.67,8.562,614.273329
