ts,cpu_percent,rss_mb,power_w,energy_j_total
1760274811.7349808,40.00,258.82,0.000,0.000000
1760274812.7351003,38.00,259.57,9.619,9.620032
1760274813.734988,42.00,237.98,11.867,21.485785
1760274814.735228,30.00,238.73,11.220,32.708657
1760274815.7354496,37.00,239.98,10.743,43.454052
1760274816.7352202,0.00,239.98,10.307,53.759079
1760274817.7371566,0.00,239.98,10.008,63.786214
1760274818.7375102,0.00,239.98,9.877,73.666865
1760274819.7355497,1.00,239.98,9.722,83.370209
1760274820.734984,0.00,239.98,9.680,93.044440
1760274821.7349818,0.00,239.98,9.577,102.621137
1760274822.7375095,0.00,239.98,9.436,112.081134
1760274823.734984,0.00,239.98,9.380,121.437556
1760274824.7349796,0.00,239.98,9.300,130.737337
1760274825.7364082,1.00,239.98,9.276,140.026741
1760274826.7349794,0.00,239.98,9.265,149.278671
1760274827.7349827,0.00,239.98,9.098,158.377158
1760274828.734984,0.00,239.98,9.057,167.434447
1760274829.7349823,0.00,239.98,9.000,176.434729
1760274830.735809,0.00,239.98,9.015,185.456801
1760274831.7349782,0.00,239.98,8.899,194.348075
1760274832.735138,0.00,239.98,8.830,203.179229
1760274833.7349823,0.00,239.98,8.852,212.029426
1760274834.7349865,0.00,239.98,8.744,220.773422
1760274835.7349827,0.00,239.98,8.804,229.577721
1760274836.7366562,0.00,239.98,8.732,238.324647
1760274837.7349823,0.00,239.98,8.700,247.010171
1760274838.7349799,0.00,239.98,8.669,255.679155
1760274839.734981,1.00,239.98,8.630,264.309260
1760274840.7349823,0.00,239.98,8.587,272.896702
1760274841.7349818,0.00,239.98,8.625,281.521374
1760274842.7349792,0.00,239.98,8.494,290.014944
1760274843.7349808,0.00,239.98,8.518,298.533355
1760274844.7349813,0.00,239.98,8.567,307.100105
1760274845.7349823,0.00,239.98,8.556,315.655625
1760274846.734978,0.00,239.98,8.515,324.170862
1760274847.7349832,0.00,239.98,8.510,332.681094
1760274848.734983,0.00,239.98,8.497,341.177960
1760274849.73498,1.00,239.98,8.493,349.670980
1760274850.7349792,0.00,239.98,8.539,358.210082
1760274851.7349792,0.00,239.98,8.459,366.669228
1760274852.7349825,0.00,239.98,8.474,375.143754
1760274853.7375097,0.00,239.98,8.377,383.542170
1760274854.7354162,0.00,239.98,8.441,391.965977
1760274855.7349858,0.00,239.98,8.435,400.396925
1760274856.7349827,0.00,239.98,8.370,408.766959
1760274857.7349825,0.00,239.98,8.351,417.118012
1760274858.7350106,0.00,239.98,8.316,425.434336
1760274859.7350595,0.00,239.98,8.302,433.736256
1760274860.73499,0.00,239.98,8.329,442.065031
1760274861.7368467,1.00,239.98,8.314,450.394294
1760274862.7349844,0.00,239.98,8.255,458.633653
1760274863.7349803,0.00,239.98,8.309,466.942714
1760274864.7349825,0.00,239.98,8.339,475.282231
1760274865.734983,0.00,239.98,8.368,483.650435
1760274866.7349803,0.00,239.98,8.324,491.974083
1760274867.734988,0.00,239.98,8.289,500.262941
1760274868.7355464,0.00,239.98,8.242,508.509868
1760274869.7349794,0.00,239.98,8.285,516.789815
1760274870.7349875,0.00,239.98,8.331,525.120970
1760274871.7349796,0.00,239.98,8.354,533.474526
1760274872.735558,0.00,239.98,8.341,541.820391
1760274873.7349792,1.00,239.98,8.249,550.064144
1760274874.7375095,0.00,239.98,8.342,558.426793
1760274875.7349815,1.00,239.98,8.345,566.750625
1760274876.7349825,0.00,239.98,8.255,575.005364
1760274877.734981,0.00,239.98,8.277,583.282260
1760274878.7350018,0.00,239.98,8.294,591.576245
1760274879.7371738,0.00,239.98,8.364,599.958425
1760274880.7349842,0.00,239.98,8.360,608.300079
1760274881.73498,0.00,239.98,8.247,616.547433
1760274882.7358913,0.00,239.98,8.179,624.733936
1760274883.7349806,0.00,239.98,8.212,632.938443
1760274884.7349815,0.00,239.98,8.248,641.186225
1760274885.735073,0.00,239.98,8.278,649.464890
1760274886.73498,0.00,239.98,8.259,657.723231
1760274887.7349916,0.00,239.98,8.254,665.977666
1760274888.7365077,0.00,239.98,8.318,674.308577
1760274889.734984,1.00,239.98,8.290,682.586144
1760274890.7350628,0.00,239.98,8.227,690.814089
1760274891.7349849,0.00,239.98,8.237,699.050701
1760274892.734981,0.00,239.98,8.245,707.295370
1760274893.7349823,0.00,239.98,8.241,715.536865
1760274894.737505,0.00,239.98,8.133,723.690775
1760274895.7375057,0.00,239.98,8.242,731.933063
1760274896.7349832,0.00,239.98,8.183,740.095518
1760274897.7349868,0.00,239.98,8.210,748.305824
1760274898.734981,0.00,239.98,8.167,756.472368
1760274899.737508,0.00,239.98,8.098,764.591183
1760274900.734979,0.00,239.98,8.166,772.736975
