ts,cpu_percent,rss_mb,power_w,energy_j_total
1760316547.856751,65.00,243.02,0.000,0.000000
1760316548.8567305,22.00,243.15,1.181,1.180969
1760316549.8567502,45.00,243.40,0.335,1.515836
1760316550.8567255,44.00,243.52,1.262,2.778039
1760316551.8567202,44.00,243.90,1.117,3.894620
1760316552.8567388,0.00,243.90,0.589,4.483319
1760316553.8567672,0.00,243.90,0.077,4.560158
1760316554.856722,0.00,243.90,0.079,4.638737
1760316555.8567314,0.00,243.90,0.110,4.749144
1760316556.8567667,1.00,243.90,0.097,4.846444
1760316557.856718,0.00,243.90,0.115,4.961062
1760316558.856771,0.00,243.90,0.087,5.047697
1760316559.8567386,0.00,243.90,0.050,5.098171
1760316560.8567533,0.00,243.90,0.059,5.157204
1760316561.85678,0.00,243.90,0.098,5.255237
1760316562.8568242,1.00,243.90,0.069,5.324111
1760316563.856742,0.00,243.90,0.070,5.393917
1760316564.8567867,0.00,243.90,0.097,5.490820
1760316565.8567727,0.00,243.90,0.068,5.559222
1760316566.856778,1.00,243.90,0.074,5.633574
1760316567.856767,1.00,243.90,0.088,5.721567
1760316568.8567665,0.00,243.90,0.074,5.795355
1760316569.8569944,0.00,243.90,0.070,5.865541
1760316570.8567395,0.00,243.90,0.063,5.928191
1760316571.8567688,0.00,243.90,0.058,5.986400
1760316572.8567245,0.00,243.90,0.062,6.048378
1760316573.8569753,1.00,243.90,0.138,6.186905
1760316574.85677,0.00,243.90,0.077,6.263851
1760316575.8567698,0.00,243.90,0.170,6.433703
1760316576.8567657,0.00,243.90,0.137,6.570614
1760316577.856769,0.00,243.90,0.072,6.642662
1760316578.8567677,0.00,243.90,0.048,6.690190
1760316579.856767,1.00,243.90,0.049,6.739184
1760316580.8567677,0.00,243.90,0.069,6.808013
1760316581.8567672,0.00,243.90,0.058,6.866497
1760316582.8567665,0.00,243.90,0.046,6.912515
1760316583.8567667,0.00,243.90,0.088,7.000523
1760316584.8567226,0.00,243.90,0.078,7.078781
1760316585.8567655,1.00,243.90,0.115,7.194025
1760316586.856766,0.00,243.90,0.064,7.258429
1760316587.8567705,0.00,243.90,0.103,7.361832
1760316588.8567662,0.00,243.90,0.127,7.488642
1760316589.856765,0.00,243.90,0.148,7.636293
1760316590.8572862,1.00,243.90,0.239,7.875157
1760316591.8567772,1.00,243.90,0.069,7.944337
1760316592.8567674,0.00,243.90,0.067,8.011304
1760316593.8567662,0.00,243.90,0.112,8.123405
1760316594.8567715,0.00,243.90,0.121,8.244614
1760316595.8567376,0.00,243.90,0.061,8.306074
1760316596.856767,1.00,243.90,0.091,8.396920
1760316597.856766,0.00,243.90,0.080,8.476856
1760316598.8567827,0.00,243.90,0.118,8.594877
1760316599.8567584,0.00,243.90,0.156,8.750768
1760316600.8567216,0.00,243.90,0.204,8.954859
1760316601.8567657,0.00,243.90,0.061,9.016150
1760316602.8567977,1.00,243.90,0.137,9.153183
1760316603.8567226,0.00,243.90,0.114,9.267663
1760316604.8567693,0.00,243.90,0.062,9.329763
1760316605.8567653,0.00,243.90,0.062,9.392001
1760316606.85674,0.00,243.90,0.081,9.472517
1760316607.8567593,1.00,243.90,0.064,9.536296
