ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760820010.6387334,21.00,272.02,0.000,0.000000,4
1760820011.6386971,6.00,272.02,5.697,5.697190,8
1760820012.6386878,4.00,263.99,5.969,11.665985,12
1760820013.6386952,0.00,263.99,5.156,16.821551,12
1760820014.6387212,0.00,263.99,5.137,21.958562,12
1760820015.6391034,0.00,263.99,5.116,27.076835,12
1760820016.6387029,0.00,263.99,5.110,32.184304,12
1760820017.63872,1.00,263.99,5.287,37.471217,12
1760820018.6387174,0.00,263.99,5.111,42.582654,12
1760820019.638716,0.00,263.99,5.097,47.679321,12
1760820020.6386878,0.00,263.99,5.157,52.835802,12
1760820021.6387904,0.00,263.99,5.119,57.955357,12
1760820022.638728,0.00,263.99,5.290,63.245138,12
1760820023.6386874,0.00,263.99,5.075,68.320015,12
1760820024.6387072,0.00,263.99,5.137,73.457148,12
1760820025.6387196,0.00,263.99,5.129,78.585858,12
1760820026.639067,0.00,263.99,5.290,83.877226,12
1760820027.6387467,0.00,263.99,5.356,89.231827,12
1760820028.638689,0.00,263.99,5.185,94.416323,12
1760820029.6386886,0.00,263.99,5.107,99.523426,12
1760820030.6390457,0.00,263.99,5.120,104.645362,12
1760820031.6387045,1.00,263.99,5.155,109.798913,12
1760820032.638702,0.00,263.99,5.354,115.153025,12
1760820033.6387067,0.00,263.99,5.141,120.293576,12
1760820034.6387103,0.00,263.99,5.155,125.448104,12
1760820035.638702,0.00,263.99,5.157,130.604951,12
1760820036.6387334,0.00,263.99,5.167,135.772174,12
1760820037.6387968,0.00,263.99,5.349,141.121281,12
1760820038.6388557,0.00,263.99,5.146,146.267875,12
1760820039.638805,0.00,263.99,5.139,151.406289,12
1760820040.6387043,0.00,263.99,5.196,156.602016,12
1760820041.6387293,1.00,263.99,5.166,161.768323,12
1760820042.6386905,0.00,263.99,5.367,167.135070,12
1760820043.638709,1.00,263.99,5.170,172.305467,12
1760820044.6387086,0.00,263.99,5.168,177.473788,12
1760820045.6387107,0.00,263.99,5.178,182.651449,12
