ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760207315.093091,0,24.320,0.000000,0.000000,9,8,1619,53
1760207316.093073,1,28.305,30.949000,30.949000,8,7,1919,54
1760207317.093102,2,28.536,39.348000,70.297000,8,7,2333,54
1760207318.093280,3,28.157,39.252000,109.549000,6,7,2469,54
1760207319.093192,4,28.006,30.692000,140.241000,7,7,2469,53
1760207320.093179,5,28.074,30.751000,170.992000,6,7,2469,53
1760207321.093250,6,27.920,30.494000,201.486000,7,7,2469,53
1760207322.093166,7,27.716,30.261000,231.747000,6,7,2469,53
1760207323.093392,8,27.671,30.408000,262.155000,6,7,2469,53
1760207324.093360,9,27.733,30.713000,292.868000,6,7,2469,53
1760207325.093199,10,27.807,30.663000,323.531000,6,7,2469,53
1760207326.093230,11,27.830,30.686000,354.217000,6,7,2469,53
1760207327.093063,12,27.777,30.532000,384.749000,5,7,2469,53
1760207328.093103,13,27.877,30.629000,415.378000,6,7,2469,53
1760207329.093095,14,27.914,30.813000,446.191000,6,7,2469,53
1760207330.093075,15,27.881,30.608000,476.799000,5,7,2469,53
1760207331.093072,16,27.934,30.699000,507.498000,5,6,2469,53
1760207332.093157,17,27.867,30.610000,538.108000,5,6,2469,53
1760207333.093084,18,27.938,30.822000,568.930000,5,6,2469,53
1760207334.093084,19,27.976,31.160000,600.090000,6,7,2469,53
1760207335.093250,20,28.018,31.262000,631.352000,6,7,2469,53
1760207336.093071,21,28.105,31.696000,663.048000,7,7,2469,53
1760207337.093105,22,28.132,31.822000,694.870000,6,7,2469,54
1760207338.093160,23,28.145,31.880000,726.750000,6,7,2469,53
1760207339.093065,24,28.149,31.968000,758.718000,6,7,2469,54
1760207340.093381,25,28.099,32.074000,790.792000,6,7,2469,54
1760207341.093067,26,28.025,32.492000,823.284000,7,7,2469,54
1760207342.093065,27,28.094,32.513000,855.797000,6,8,2469,54
1760207343.093063,28,27.954,32.489000,888.286000,7,7,2469,54
1760207344.093095,29,27.885,32.522000,920.808000,6,7,2469,54
1760207345.093107,30,27.878,32.934000,953.742000,6,7,2469,54
1760207346.093100,31,27.816,33.046000,986.788000,6,7,2469,54
1760207347.093088,32,27.903,33.283000,1020.071000,6,7,2469,54
1760207348.093104,33,27.884,33.440000,1053.511000,6,7,2469,54
1760207349.093067,34,27.893,33.661000,1087.172000,6,7,2469,54
1760207350.093069,35,27.929,33.809000,1120.981000,6,7,2469,54
1760207351.093105,36,27.906,33.976000,1154.957000,7,7,2469,54
1760207352.093096,37,28.008,34.240000,1189.197000,7,8,2469,54
1760207353.093094,38,28.072,34.530000,1223.727000,7,7,2469,54
1760207354.093103,39,28.007,34.743000,1258.470000,7,7,2469,54
1760207355.093104,40,28.059,35.039000,1293.509000,7,7,2469,54
1760207356.093227,41,28.149,35.229000,1328.738000,6,7,2469,54
1760207357.093092,42,28.155,35.381000,1364.119000,7,7,2469,54
1760207358.093072,43,28.298,35.718000,1399.837000,6,7,2469,54
1760207359.093085,44,28.250,35.906000,1435.743000,6,7,2469,54
1760207360.093070,45,28.212,36.086000,1471.829000,6,7,2469,54
1760207361.093095,46,28.011,36.076000,1507.905000,6,7,2469,54
1760207362.093225,47,28.129,36.343000,1544.248000,6,7,2469,54
1760207363.093164,48,28.092,36.578000,1580.826000,6,7,2469,54
1760207364.093350,49,28.128,36.983000,1617.809000,6,7,2469,54
1760207365.093082,50,28.363,37.599000,1655.408000,6,7,2469,55
1760207366.093103,51,28.303,37.479000,1692.887000,6,7,2469,55
1760207367.093136,52,28.370,37.530000,1730.417000,7,7,2469,54
1760207368.093066,53,28.447,37.785000,1768.202000,7,7,2469,54
1760207369.093094,54,28.262,37.722000,1805.924000,6,7,2469,54
1760207370.093064,55,28.179,37.935000,1843.859000,6,7,2469,54
1760207371.093083,56,28.205,38.114000,1881.973000,6,7,2469,54
1760207372.093178,57,28.292,38.413000,1920.386000,6,7,2469,54
1760207373.093406,58,28.251,38.590000,1958.976000,7,7,2469,54
1760207374.093189,59,28.257,38.940000,1997.916000,7,7,2469,54
1760207375.093215,60,28.240,38.840000,2036.756000,6,6,2469,54
1760207376.093082,61,28.156,39.059000,2075.815000,5,6,2469,54
1760207377.093106,62,28.163,39.217000,2115.032000,5,7,2469,54
1760207378.093105,63,28.113,39.388000,2154.420000,6,7,2469,54
1760207379.093066,64,28.110,30.899000,2185.319000,6,7,2469,54
1760207380.093069,65,28.071,30.831000,2216.150000,6,6,2469,54
1760207381.093084,66,28.083,30.871000,2247.021000,6,7,2469,54
1760207382.093069,67,28.155,30.959000,2277.980000,6,7,2469,54
1760207383.093085,68,28.233,31.075000,2309.055000,6,7,2469,54
1760207384.093102,69,28.335,31.136000,2340.191000,6,7,2469,54
1760207385.093180,70,28.171,30.894000,2371.085000,6,7,2469,54
1760207386.093502,71,28.123,30.785000,2401.870000,6,7,2469,54
1760207387.093164,72,28.164,30.817000,2432.687000,6,7,2469,54
1760207388.093247,73,28.158,30.933000,2463.620000,6,7,2469,55
1760207389.093176,74,28.208,31.124000,2494.744000,6,7,2469,55
1760207390.093066,75,28.169,30.869000,2525.613000,5,6,2469,54
1760207391.093216,76,28.066,30.748000,2556.361000,5,7,2469,54
1760207392.093103,77,28.106,31.108000,2587.469000,5,6,2469,54
1760207393.093162,78,28.272,31.517000,2618.986000,6,7,2469,54
1760207394.093171,79,28.224,31.617000,2650.603000,5,6,2469,54
1760207395.093107,80,28.253,31.891000,2682.494000,5,6,2469,55
1760207396.093101,81,28.156,31.788000,2714.282000,5,6,2469,54
1760207397.093096,82,28.097,31.770000,2746.052000,5,6,2469,54
1760207398.093083,83,28.167,31.927000,2777.979000,6,7,2469,54
1760207399.093066,84,28.195,32.185000,2810.164000,6,7,2469,55
1760207400.093106,85,28.026,32.191000,2842.355000,6,7,2469,55
1760207401.093093,86,27.976,32.369000,2874.724000,7,7,2469,54
1760207402.093099,87,27.913,32.474000,2907.198000,7,7,2469,55
1760207403.093271,88,28.042,32.738000,2939.936000,6,7,2469,54
