ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760326169.749620,0,11.493,0.000000,0.000000,0,0,396,53
1760326170.749633,1,11.511,19.393000,19.393000,0,0,396,54
1760326171.749621,2,12.228,21.698000,41.091000,7,5,899,54
1760326172.749621,3,28.634,39.532000,80.623000,7,8,913,56
1760326173.749622,4,34.273,37.673000,118.296000,7,9,1688,57
1760326174.749614,5,36.589,44.131000,162.427000,9,10,2399,58
1760326175.749614,6,35.405,38.175000,200.602000,7,9,2399,58
1760326176.749645,7,36.244,39.053000,239.655000,7,9,2399,58
1760326177.749624,8,36.356,39.107000,278.762000,8,9,2871,59
1760326178.749611,9,36.182,38.908000,317.670000,7,9,2899,59
1760326179.749614,10,35.985,38.800000,356.470000,7,9,2899,59
1760326180.749665,11,35.530,37.887000,394.357000,7,9,2899,59
1760326181.749622,12,35.078,37.837000,432.194000,7,8,2899,59
1760326182.749666,13,35.349,38.369000,470.563000,7,9,2899,60
1760326183.749661,14,35.786,38.620000,509.183000,7,9,2899,60
1760326184.749662,15,35.858,38.596000,547.779000,7,9,2899,60
1760326185.749663,16,35.825,38.551000,586.330000,7,9,2899,60
1760326186.749662,17,35.763,38.638000,624.968000,7,8,2899,60
1760326187.749613,18,36.001,38.638000,663.606000,7,9,2899,60
1760326188.749611,19,36.385,39.062000,702.668000,7,9,2899,60
1760326189.749662,20,36.525,39.345000,742.013000,6,8,2899,60
1760326190.749614,21,36.477,39.409000,781.422000,7,9,2899,61
1760326191.749670,22,36.507,39.335000,820.757000,7,9,2899,61
1760326192.749615,23,36.202,39.423000,860.180000,8,9,2899,61
1760326193.749616,24,36.185,39.750000,899.930000,7,9,2899,61
1760326194.749624,25,36.486,40.127000,940.057000,7,9,2899,61
1760326195.749616,26,35.996,39.659000,979.716000,8,9,2899,61
1760326196.749614,27,35.670,39.300000,1019.016000,8,9,2899,61
1760326197.749626,28,35.779,39.784000,1058.800000,6,8,2899,62
1760326198.749635,29,36.040,40.265000,1099.065000,8,9,2899,62
1760326199.749614,30,36.102,40.150000,1139.215000,7,8,2899,62
1760326200.749614,31,35.937,40.387000,1179.602000,7,9,2899,62
1760326201.749631,32,35.893,40.459000,1220.061000,7,8,2899,61
1760326202.749614,33,36.271,41.070000,1261.131000,7,8,2899,62
1760326203.749616,34,36.079,40.943000,1302.074000,7,8,2899,62
1760326204.749616,35,36.089,41.249000,1343.323000,7,9,2899,61
1760326205.749611,36,36.555,41.800000,1385.123000,7,9,2899,61
1760326206.749626,37,36.677,42.105000,1427.228000,7,8,2899,61
1760326207.749623,38,36.513,42.082000,1469.310000,7,8,2899,61
1760326208.749651,39,36.463,42.461000,1511.771000,7,8,2899,61
1760326209.749635,40,36.717,42.870000,1554.641000,7,9,2899,61
