ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760905205.7469578,22.00,256.59,0.000,0.000000,4
1760905206.7469523,4.00,256.84,5.372,5.372361,8
1760905207.7469306,3.00,257.09,5.457,10.828768,12
1760905208.7472062,0.00,257.09,4.406,15.235861,12
1760905209.7471418,0.00,257.09,4.395,19.630870,12
1760905210.746976,1.00,257.09,4.340,23.970153,12
1760905211.7470992,0.00,257.09,4.280,28.251026,12
1760905212.7470834,0.00,257.09,4.508,32.758522,12
1760905213.7471354,1.00,257.09,4.303,37.061672,12
1760905214.7470403,0.00,257.09,4.301,41.362137,12
1760905215.7470827,0.00,257.09,4.331,45.693486,12
1760905216.7472694,0.00,257.09,4.268,49.961969,12
1760905217.7470362,0.00,257.09,4.473,54.434125,12
1760905218.7471378,0.00,257.09,4.278,58.712801,12
1760905219.7471514,0.00,257.09,4.323,63.035849,12
1760905220.747043,0.00,257.09,4.325,67.360606,12
1760905221.7471414,0.00,257.09,4.299,71.659972,12
1760905222.7469845,1.00,257.09,4.469,76.127978,12
1760905223.7471442,0.00,257.09,4.297,80.425636,12
1760905224.747114,1.00,257.09,4.281,84.706814,12
1760905225.7471101,0.00,257.09,4.302,89.008317,12
1760905226.7470825,0.00,257.09,4.334,93.342473,12
1760905227.7470343,0.00,257.09,4.475,97.817437,12
1760905228.746934,0.00,257.09,4.279,102.096357,12
1760905229.7471068,0.00,257.09,4.297,106.394136,12
1760905230.7470412,0.00,257.09,4.315,110.709189,12
1760905231.7473712,0.00,257.09,4.303,115.014109,12
1760905232.7471097,0.00,257.09,4.509,119.521849,12
1760905233.747067,1.00,257.09,4.341,123.863086,12
1760905234.746953,0.00,257.09,4.327,128.189796,12
1760905235.7470355,1.00,257.09,4.339,132.529567,12
1760905236.7469366,0.00,257.09,4.313,136.842240,12
1760905237.747032,0.00,257.09,4.551,141.393436,12
1760905238.7471833,0.00,257.09,4.303,145.696892,12
1760905239.7470891,0.00,257.09,4.312,150.008160,12
1760905240.7471316,0.00,257.09,4.377,154.385102,12
1760905241.747107,0.00,257.09,4.341,158.725850,12
1760905242.7471287,0.00,257.09,4.504,163.229745,12
1760905243.7470345,1.00,257.09,4.301,167.530515,12
1760905244.7470937,0.00,257.09,4.327,171.858141,12
1760905245.7470257,0.00,257.09,4.365,176.223242,12
1760905246.7470868,0.00,257.09,4.499,180.722559,12
1760905247.7470267,0.00,257.09,4.523,185.245680,12
1760905248.7469516,0.00,257.09,4.308,189.552981,12
1760905249.7471435,0.00,257.09,4.356,193.909415,12
1760905250.7470288,1.00,257.09,4.324,198.232524,12
1760905251.7470474,0.00,257.09,4.293,202.525116,12
1760905252.7472708,0.00,257.09,4.521,207.047016,12
1760905253.7469292,0.00,257.09,4.318,211.363289,12
1760905254.7471232,0.00,257.09,4.322,215.686276,12
1760905255.7470372,0.00,257.09,4.316,220.002366,12
1760905256.7473297,0.00,257.09,4.310,224.313329,12
1760905257.747035,1.00,257.09,4.480,228.792016,12
1760905258.7471051,0.00,257.09,4.300,233.092237,12
1760905259.7470973,1.00,257.09,4.277,237.369326,12
1760905260.7471051,0.00,257.09,4.296,241.665702,12
1760905261.7470481,0.00,257.09,4.298,245.963664,12
1760905262.7470381,0.00,257.09,4.521,250.484832,12
1760905263.74704,1.00,257.09,4.331,254.815753,12
1760905264.74695,0.00,257.09,4.318,259.133552,12
1760905265.7470276,0.00,257.09,4.329,263.462887,12
1760905266.7473283,0.00,257.09,4.330,267.794053,12
1760905267.7471106,0.00,257.09,4.484,272.276951,12
1760905268.7472808,0.00,257.09,4.325,276.602502,12
1760905269.747048,1.00,257.09,4.315,280.916578,12
1760905270.7470477,0.00,257.09,4.294,285.210512,12
1760905271.746955,0.00,257.09,4.354,289.564078,12
1760905272.7469344,0.00,257.09,4.508,294.071695,12
1760905273.7470484,0.00,257.09,4.357,298.428740,12
1760905274.7471285,0.00,257.09,4.321,302.749713,12
1760905275.7472825,0.00,257.09,4.288,307.038398,12
1760905276.7469566,0.00,257.09,4.317,311.354122,12
1760905277.7470913,1.00,257.09,4.511,315.865707,12
1760905278.7473161,0.00,257.09,4.296,320.162754,12
1760905279.7470376,0.00,257.09,4.322,324.483788,12
1760905280.7469342,0.00,257.09,4.327,328.810559,12
1760905281.747128,0.00,257.09,4.370,333.181459,12
1760905282.7471137,0.00,257.09,4.530,337.711232,12
1760905283.7470808,0.00,257.09,4.316,342.027505,12
1760905284.7470624,0.00,257.09,4.346,346.373747,12
1760905285.7473285,1.00,257.09,4.333,350.707964,12
1760905286.7470937,0.00,257.09,4.306,355.012518,12
1760905287.747131,0.00,257.09,4.541,359.554011,12
1760905288.7470992,1.00,257.09,4.290,363.843489,12
1760905289.747106,0.00,257.09,4.326,368.169528,12
1760905290.7469633,0.00,257.09,4.312,372.481163,12
1760905291.7471302,0.00,257.09,4.319,376.800671,12
1760905292.7470965,0.00,257.09,4.488,381.288879,12
1760905293.7470381,0.00,257.09,4.330,385.618397,12
1760905294.7470348,1.00,257.09,4.298,389.916726,12
1760905295.7470374,0.00,257.09,4.306,394.223172,12
1760905296.747031,0.00,257.09,4.343,398.566057,12
1760905297.746963,0.00,257.09,4.602,403.167730,12
1760905298.7471328,0.00,257.09,4.321,407.489191,12
1760905299.7469342,0.00,257.09,4.312,411.799971,12
1760905300.747053,0.00,257.09,4.306,416.106539,12
1760905301.7469437,1.00,257.09,4.354,420.460410,12
1760905302.7469323,0.00,257.09,4.494,424.954539,12
1760905303.7470999,0.00,257.09,4.329,429.284301,12
1760905304.7471273,0.00,257.09,4.326,433.610096,12
1760905305.7469578,0.00,257.09,4.326,437.935829,12
1760905306.7471335,0.00,257.09,4.329,442.266079,12
1760905307.747382,1.00,257.09,4.508,446.774735,12
1760905308.7470438,0.00,257.09,4.345,451.118413,12
1760905309.7470467,0.00,257.09,4.318,455.436028,12
1760905310.7471054,0.00,257.09,4.322,459.757917,12
1760905311.747041,1.00,257.09,4.277,464.034700,12
1760905312.747101,0.00,257.09,4.522,468.556722,12
1760905313.7471254,0.00,257.09,4.316,472.872446,12
1760905314.7471147,0.00,257.09,4.313,477.185484,12
1760905315.7471085,0.00,257.09,4.309,481.494372,12
1760905316.747033,0.00,257.09,4.280,485.773963,12
1760905317.747093,0.00,257.09,4.490,490.264125,12
1760905318.7469716,0.00,257.09,4.309,494.573074,12
1760905319.7470274,0.00,257.09,4.298,498.871281,12
1760905320.7471302,0.00,257.09,4.296,503.167962,12
1760905321.7470324,0.00,257.09,4.293,507.460676,12
1760905322.7469656,1.00,257.09,4.477,511.936921,12
1760905323.7471008,1.00,257.09,4.295,516.232931,12
1760905324.747151,0.00,257.09,4.309,520.542063,12
1760905325.747097,0.00,257.09,4.288,524.829833,12
1760905326.7469285,0.00,257.09,4.279,529.107715,12
1760905327.7472184,0.00,257.09,4.502,533.611243,12
1760905328.7471063,0.00,257.09,4.295,537.905483,12
1760905329.7469323,1.00,257.09,4.292,542.196854,12
1760905330.7473533,0.00,257.09,4.309,546.507451,12
1760905331.747028,0.00,257.09,4.285,550.790948,12
1760905332.7472587,0.00,257.09,4.530,555.321637,12
1760905333.7470465,0.00,257.09,4.282,559.602388,12
1760905334.747142,0.00,257.09,4.288,563.890829,12
1760905335.7472148,0.00,257.09,4.304,568.195627,12
1760905336.7470956,0.00,257.09,4.300,572.495543,12
1760905337.7471366,0.00,257.09,4.506,577.001635,12
1760905338.7470372,1.00,257.09,4.288,581.289161,12
1760905339.7470334,0.00,257.09,4.286,585.575527,12
1760905340.746939,0.00,257.09,4.294,589.868729,12
1760905341.7471092,1.00,257.09,4.290,594.159916,12
1760905342.7470462,0.00,257.09,4.523,598.682244,12
1760905343.7471004,0.00,257.09,4.329,603.011151,12
1760905344.747121,0.00,257.09,4.341,607.352693,12
1760905345.7470334,0.00,257.09,4.332,611.683980,12
1760905346.747088,1.00,257.09,4.294,615.978159,12
1760905347.74708,0.00,257.09,4.493,620.471373,12
1760905348.7470958,0.00,257.09,4.313,624.784899,12
1760905349.7470996,0.00,257.09,4.294,629.079322,12
1760905350.7471344,0.00,257.09,4.330,633.409267,12
1760905351.7470405,0.00,257.09,4.376,637.785049,12
1760905352.7471342,0.00,257.09,4.510,642.295596,12
1760905353.7471292,0.00,257.09,4.308,646.603996,12
1760905354.7470386,0.00,257.09,4.323,650.927044,12
1760905355.7470498,1.00,257.09,4.305,655.231782,12
1760905356.7470295,0.00,257.09,4.315,659.546468,12
1760905357.7470946,0.00,257.09,4.504,664.051095,12
1760905358.7470882,0.00,257.09,4.335,668.385923,12
1760905359.7471027,0.00,257.09,4.297,672.682726,12
1760905360.7472906,0.00,257.09,4.339,677.022802,12
1760905361.7469544,0.00,257.09,4.326,681.347804,12
1760905362.747113,0.00,257.09,4.507,685.855544,12
1760905363.747031,0.00,257.09,4.367,690.221865,12
1760905364.7469547,1.00,257.09,4.352,694.573112,12
1760905365.747052,1.00,257.09,4.357,698.930583,12
1760905366.7469704,0.00,257.09,4.365,703.295074,12
1760905367.7470357,0.00,257.09,4.519,707.813922,12
1760905368.747034,0.00,257.09,4.372,712.185615,12
1760905369.7470322,0.00,257.09,4.325,716.510983,12
