ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760864271.5627096,19.00,194.42,0.000,0.000000,4
1760864272.5626903,6.00,195.42,6.047,6.047287,8
1760864273.562689,4.00,187.73,6.287,12.334746,12
1760864274.5627007,0.00,187.73,5.423,17.757523,12
1760864275.5626857,0.00,187.73,5.393,23.149965,12
1760864276.5626905,0.00,187.73,5.335,28.485156,12
1760864277.5627189,0.00,187.73,5.384,33.868871,12
1760864278.562686,0.00,187.73,5.559,39.427389,12
1760864279.5626888,1.00,187.73,5.384,44.811409,12
1760864280.5627024,0.00,187.73,5.394,50.205560,12
1760864281.562708,0.00,187.73,5.330,55.535380,12
1760864282.5626857,0.00,187.73,5.319,60.854275,12
1760864283.5626857,0.00,187.73,5.574,66.428297,12
1760864284.5626898,0.00,187.73,5.435,71.862975,12
1760864285.5627024,0.00,187.73,5.423,77.286362,12
1760864286.5626922,1.00,187.73,5.393,82.678926,12
1760864287.5627024,0.00,187.73,5.407,88.085529,12
1760864288.5627015,0.00,187.73,5.644,93.729191,12
1760864289.5627031,0.00,187.73,5.398,99.126882,12
1760864290.5626884,0.00,187.73,5.417,104.543372,12
1760864291.5626945,0.00,187.73,5.419,109.962182,12
1760864292.5626905,0.00,187.73,5.477,115.438974,12
1760864293.5626857,0.00,187.73,5.625,121.063655,12
1760864294.5626867,0.00,187.73,5.403,126.466229,12
1760864295.5626857,0.00,187.73,5.450,131.916349,12
1760864296.5626862,1.00,187.73,5.503,137.419692,12
1760864297.5626864,0.00,187.73,5.409,142.828797,12
1760864298.5626884,0.00,187.73,5.609,148.437913,12
1760864299.5627012,0.00,187.73,5.473,153.911471,12
1760864300.5626853,0.00,187.73,5.549,159.460590,12
1760864301.562686,1.00,187.73,5.284,164.744268,12
1760864302.5627015,0.00,187.73,5.258,170.002616,12
1760864303.5627012,0.00,187.73,5.356,175.358804,12
1760864304.5627036,0.00,187.73,5.130,180.488796,12
1760864305.5627031,0.00,187.73,5.203,185.692212,12
1760864306.562701,0.00,187.73,5.111,190.803039,12
1760864307.562704,0.00,187.73,5.165,195.968431,12
1760864308.5627015,0.00,187.73,5.302,201.270481,12
1760864309.5627055,1.00,187.73,5.150,206.420248,12
1760864310.5627031,0.00,187.73,5.138,211.558235,12
1760864311.5627038,0.00,187.73,5.122,216.680720,12
1760864312.5627036,0.00,187.73,5.136,221.816327,12
1760864313.5627093,0.00,187.73,5.359,227.175688,12
1760864314.5627081,0.00,187.73,5.125,232.300370,12
1760864315.5627003,0.00,187.73,5.145,237.444888,12
1760864316.5627034,0.00,187.73,5.169,242.614125,12
1760864317.562762,0.00,187.73,5.185,247.799781,12
1760864318.5627048,0.00,187.73,5.326,253.125084,12
1760864319.5627015,1.00,187.73,5.203,258.328196,12
1760864320.562702,0.00,187.73,5.216,263.544186,12
1760864321.5626855,0.00,187.73,5.226,268.770125,12
1760864322.5626876,1.00,187.73,5.126,273.896393,12
1760864323.5627034,0.00,187.73,5.354,279.250201,12
1760864324.5626886,0.00,187.73,5.144,284.394169,12
1760864325.5627058,0.00,187.73,5.179,289.573050,12
1760864326.562701,0.00,187.73,5.135,294.708413,12
1760864327.562688,1.00,187.73,5.147,299.855250,12
1760864328.562701,0.00,187.73,5.345,305.200024,12
1760864329.5626853,0.00,187.73,5.206,310.405577,12
1760864330.5627007,0.00,187.73,5.186,315.591416,12
1760864331.5627024,0.00,187.73,5.195,320.786715,12
1760864332.5627024,0.00,187.73,5.144,325.930867,12
1760864333.5626855,0.00,187.73,5.359,331.289862,12
1760864334.5626862,0.00,187.73,5.167,336.456536,12
1760864335.5627038,0.00,187.73,5.168,341.624430,12
1760864336.5626864,0.00,187.73,5.339,346.963589,12
1760864337.5627024,1.00,187.73,5.239,352.202773,12
1760864338.5627005,0.00,187.73,5.392,357.594665,12
1760864339.5627007,0.00,187.73,5.183,362.777880,12
1760864340.5627146,0.00,187.73,5.154,367.932408,12
1760864341.562703,0.00,187.73,5.229,373.161459,12
1760864342.5627048,0.00,187.73,5.160,378.321236,12
1760864343.562685,0.00,187.73,5.387,383.708490,12
1760864344.5627055,0.00,187.73,5.182,388.890606,12
1760864345.562704,0.00,187.73,5.208,394.098234,12
1760864346.5627027,0.00,187.73,5.215,399.313126,12
1760864347.5627089,0.00,187.73,5.242,404.555178,12
1760864348.5626874,0.00,187.73,5.403,409.957935,12
1760864349.5627031,1.00,187.73,5.211,415.169103,12
1760864350.562701,0.00,187.73,5.206,420.374656,12
1760864351.562704,0.00,187.73,5.175,425.550119,12
1760864352.562686,0.00,187.73,5.214,430.763607,12
1760864353.5627003,0.00,187.73,5.297,436.060468,12
1760864354.5627067,0.00,187.73,5.088,441.148773,12
1760864355.5627027,0.00,187.73,5.110,446.258257,12
1760864356.5626857,1.00,187.73,5.065,451.323490,12
1760864357.5627058,0.00,187.73,4.983,456.306876,12
1760864358.5627112,0.00,187.73,5.168,461.475076,12
1760864359.5626857,0.00,187.73,5.001,466.475612,12
1760864360.5627012,1.00,187.73,4.990,471.465224,12
1760864361.5627015,0.00,187.73,4.984,476.449708,12
1760864362.562703,0.00,187.73,4.933,481.382862,12
1760864363.5626884,0.00,187.73,5.115,486.497290,12
1760864364.5627,0.00,187.73,4.963,491.459862,12
1760864365.5627024,0.00,187.73,5.380,496.839853,12
1760864366.5626905,13.00,192.73,5.201,502.040768,12
1760864367.5627003,3.00,192.73,5.613,507.653974,16
1760864368.5626855,1.00,192.98,5.576,513.230314,16
1760864369.5627012,3.00,192.98,5.591,518.820998,20
1760864370.5627024,0.00,192.98,5.407,524.227845,20
1760864371.5626867,6.00,192.98,5.605,529.832994,24
1760864372.5627072,0.00,192.98,5.583,535.415927,24
1760864373.562685,0.00,192.98,5.335,540.750569,24
1760864374.5627084,0.00,192.98,5.153,545.903388,24
1760864375.5626886,0.00,192.98,5.168,551.070916,24
1760864376.5627043,0.00,192.98,5.227,556.298258,24
1760864377.562706,0.00,192.98,5.165,561.463528,24
1760864378.5626972,0.00,192.98,5.356,566.818983,24
1760864379.562685,2.00,192.98,5.149,571.967469,24
1760864380.5626884,0.00,192.98,5.144,577.111499,24
1760864381.5626853,0.00,192.98,5.167,582.278416,24
1760864382.5626857,0.00,192.98,5.141,587.419150,24
1760864383.5627012,0.00,192.98,5.313,592.731881,24
1760864384.5626905,0.00,192.98,5.223,597.954829,24
1760864385.5627031,0.00,192.98,5.152,603.107037,24
1760864386.5627153,0.00,192.98,5.155,608.262542,24
1760864387.5627036,0.00,192.98,5.179,613.441240,24
1760864388.562705,0.00,192.98,5.379,618.819766,24
1760864389.5627005,1.00,192.98,5.141,623.960561,24
1760864390.5626853,0.00,192.98,5.176,629.136085,24
1760864391.5627022,0.00,192.98,5.614,634.749901,24
