ts,cpu_percent,rss_mb,power_w,energy_j_total
1760403312.157365,24.00,197.03,0.000,0.000000
1760403313.157386,20.00,197.28,2.404,2.403837
1760403314.1573362,13.00,191.48,1.115,3.518815
1760403315.1573362,22.00,191.73,1.398,4.917104
1760403316.157335,53.00,191.86,1.420,6.337593
1760403317.1575308,1.00,191.86,1.041,7.378891
1760403318.157344,0.00,191.86,0.164,7.542487
1760403319.157337,0.00,191.86,0.160,7.702421
1760403320.1573362,0.00,191.86,0.158,7.860418
1760403321.1573348,1.00,191.86,0.157,8.017163
1760403322.1573372,0.00,191.86,0.159,8.175786
1760403323.157334,0.00,191.86,0.174,8.350139
1760403324.157335,0.00,191.86,0.179,8.529237
1760403325.157337,0.00,191.86,0.184,8.713691
1760403326.157335,1.00,191.86,0.167,8.881087
1760403327.1573815,0.00,191.86,0.168,9.049138
1760403328.1573348,0.00,191.86,0.179,9.228405
1760403329.1573346,0.00,191.86,0.180,9.408525
1760403330.157335,0.00,191.86,0.189,9.597694
1760403331.1573331,1.00,191.86,0.167,9.765135
1760403332.157335,0.00,191.86,0.168,9.933522
1760403333.1573355,1.00,191.86,0.167,10.100231
1760403334.1573358,0.00,191.86,0.168,10.268497
1760403335.157341,0.00,191.86,0.174,10.442529
1760403336.1573427,0.00,191.86,0.179,10.622009
1760403337.1573348,0.00,191.86,0.182,10.804037
1760403338.1573424,0.00,191.86,0.245,11.049218
1760403339.157334,1.00,191.86,0.181,11.229934
1760403340.1573353,0.00,191.86,0.180,11.410176
1760403341.1573355,0.00,191.86,0.172,11.581707
1760403342.1573355,0.00,191.86,0.165,11.746264
1760403343.1573343,0.00,191.86,0.168,11.913782
1760403344.1573348,0.00,191.86,0.166,12.080048
1760403345.157335,1.00,191.86,0.179,12.259483
1760403346.1573355,0.00,191.86,0.172,12.431471
1760403347.1573305,0.00,191.86,0.165,12.596150
1760403348.157335,0.00,191.86,0.175,12.770870
1760403349.1573343,0.00,191.86,0.162,12.933367
1760403350.157336,0.00,191.86,0.170,13.102930
1760403351.1573372,1.00,191.86,0.166,13.268814
1760403352.1573806,0.00,191.86,0.182,13.451178
1760403353.1573353,0.00,191.86,0.173,13.623822
