ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760863438.617361,19.00,193.43,0.000,0.000000,4
1760863439.6173751,3.00,193.93,5.680,5.680467,8
1760863440.617373,9.00,194.43,5.828,11.508699,12
1760863441.6173606,0.00,194.43,5.078,16.587055,12
1760863442.617356,0.00,194.43,5.283,21.870245,12
1760863443.6173584,0.00,194.43,5.082,26.952629,12
1760863444.6177635,0.00,194.43,5.078,32.032755,12
1760863445.6173592,0.00,194.43,5.053,37.084012,12
1760863446.6173766,0.00,194.43,5.068,42.151748,12
1760863447.61736,0.00,194.43,5.192,47.343446,12
1760863448.6173708,0.00,194.43,5.083,52.426563,12
1760863449.617496,0.00,194.43,5.103,57.530310,12
1760863450.6174858,0.00,194.68,5.107,62.636864,12
1760863451.6173933,0.00,194.68,5.070,67.706065,12
1760863452.6173568,0.00,194.68,5.269,72.975216,12
1760863453.6173553,1.00,194.68,5.103,78.078048,12
1760863454.6173773,0.00,194.68,5.063,83.140840,12
1760863455.6173751,0.00,194.68,5.115,88.255451,12
1760863456.617378,0.00,194.68,5.161,93.416265,12
1760863457.6174765,0.00,194.68,5.247,98.663444,12
1760863458.6174746,0.00,194.68,5.182,103.845926,12
1760863459.617371,0.00,194.68,5.107,108.951931,12
1760863460.6173718,0.00,194.68,5.136,114.087904,12
1760863461.617355,0.00,194.68,5.117,119.204651,12
1760863462.6174004,1.00,194.68,5.299,124.504320,12
1760863463.617365,0.00,194.68,5.178,129.682530,12
1760863464.617401,0.00,194.68,5.103,134.785849,12
1760863465.617402,0.00,194.68,5.090,139.876290,12
1760863466.6173573,0.00,194.68,5.123,144.999324,12
1760863467.6173804,0.00,194.68,5.266,150.265912,12
1760863468.6173744,0.00,194.68,5.174,155.440215,12
1760863469.6173563,0.00,194.68,5.261,160.701493,12
1760863470.6173549,1.00,194.68,5.284,165.985110,12
1760863471.6174045,0.00,194.68,5.187,171.172536,12
1760863472.617356,0.00,194.68,5.292,176.463782,12
1760863473.6173744,0.00,194.68,5.131,181.594506,12
1760863474.6173575,0.00,194.68,5.174,186.768687,12
1760863475.61748,0.00,194.68,5.106,191.875486,12
1760863476.6173587,0.00,194.68,5.119,196.993820,12
1760863477.6173754,0.00,194.68,5.332,202.326143,12
1760863478.617366,1.00,194.68,5.194,207.520343,12
1760863479.6173759,0.00,194.68,5.172,212.692022,12
1760863480.617358,0.00,194.68,5.110,217.802055,12
1760863481.6173785,0.00,194.68,5.155,222.957376,12
1760863482.6173558,0.00,194.68,5.313,228.269924,12
1760863483.6173806,0.00,194.68,5.185,233.454847,12
1760863484.6173782,0.00,194.68,5.172,238.626404,12
1760863485.6173596,0.00,194.68,5.192,243.817858,12
1760863486.6174307,1.00,194.68,5.152,248.970249,12
1760863487.617356,0.00,194.68,5.323,254.293173,12
1760863488.617359,0.00,194.68,5.169,259.462471,12
1760863489.6173732,1.00,194.68,5.208,264.670282,12
1760863490.6173773,0.00,194.68,5.171,269.841656,12
1760863491.61737,0.00,194.68,5.201,275.042814,12
1760863492.617381,0.00,194.68,5.294,280.336929,12
1760863493.6173625,0.00,194.68,5.193,285.530275,12
1760863494.6174505,0.00,194.68,5.185,290.716175,12
1760863495.6174529,0.00,194.68,5.162,295.878271,12
1760863496.617482,1.00,194.68,5.103,300.981652,12
1760863497.6173573,0.00,194.68,5.290,306.271311,12
1760863498.6173725,0.00,194.68,5.183,311.454342,12
1760863499.6173553,0.00,194.68,5.134,316.588118,12
1760863500.617399,0.00,194.68,5.166,321.753999,12
1760863501.6173694,0.00,194.68,5.215,326.969256,12
1760863502.617358,0.00,194.68,5.302,332.270756,12
1760863503.6173778,0.00,194.68,5.297,337.568289,12
1760863504.61736,1.00,194.68,5.157,342.725136,12
1760863505.617374,0.00,194.68,5.209,347.934168,12
1760863506.6173823,0.00,194.68,5.223,353.157666,12
1760863507.6174016,0.00,194.68,5.297,358.454649,12
1760863508.6174903,0.00,194.68,5.214,363.668625,12
1760863509.6173692,0.00,194.68,5.173,368.841341,12
1760863510.6173542,0.00,194.68,5.151,373.992512,12
1760863511.6174011,0.00,194.68,5.129,379.121344,12
1760863512.6174512,0.00,194.68,5.295,384.417046,12
1760863513.617365,0.00,194.68,5.202,389.618205,12
