ts,cpu_percent,rss_mb,power_w,energy_j_total
1760267153.9606667,73.00,160.78,0.000,0.000000
1760267154.9606545,65.00,160.78,5.572,5.571458
1760267155.9605494,74.00,160.78,6.764,12.334686
1760267156.9606743,111.00,160.78,7.086,19.421581
1760267157.9605753,72.00,160.78,6.914,26.334955
1760267158.960578,93.00,160.78,6.571,32.906410
1760267159.9605784,0.00,160.78,6.040,38.946678
1760267160.9605882,0.00,160.78,5.368,44.314889
1760267161.960567,0.00,160.78,5.535,49.849909
1760267162.9605658,0.00,160.78,5.393,55.242474
1760267163.9605722,0.00,160.78,5.410,60.652372
1760267164.9605534,0.00,160.78,5.328,65.980605
1760267165.9605668,0.00,160.78,5.395,71.376160
1760267166.960545,1.00,160.78,5.502,76.877977
1760267167.9605446,0.00,160.78,5.312,82.189609
1760267168.960665,0.00,160.78,5.367,87.556783
1760267169.9605615,0.00,160.78,5.359,92.915534
1760267170.96057,1.00,160.78,5.315,98.231072
1760267171.9606378,0.00,160.78,5.491,103.722391
1760267172.9606628,0.00,160.78,5.345,109.067104
1760267173.9605777,0.00,160.78,5.468,114.534314
1760267174.9605772,0.00,160.78,5.359,119.893309
1760267175.9606495,0.00,160.78,5.344,125.237351
1760267176.9607604,0.00,160.78,5.514,130.752290
1760267177.9605882,0.00,160.78,5.374,136.125812
1760267178.9605875,0.00,160.78,5.290,141.415593
1760267179.9606495,1.00,160.78,5.307,146.723074
1760267180.9606364,0.00,160.78,5.309,152.031716
1760267181.9605892,0.00,160.78,5.482,157.513208
1760267182.9605534,0.00,160.78,5.416,162.928843
1760267183.9606526,0.00,160.78,5.374,168.302975
1760267184.960643,0.00,160.78,5.362,173.664656
1760267185.9606678,0.00,160.78,5.371,179.035431
1760267186.9606714,0.00,160.78,5.561,184.596452
1760267187.9606516,0.00,160.78,5.374,189.970827
1760267188.9605477,1.00,160.78,5.324,195.293934
1760267189.9605455,0.00,160.78,5.382,200.675756
1760267190.9605813,1.00,160.78,5.392,206.068137
1760267191.9606774,0.00,160.78,5.491,211.559395
1760267192.9605875,0.00,160.78,5.349,216.907587
1760267193.9605954,0.00,160.78,5.403,222.310649
1760267194.960732,0.00,160.78,5.378,227.689664
1760267195.9606943,0.00,160.78,5.368,233.057082
1760267196.9606562,0.00,160.78,5.640,238.697021
1760267197.961032,1.00,160.78,5.371,244.069993
1760267198.960556,0.00,160.78,5.391,249.458346
1760267199.960584,0.00,160.78,5.422,254.880879
1760267200.960578,0.00,160.78,5.340,260.221014
1760267201.9605465,0.00,160.78,5.560,265.781119
1760267202.9606905,0.00,160.78,5.443,271.225014
1760267203.9605806,0.00,160.78,5.384,276.608728
1760267204.9606404,1.00,160.78,5.423,282.032176
1760267205.960583,0.00,160.78,5.405,287.437009
1760267206.9607067,0.00,160.78,5.619,293.056379
1760267207.9605865,0.00,160.78,5.407,298.463164
1760267208.9605863,0.00,160.78,5.305,303.768022
1760267209.96057,0.00,160.78,5.368,309.135989
1760267210.9607723,0.00,160.78,5.386,314.522816
1760267211.9605474,0.00,160.78,5.527,320.049047
1760267212.9605775,1.00,160.78,5.277,325.325828
1760267213.9607847,0.00,160.78,5.309,330.636361
1760267214.9605882,0.00,160.78,5.331,335.966120
1760267215.9606433,1.00,160.78,5.308,341.274456
1760267216.9605877,0.00,160.78,5.495,346.768949
1760267217.960601,0.00,160.78,5.296,352.064529
1760267218.960664,0.00,160.78,5.493,357.557984
1760267219.9606545,0.00,160.78,5.317,362.874621
1760267220.960549,0.00,160.78,5.348,368.221958
1760267221.9606652,0.00,160.78,5.469,373.691915
1760267222.9605474,0.00,160.78,5.340,379.031134
1760267223.9607008,0.00,160.78,5.396,384.428460
1760267224.960657,0.00,160.78,5.497,389.925638
1760267225.9606388,1.00,160.78,5.412,395.337794
1760267226.9606435,0.00,160.78,5.589,400.926464
1760267227.9606729,0.00,160.78,5.360,406.287046
1760267228.960587,0.00,160.78,5.333,411.619857
1760267229.9606593,0.00,160.78,5.426,417.046601
1760267230.9606788,0.00,160.78,5.447,422.493426
1760267231.9606562,0.00,160.78,5.624,428.117618
1760267232.960676,1.00,160.78,5.346,433.463551
1760267233.9605777,0.00,160.78,5.297,438.759802
1760267234.9605663,0.00,160.78,5.385,444.144432
1760267235.960546,0.00,160.78,5.309,449.453440
1760267236.9606624,0.00,160.78,5.476,454.929683
1760267237.960637,0.00,160.78,5.344,460.274030
1760267238.9606752,0.00,160.78,5.353,465.626921
1760267239.9606545,1.00,160.78,5.313,470.939652
1760267240.9609559,0.00,160.78,5.327,476.267946
1760267241.9605792,0.00,160.78,5.545,481.810534
1760267242.960654,0.00,160.78,5.493,487.303807
1760267243.9605768,0.00,160.78,5.332,492.635702
1760267244.960802,0.00,160.78,5.388,498.024970
1760267245.9605467,0.00,160.78,5.680,503.703972
1760267246.9605677,22.00,161.53,6.222,509.925819
1760267247.9605587,31.00,161.53,5.700,515.625328
1760267248.9605463,108.00,161.53,6.512,522.137519
1760267249.9605696,50.00,161.53,6.570,528.707753
1760267250.9605668,0.00,161.53,5.452,534.160010
1760267251.960546,66.00,161.53,6.576,540.736043
1760267252.960549,0.00,161.53,5.862,546.598088
1760267253.9605658,1.00,161.53,5.427,552.025260
1760267254.960551,0.00,161.53,5.390,557.415504
1760267255.9605453,0.00,161.53,5.410,562.825281
1760267256.9605446,0.00,161.53,5.460,568.284800
1760267257.9605484,0.00,161.53,5.303,573.587399
1760267258.9605448,0.00,161.53,5.325,578.912581
1760267259.9605796,0.00,161.53,5.307,584.219391
1760267260.960565,0.00,161.53,5.429,589.648454
