ts,cpu_percent,rss_mb,power_w,energy_j_total
1760383294.8018477,18.00,165.58,0.000,0.000000
1760383295.80187,26.00,165.58,10.274,10.274632
1760383296.801858,39.00,165.58,11.090,21.364386
1760383297.801854,35.00,165.58,11.428,32.792580
1760383298.8018517,43.00,165.83,11.582,44.374520
1760383299.801991,0.00,165.83,11.080,55.455974
1760383300.8018558,0.00,165.83,10.866,66.320448
1760383301.8018577,0.00,165.83,10.622,76.942674
1760383302.8019025,0.00,165.83,10.427,87.370260
1760383303.8022351,0.00,165.83,10.219,97.592462
1760383304.8018522,0.00,165.83,10.072,107.660552
1760383305.801942,0.00,165.83,9.952,117.613163
1760383306.8027208,0.00,165.83,9.830,127.451212
1760383307.8031228,0.00,165.83,9.732,137.187271
1760383308.8018496,0.00,165.83,9.694,146.868520
1760383309.802326,0.00,165.83,9.590,156.463100
1760383310.8018546,1.00,165.83,9.508,165.966372
1760383311.8019795,0.00,165.83,9.499,175.466958
1760383312.8018532,0.00,165.83,9.455,184.920547
1760383313.8052995,0.00,165.83,9.348,194.300528
1760383314.8018486,0.00,165.83,9.310,203.578275
1760383315.801862,0.00,165.83,9.331,212.909855
1760383316.8031502,0.00,165.83,9.267,222.189189
1760383317.801851,0.00,165.83,9.180,231.356952
1760383318.8018517,0.00,165.83,9.133,240.490412
1760383319.803736,0.00,165.83,9.063,249.570589
1760383320.8022246,0.00,165.83,9.013,258.569650
1760383321.8019607,0.00,165.83,9.067,267.634202
1760383322.8018525,1.00,165.83,9.007,276.640466
1760383323.8020175,0.00,165.83,9.016,285.658021
1760383324.802851,0.00,165.83,8.991,294.656899
1760383325.8018486,0.00,165.83,8.921,303.569230
1760383326.8019037,0.00,165.83,8.904,312.473626
1760383327.801852,0.00,165.83,8.915,321.388581
1760383328.802661,0.00,165.83,8.978,330.373544
1760383329.8018925,0.00,165.83,8.924,339.291123
1760383330.8018534,0.00,165.83,8.935,348.226159
1760383331.8018553,0.00,165.83,8.908,357.134462
1760383332.8018525,0.00,165.83,8.785,365.919290
1760383333.801847,1.00,165.83,8.803,374.722673
1760383334.8027847,0.00,165.83,8.733,383.463862
1760383335.8018546,0.00,165.83,8.699,392.154453
1760383336.802512,0.00,165.83,8.677,400.837170
1760383337.8018599,0.00,165.83,8.686,409.517811
1760383338.8018734,0.00,165.83,8.728,418.246122
1760383339.8018587,0.00,165.83,8.653,426.898626
1760383340.8018537,0.00,165.83,8.721,435.619856
