ts,cpu_percent,rss_mb,power_w,energy_j_total
1760303588.710191,31.00,202.59,0.000,0.000000
1760303589.7101889,17.00,202.59,5.491,5.491258
1760303590.7102025,19.00,199.74,6.705,12.196319
1760303591.7101874,18.00,199.74,6.385,18.581191
1760303592.7101882,12.00,199.74,6.470,25.051511
1760303593.7101815,0.00,199.74,5.403,30.454573
1760303594.7101827,0.00,199.74,5.372,35.826935
1760303595.7101924,0.00,199.74,5.519,41.346452
1760303596.7102034,1.00,199.74,5.295,46.641849
1760303597.7102044,1.00,199.74,5.771,52.412403
1760303598.7101998,0.00,199.74,6.025,58.437107
1760303599.710213,0.00,199.74,5.928,64.364826
1760303600.7101848,0.00,199.74,6.168,70.532230
1760303601.7102036,0.00,199.74,5.619,76.151539
1760303602.7101843,0.00,199.74,5.355,81.506811
1760303603.71019,0.00,199.74,5.408,86.914695
1760303604.7101824,1.00,199.74,5.469,92.383919
1760303605.7102554,0.00,199.74,5.756,98.140679
1760303606.710348,0.00,199.74,5.594,103.734781
1760303607.7101836,0.00,199.74,5.542,109.275661
1760303608.7101986,0.00,199.74,7.435,116.711188
1760303609.710186,0.00,199.74,9.008,125.719100
1760303610.7102113,0.00,199.74,7.914,133.633325
1760303611.7101927,0.00,199.74,7.971,141.604252
1760303612.710206,0.00,199.74,7.442,149.046250
1760303613.7102895,0.00,199.74,7.162,156.208829
1760303614.7101882,0.00,199.74,8.182,164.390083
1760303615.710186,1.00,199.74,8.770,173.160446
1760303616.7101839,0.00,199.74,8.160,181.320764
1760303617.7101839,0.00,199.74,7.556,188.876470
1760303618.7101827,0.00,199.74,6.586,195.462879
1760303619.7101834,0.00,199.74,6.680,202.142794
1760303620.7101972,0.00,199.74,5.922,208.065142
1760303621.7102034,0.00,199.74,6.275,214.340516
1760303622.7102041,0.00,199.74,5.767,220.107591
1760303623.7101874,1.00,199.74,6.736,226.843353
1760303624.7101815,0.00,199.74,6.572,233.414991
1760303625.7101817,0.00,199.74,6.212,239.626706
1760303626.7101858,1.00,199.74,5.527,245.153242
1760303627.7102118,0.00,199.74,5.440,250.593658
1760303628.7102034,0.00,199.74,5.514,256.107621
1760303629.7102094,0.00,199.74,5.499,261.606386
1760303630.710211,0.00,199.74,5.687,267.293017
1760303631.710183,0.00,199.74,5.501,272.793553
1760303632.7102025,0.00,199.74,5.564,278.357320
1760303633.710206,0.00,199.74,5.730,284.087408
1760303634.7101824,0.00,199.74,5.618,289.705191
1760303635.7102063,1.00,199.74,5.771,295.476295
1760303636.710206,0.00,199.74,5.610,301.086754
1760303637.710208,0.00,199.74,5.666,306.752816
1760303638.7102077,0.00,199.74,5.395,312.147334
1760303639.7101905,0.00,199.74,7.018,319.164894
1760303640.7102032,0.00,199.74,6.303,325.467856
1760303641.7101848,0.00,199.74,6.005,331.472968
1760303642.7101855,0.00,199.74,6.090,337.562796
1760303643.7102077,1.00,199.74,5.823,343.385962
1760303644.7101834,0.00,199.74,5.948,349.334311
1760303645.7102125,0.00,199.74,6.055,355.389288
1760303646.7102005,0.00,199.74,5.646,361.035636
1760303647.7102118,0.00,199.74,6.028,367.064002
1760303648.7101874,0.00,199.74,5.930,372.994285
1760303649.7102087,0.00,199.74,5.798,378.792488
1760303650.7101853,0.00,199.74,5.973,384.764885
1760303651.7102816,1.00,199.74,5.684,390.449257
