ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760845488.8309996,11.00,198.45,0.000,0.000000,4
1760845489.830986,3.00,198.45,5.891,5.891342,8
1760845490.8309786,11.00,198.13,6.299,12.190398,12
1760845491.831004,0.00,198.13,5.376,17.566850,12
1760845492.831005,1.00,198.13,5.515,23.082033,12
1760845493.830995,0.00,198.13,5.391,28.473316,12
1760845494.8310027,0.00,198.13,5.281,33.754613,12
1760845495.8314054,0.00,198.13,5.552,39.308615,12
1760845496.830999,0.00,198.13,5.333,44.639229,12
1760845497.8310018,0.00,198.13,5.407,50.046076,12
1760845498.8310864,0.00,198.13,5.334,55.380473,12
1760845499.8310013,1.00,198.13,5.347,60.726895,12
1760845500.830979,0.00,198.13,5.518,66.244703,12
1760845501.8310103,0.00,198.13,5.406,71.651184,12
1760845502.8310032,0.00,198.13,5.361,77.012498,12
1760845503.8310044,0.00,198.13,5.351,82.363986,12
1760845504.8310006,0.00,198.13,5.353,87.716755,12
1760845505.8309796,0.00,198.13,5.549,93.265386,12
1760845506.8311095,0.00,198.13,5.313,98.579399,12
1760845507.8309815,0.00,198.13,5.328,103.907083,12
1760845508.8310816,1.00,198.13,5.304,109.211634,12
1760845509.8310006,0.00,198.13,5.389,114.600537,12
1760845510.8310018,0.00,198.13,5.537,120.137937,12
1760845511.830999,0.00,198.13,5.371,125.509078,12
1760845512.83116,0.00,198.13,5.333,130.842500,12
1760845513.8310006,0.00,198.13,5.335,136.176531,12
1760845514.831092,1.00,198.13,5.332,141.509464,12
1760845515.8310947,0.00,198.13,5.474,146.983205,12
1760845516.8310108,0.00,198.13,5.363,152.345557,12
1760845517.8310347,0.00,198.13,5.381,157.727135,12
1760845518.8309965,0.00,198.13,5.212,162.938731,12
1760845519.8309789,0.00,198.13,5.169,168.107968,12
1760845520.8310032,0.00,198.13,5.316,173.424056,12
1760845521.8310013,0.00,198.13,5.166,178.590302,12
1760845522.8311887,0.00,198.13,5.152,183.742999,12
1760845523.831092,1.00,198.13,5.098,188.840581,12
1760845524.8309784,0.00,198.13,5.113,193.952873,12
1760845525.8310673,0.00,198.13,5.364,199.317361,12
1760845526.8310037,0.00,198.13,5.144,204.461452,12
1760845527.831304,0.00,198.13,5.267,209.730176,12
1760845528.8309948,0.00,198.13,5.259,214.987975,12
1760845529.8309789,0.00,198.13,5.157,220.144639,12
1760845530.8310812,0.00,198.13,5.351,225.496127,12
1760845531.8310025,0.00,198.13,5.111,230.607076,12
1760845532.8310995,0.00,198.13,5.124,235.731452,12
1760845533.8310034,0.00,198.13,5.138,240.869012,12
1760845534.831097,0.00,198.13,5.122,245.991680,12
1760845535.8311214,0.00,198.13,5.317,251.309171,12
1760845536.8309808,0.00,198.13,5.181,256.489517,12
1760845537.830996,0.00,198.13,5.190,261.679506,12
1760845538.831051,0.00,198.13,5.116,266.796009,12
1760845539.8310895,1.00,198.13,5.149,271.945471,12
1760845540.8309817,0.00,198.13,5.362,277.307274,12
1760845541.8310413,1.00,198.13,5.176,282.483713,12
1760845542.8310914,0.00,198.13,5.128,287.611874,12
1760845543.8310082,0.00,198.13,5.147,292.758894,12
1760845544.831051,0.00,198.13,5.107,297.866120,12
1760845545.8309808,0.00,198.13,5.368,303.233416,12
1760845546.831004,0.00,198.13,5.137,308.370793,12
1760845547.8310838,0.00,198.13,5.169,313.540091,12
1760845548.8310006,0.00,198.13,5.168,318.707985,12
1760845549.8310935,0.00,198.13,5.192,323.900660,12
1760845550.8309793,0.00,198.13,5.415,329.315197,12
1760845551.8309977,0.00,198.13,5.167,334.481993,12
1760845552.8309884,0.00,198.13,5.146,339.628037,12
1760845553.8313842,0.00,198.13,5.165,344.795199,12
1760845554.8310003,0.00,198.13,5.129,349.921956,12
1760845555.831105,0.00,198.13,5.362,355.284552,12
1760845556.831441,0.00,198.13,5.146,360.432061,12
1760845557.8309934,0.00,198.13,5.118,365.548259,12
1760845558.8310149,0.00,198.13,5.104,370.652005,12
