ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760906316.284284,20.00,250.07,0.000,0.000000,4
1760906317.2842846,6.00,250.57,6.406,6.406112,8
1760906318.284315,4.00,250.82,5.712,12.118500,12
1760906319.284293,0.00,250.82,4.675,16.793658,12
1760906320.2843006,0.00,250.82,4.714,21.507514,12
1760906321.284325,0.00,250.82,4.687,26.194147,12
1760906322.2845964,0.00,250.82,4.816,31.011884,12
1760906323.2844567,0.00,250.82,4.629,35.639863,12
1760906324.284631,1.00,250.82,4.678,40.318989,12
1760906325.2842581,0.00,250.82,4.657,44.974372,12
1760906326.2842977,0.00,250.82,4.630,49.604121,12
1760906327.2842607,0.00,250.82,4.807,54.411360,12
1760906328.2844281,0.00,250.82,4.630,59.042635,12
1760906329.2846072,0.00,250.82,4.611,63.654378,12
1760906330.284606,0.00,250.82,4.610,68.264535,12
1760906331.2842584,1.00,250.82,4.660,72.922604,12
1760906332.2843013,0.00,250.82,4.896,77.819076,12
1760906333.284296,0.00,250.82,4.648,82.467196,12
1760906334.2842634,0.00,250.82,4.681,87.147665,12
1760906335.2843297,0.00,250.82,4.667,91.814768,12
1760906336.284298,0.00,250.82,4.653,96.467710,12
1760906337.2844229,1.00,250.82,4.815,101.282883,12
1760906338.2842982,0.00,250.82,4.652,105.934299,12
1760906339.2844522,1.00,250.82,4.617,110.551597,12
1760906340.284297,0.00,250.82,4.659,115.209910,12
1760906341.2842996,0.00,250.82,4.691,119.901244,12
1760906342.284262,0.00,250.82,4.849,124.750169,12
1760906343.2843003,0.00,250.82,4.687,129.436925,12
1760906344.284264,1.00,250.82,4.624,134.060753,12
1760906345.2842965,0.00,250.82,4.651,138.711498,12
1760906346.284664,0.00,250.82,4.636,143.348938,12
1760906347.284304,0.00,250.82,4.804,148.151171,12
1760906348.284298,0.00,250.82,4.570,152.720740,12
1760906349.2842805,0.00,250.82,4.620,157.340235,12
1760906350.2844234,0.00,250.82,4.665,162.005689,12
1760906351.2842984,1.00,250.82,4.669,166.674561,12
1760906352.2844083,0.00,250.82,4.851,171.526111,12
1760906353.2843082,0.00,250.82,4.635,176.160743,12
1760906354.2843704,0.00,250.82,4.642,180.803309,12
1760906355.2842786,0.00,250.82,4.663,185.465529,12
1760906356.2842562,0.00,250.82,4.588,190.053896,12
1760906357.2844715,0.00,250.82,4.785,194.839895,12
1760906358.2844532,0.00,250.82,4.647,199.486611,12
1760906359.2842665,1.00,250.82,4.617,204.102993,12
1760906360.2842586,0.00,250.82,4.609,208.711990,12
1760906361.2846527,0.00,250.82,4.596,213.310123,12
1760906362.2843015,0.00,250.82,4.813,218.121207,12
1760906363.2844532,0.00,250.82,4.600,222.722147,12
1760906364.284315,0.00,250.82,4.631,227.352934,12
1760906365.2844157,1.00,250.82,4.650,232.003191,12
1760906366.2844188,0.00,250.82,4.604,236.606755,12
1760906367.2842627,1.00,250.82,4.859,241.464714,12
1760906368.2844083,0.00,250.82,4.634,246.099346,12
1760906369.2842796,0.00,250.82,4.646,250.744292,12
1760906370.284302,0.00,250.82,4.716,255.460101,12
1760906371.284422,0.00,250.82,4.633,260.093512,12
1760906372.2842617,0.00,250.82,4.774,264.866876,12
1760906373.2846107,0.00,250.82,4.627,269.495831,12
1760906374.2842793,0.00,250.82,4.638,274.132721,12
1760906375.2846074,1.00,250.82,4.632,278.766560,12
1760906376.284258,0.00,250.82,4.610,283.375435,12
1760906377.2842793,1.00,250.82,4.794,288.169551,12
1760906378.2843792,0.00,250.82,4.620,292.789778,12
1760906379.2846777,0.00,250.82,4.750,297.541170,12
1760906380.284817,0.00,250.82,4.724,302.265828,12
1760906381.2842925,0.00,250.82,4.647,306.910592,12
1760906382.2842896,1.00,250.82,4.876,311.786922,12
1760906383.2842674,0.00,250.82,4.581,316.367538,12
1760906384.2843182,0.00,250.82,4.647,321.014498,12
1760906385.2842646,0.00,250.82,4.641,325.654867,12
1760906386.2842982,0.00,250.82,4.604,330.259226,12
1760906387.2845564,0.00,250.82,4.784,335.044064,12
1760906388.284462,0.00,250.82,4.718,339.761948,12
1760906389.284257,1.00,250.82,4.603,344.364170,12
1760906390.2842593,0.00,250.82,4.642,349.005882,12
1760906391.2843807,0.00,250.82,4.664,353.670176,12
1760906392.2842984,0.00,250.82,4.796,358.465757,12
1760906393.284277,0.00,250.82,4.603,363.068590,12
1760906394.2843926,0.00,250.82,4.590,367.658666,12
1760906395.284413,1.00,250.82,4.614,372.272607,12
1760906396.2843103,0.00,250.82,4.605,376.877576,12
1760906397.2847319,0.00,250.82,4.806,381.685119,12
1760906398.284594,0.00,250.82,4.652,386.336292,12
1760906399.2844605,0.00,250.82,4.596,390.931373,12
1760906400.284482,1.00,250.82,4.607,395.538722,12
1760906401.284303,0.00,250.82,4.597,400.135023,12
1760906402.2842622,0.00,250.82,4.760,404.894777,12
1760906403.2843013,1.00,250.82,4.621,409.516164,12
1760906404.2845912,0.00,250.82,4.644,414.161904,12
1760906405.2846084,0.00,250.82,4.715,418.877163,12
1760906406.2842913,0.00,250.82,4.725,423.600356,12
1760906407.28428,0.00,250.82,4.834,428.434511,12
1760906408.2842698,0.00,250.82,4.620,433.054922,12
1760906409.2844045,0.00,250.82,4.598,437.653665,12
1760906410.2844121,1.00,250.82,4.622,442.276090,12
1760906411.284282,0.00,250.82,4.626,446.901810,12
1760906412.2842982,0.00,250.82,4.754,451.656132,12
1760906413.2842987,0.00,250.82,4.634,456.290092,12
1760906414.2846174,0.00,250.82,4.639,460.930888,12
1760906415.2842984,0.00,250.82,4.610,465.539153,12
1760906416.2843575,0.00,250.82,4.620,470.158953,12
1760906417.2843032,1.00,250.82,4.814,474.972417,12
1760906418.2844057,0.00,250.82,4.785,479.758233,12
1760906419.2844117,0.00,250.82,4.971,484.728862,12
1760906420.2842834,1.00,250.82,4.982,489.710294,12
1760906421.284301,0.00,250.82,4.992,494.702835,12
1760906422.2843208,0.00,250.82,5.236,499.939028,12
1760906423.2844954,0.00,250.82,4.898,504.838246,12
1760906424.2843635,0.00,250.82,4.602,509.439919,12
1760906425.2844064,0.00,250.82,4.598,514.038052,12
1760906426.2843022,0.00,250.82,4.593,518.630264,12
