ts,cpu_percent,rss_mb,power_w,energy_j_total
1760309064.9993348,76.00,159.23,0.000,0.000000
1760309065.9992814,117.00,160.23,6.306,6.305282
1760309066.9991834,166.00,160.23,7.318,13.622158
1760309067.99918,117.00,160.73,7.166,20.788216
1760309068.999186,114.00,160.98,6.690,27.478324
1760309069.9991796,45.00,161.23,6.429,33.907262
1760309070.9992177,0.00,161.23,5.415,39.322837
1760309071.9991798,0.00,161.23,5.631,44.953255
1760309072.9992192,0.00,161.23,5.433,50.386651
1760309073.999183,0.00,161.23,5.374,55.760356
1760309074.9992986,0.00,161.23,5.359,61.119900
1760309075.9991796,0.00,161.23,5.361,66.480238
1760309076.999302,0.00,161.23,5.502,71.982848
1760309077.9991822,1.00,161.23,5.285,77.267320
1760309078.999316,0.00,161.23,5.382,82.649752
1760309079.999232,0.00,161.23,5.312,87.960835
1760309080.9992213,0.00,161.23,5.321,93.281561
1760309081.9995391,0.00,161.23,5.508,98.791435
1760309082.9992313,0.00,161.23,5.321,104.110757
1760309083.9991987,0.00,161.23,5.326,109.436732
1760309084.9991808,0.00,161.23,5.340,114.776440
1760309085.999182,0.00,161.23,5.336,120.112852
1760309086.999183,0.00,161.23,5.516,125.628646
1760309087.9993231,0.00,161.23,5.394,131.023225
1760309088.9993007,0.00,161.23,5.336,136.359209
1760309089.9992092,1.00,161.23,5.443,141.801884
1760309090.9993136,0.00,161.23,5.355,147.157278
1760309091.999466,1.00,161.23,5.478,152.636084
1760309092.999328,0.00,161.23,5.291,157.926476
1760309093.999587,0.00,161.23,5.284,163.212290
1760309094.9992833,0.00,161.23,5.246,168.456234
1760309095.9992957,0.00,161.23,5.315,173.771467
1760309096.999305,0.00,161.23,5.570,179.341949
1760309097.9991856,0.00,161.23,5.394,184.735673
1760309098.9991806,0.00,161.23,5.295,190.030764
1760309099.9992807,0.00,161.23,5.480,195.511341
1760309100.9992743,0.00,161.23,5.322,200.833776
1760309101.999292,0.00,161.23,5.619,206.452536
1760309102.9992898,0.00,161.23,5.409,211.861641
1760309103.9991822,1.00,161.23,5.413,217.274286
1760309104.9996035,0.00,161.23,5.404,222.681010
1760309105.9992995,1.00,161.23,5.442,228.121182
1760309106.999294,0.00,161.23,5.590,233.711133
1760309107.9992971,0.00,161.23,5.438,239.148741
1760309108.9992135,0.00,161.23,5.397,244.544846
1760309109.99918,0.00,161.23,5.279,249.824129
1760309110.9992905,0.00,161.23,5.257,255.081745
1760309111.9995806,0.00,161.23,5.470,260.553350
1760309112.9991975,0.00,161.23,5.339,265.890799
1760309113.9991813,0.00,161.23,5.361,271.252175
1760309114.99922,1.00,161.23,5.379,276.631555
1760309115.9992037,0.00,161.23,5.361,281.992382
1760309116.9991791,0.00,161.23,5.596,287.588376
1760309117.9993443,0.00,161.23,5.465,293.053877
1760309118.999181,0.00,161.23,5.435,298.487823
1760309119.9993505,0.00,161.23,5.513,304.001847
1760309120.9991844,0.00,161.23,5.395,309.395815
1760309121.9992027,0.00,161.23,5.574,314.970386
1760309122.9992492,0.00,161.23,5.337,320.307652
1760309123.99922,0.00,161.23,5.356,325.663107
1760309124.9992983,0.00,161.23,5.426,331.089546
1760309125.9992945,1.00,161.23,5.422,336.511468
1760309126.9992287,0.00,161.23,5.614,342.125223
1760309127.9991806,0.00,161.23,5.462,347.587123
1760309128.9991846,0.00,161.23,5.401,352.988477
1760309129.9991992,0.00,161.23,5.383,358.371886
1760309130.9991827,1.00,161.23,5.384,363.755905
1760309131.9992883,0.00,161.23,5.594,369.350801
1760309132.999282,0.00,161.23,5.510,374.860918
1760309133.999228,0.00,161.23,5.338,380.198917
1760309134.9991815,0.00,161.23,5.395,385.593374
1760309135.999575,0.00,161.23,5.424,391.019934
1760309136.999204,0.00,161.23,5.544,396.561729
1760309137.9991832,0.00,161.23,5.530,402.091256
1760309138.9992824,0.00,161.23,5.443,407.534785
1760309139.9992025,0.00,161.23,5.368,412.902447
1760309140.9991827,0.00,161.23,5.383,418.285795
1760309141.999312,0.00,161.23,5.575,423.861708
1760309142.9993412,1.00,161.23,5.501,429.362488
1760309143.999284,0.00,161.23,5.528,434.890489
1760309144.9992204,1.00,161.23,5.360,440.249850
1760309145.999251,0.00,161.23,5.370,445.620198
1760309146.9992085,0.00,161.23,5.580,451.199956
1760309147.9992216,0.00,161.23,5.407,456.606864
1760309148.999289,0.00,161.23,5.385,461.992592
1760309149.9992225,0.00,161.23,5.367,467.358972
1760309150.9992917,0.00,161.23,5.357,472.716564
1760309151.9992163,0.00,161.23,5.520,478.235898
1760309152.9991865,0.00,161.23,5.443,483.678999
1760309153.9992838,0.00,161.23,5.358,489.037201
1760309154.9991791,1.00,161.23,5.421,494.457170
1760309155.9992023,0.00,161.23,5.385,499.842410
1760309156.999373,0.00,161.23,5.484,505.327808
1760309157.9992115,0.00,161.23,5.308,510.634680
1760309158.9992633,0.00,161.23,5.431,516.065513
1760309159.9991822,1.00,161.23,5.340,521.404916
1760309160.99958,0.00,161.23,5.388,526.794611
1760309161.999222,0.00,161.23,5.582,532.375041
1760309162.9992938,0.00,161.23,5.442,537.817715
1760309163.9992232,0.00,161.23,5.452,543.269728
1760309164.9992037,0.00,161.23,5.392,548.661621
1760309165.9991796,1.00,161.23,5.373,554.034715
1760309166.9991994,0.00,161.23,5.702,559.737154
1760309167.9992845,0.00,161.23,5.415,565.152423
1760309168.999341,0.00,161.23,5.427,570.579900
1760309169.999213,0.00,161.23,5.395,575.974600
1760309170.9992208,0.00,161.23,5.464,581.438209
1760309171.9992821,0.00,161.23,5.603,587.041955
1760309172.9993613,0.00,161.23,5.422,592.464670
1760309173.9991872,0.00,161.23,5.402,597.865596
1760309174.9992046,0.00,161.23,5.487,603.352826
1760309175.9992876,0.00,161.23,5.419,608.772124
1760309176.9992766,1.00,161.23,5.620,614.391677
1760309177.9991827,0.00,161.23,5.381,619.772218
1760309178.9991868,0.00,161.23,5.416,625.188036
1760309179.999185,0.00,161.23,5.392,630.579685
1760309180.9991827,0.00,161.23,5.375,635.955160
1760309181.9992182,0.00,161.23,5.510,641.465155
1760309182.999182,0.00,161.23,5.401,646.866081
1760309183.9992688,0.00,161.23,5.707,652.574074
1760309184.9991837,22.00,161.98,5.721,658.294824
1760309185.9991796,31.00,161.98,5.743,664.037668
1760309186.99918,99.00,161.98,6.505,670.542595
1760309187.9991827,37.00,161.98,6.227,676.769142
1760309188.9992878,0.00,161.98,5.404,682.173547
1760309189.9991822,0.00,161.98,5.380,687.552745
1760309190.9991827,0.00,162.23,5.694,693.246944
1760309191.9992769,46.00,162.23,6.283,699.530802
1760309192.9991844,111.00,162.23,6.715,706.244958
1760309193.9991808,98.00,162.23,6.498,712.742866
1760309194.999266,129.00,162.48,6.702,719.445668
1760309195.9993026,27.00,162.48,6.329,725.774632
1760309196.9991856,0.00,162.48,5.645,731.419271
1760309197.9992938,0.00,162.48,5.486,736.906073
1760309198.9992018,0.00,162.48,5.513,742.418815
1760309199.9993129,1.00,162.48,5.471,747.890664
1760309200.9991813,0.00,162.48,5.377,753.267237
1760309201.9993148,0.00,162.48,5.547,758.815136
1760309202.9992862,0.00,162.48,5.299,764.113767
1760309203.9992838,0.00,162.48,5.282,769.395370
1760309204.9992893,0.00,162.48,5.266,774.660920
1760309205.9992986,0.00,162.48,5.370,780.030535
1760309206.9991882,0.00,162.48,5.470,785.499638
1760309207.9993773,0.00,162.48,5.455,790.955861
1760309208.999181,0.00,162.48,5.401,796.356177
1760309209.9991827,1.00,162.48,5.361,801.716759
1760309210.9991984,0.00,162.48,5.425,807.141672
1760309211.9994664,1.00,162.48,5.536,812.678706
1760309212.999223,0.00,162.48,5.296,817.973553
1760309213.9991848,0.00,162.48,5.338,823.311552
1760309214.9992213,0.00,162.48,5.428,828.740005
1760309215.9994924,0.00,162.48,5.355,834.096925
1760309216.9992456,0.00,162.48,5.462,839.558032
1760309217.999328,0.00,162.48,5.352,844.910130
1760309218.9992862,0.00,162.48,5.395,850.304525
1760309219.9991822,0.00,162.48,5.441,855.744514
1760309220.999291,0.00,162.48,5.388,861.132684
1760309221.9992197,0.00,162.48,5.507,866.639505
1760309222.9992187,0.00,162.48,5.337,871.976894
1760309223.9991865,0.00,162.48,5.372,877.348951
1760309224.9991798,1.00,162.48,5.527,882.875975
1760309225.9991786,1.00,162.48,5.378,888.253891
1760309226.999175,0.00,162.48,5.574,893.828218
1760309227.999187,0.00,162.48,5.301,899.129535
1760309228.9993124,0.00,162.48,5.268,904.398686
1760309229.9991832,0.00,162.48,5.269,909.667349
1760309230.9991913,0.00,162.48,5.472,915.139442
1760309231.9993193,0.00,162.48,5.904,921.043724
1760309232.9992,1.00,162.48,5.402,926.445322
1760309233.9992008,34.00,162.48,5.974,932.419427
1760309234.9992774,100.00,162.48,6.510,938.930031
1760309235.9991887,32.00,162.48,6.397,945.326865
1760309236.9993145,0.00,162.48,5.761,951.088325
1760309237.9992845,0.00,162.48,5.497,956.585625
1760309238.9992082,0.00,162.48,5.419,962.004313
1760309239.9991817,0.00,162.48,5.329,967.333217
1760309240.9991968,1.00,162.48,5.352,972.685621
1760309241.999337,0.00,162.48,5.464,978.149901
1760309242.9991891,0.00,162.48,5.290,983.439316
1760309243.999224,0.00,162.48,5.399,988.838839
1760309244.9992857,0.00,162.48,5.723,994.562030
1760309245.999284,0.00,162.48,5.434,999.995915
1760309246.9991817,0.00,162.48,5.597,1005.592275
1760309247.9991815,1.00,162.48,5.376,1010.967993
1760309248.9991846,0.00,162.48,5.327,1016.295311
