ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760871303.1437774,27.00,342.08,0.000,0.000000,4
1760871304.143775,6.00,342.08,6.303,6.303023,8
1760871305.143802,3.00,337.72,6.128,12.431487,12
1760871306.143768,1.00,337.72,5.497,17.928482,12
1760871307.1437683,0.00,337.72,5.489,23.417664,12
1760871308.1437676,0.00,337.72,5.477,28.895067,12
1760871309.143871,0.00,337.72,5.607,34.502902,12
1760871310.1437993,0.00,337.72,5.451,39.953572,12
1760871311.1437924,1.00,337.72,5.485,45.438848,12
1760871312.1437979,0.00,337.72,5.407,50.846122,12
1760871313.1437683,0.00,337.72,5.425,56.271035,12
1760871314.1437953,0.00,337.72,5.619,61.890649,12
1760871315.143772,0.00,337.72,5.465,67.355845,12
1760871316.1437843,0.00,337.72,5.409,72.764889,12
1760871317.1437986,0.00,337.72,5.447,78.212141,12
1760871318.1437678,0.00,337.72,5.466,83.677703,12
1760871319.1437883,1.00,337.72,5.643,89.320511,12
1760871320.143809,0.00,337.72,5.492,94.812379,12
1760871321.1437752,0.00,337.72,5.471,100.283495,12
1760871322.1442041,0.00,337.72,5.435,105.720798,12
1760871323.1438088,0.00,337.72,5.467,111.185628,12
1760871324.1437883,0.00,337.72,5.692,116.877447,12
1760871325.1437721,0.00,337.72,5.482,122.358939,12
1760871326.1437678,0.00,337.72,5.446,127.804909,12
1760871327.1437902,1.00,337.72,5.491,133.295557,12
1760871328.143769,0.00,337.72,5.431,138.726879,12
1760871329.1437843,0.00,337.72,5.696,144.423153,12
1760871330.1438727,0.00,337.72,5.442,149.866071,12
1760871331.1437924,0.00,337.72,5.495,155.360259,12
1760871332.1438668,0.00,337.72,5.502,160.862564,12
1760871333.1438093,0.00,337.72,5.502,166.364503,12
1760871334.1438684,0.00,337.72,5.332,171.696460,12
1760871335.1437933,0.00,337.72,5.194,176.890477,12
1760871336.143866,0.00,337.72,5.097,181.988181,12
1760871337.143782,0.00,337.72,5.123,187.110971,12
1760871338.1438084,0.00,337.72,5.167,192.278377,12
1760871339.1437888,1.00,337.72,5.415,197.693280,12
1760871340.1438906,1.00,337.72,5.197,202.890472,12
1760871341.1438725,0.00,337.72,5.171,208.061357,12
1760871342.1437883,0.00,337.72,5.214,213.274905,12
1760871343.1438935,0.00,337.72,5.175,218.450796,12
1760871344.1437957,0.00,337.72,5.360,223.810523,12
1760871345.1437914,0.00,337.72,5.134,228.944116,12
1760871346.1437862,0.00,337.72,5.145,234.088878,12
1760871347.1437678,0.00,337.72,5.156,239.244505,12
1760871348.1437924,0.00,337.72,5.143,244.387924,12
1760871349.1437676,0.00,337.72,5.317,249.704988,12
1760871350.1437938,1.00,337.72,5.109,254.813740,12
1760871351.1437876,0.00,337.72,5.191,260.004827,12
1760871352.143939,0.00,337.72,5.146,265.151909,12
1760871353.1437893,0.00,337.72,5.185,270.336588,12
1760871354.1438816,0.00,337.72,5.326,275.663540,12
1760871355.1437857,0.00,337.72,5.196,280.859083,12
1760871356.1437678,0.00,337.72,5.202,286.061462,12
1760871357.1438005,0.00,337.72,5.179,291.240770,12
1760871358.143767,0.00,337.72,5.188,296.428806,12
1760871359.1437912,0.00,337.72,5.387,301.815878,12
1760871360.1438,1.00,337.72,5.169,306.985420,12
1760871361.143803,0.00,337.72,5.146,312.131159,12
1760871362.1437666,0.00,337.72,5.175,317.305706,12
1760871363.1437962,0.00,337.72,5.168,322.473784,12
1760871364.1437697,0.00,337.72,5.427,327.900467,12
1760871365.1437924,1.00,337.72,5.147,333.047426,12
1760871366.1437962,0.00,337.72,5.228,338.275135,12
1760871367.1437669,1.00,337.72,5.146,343.420690,12
1760871368.1438658,0.00,337.72,5.297,348.718284,12
1760871369.1438076,0.00,337.72,5.343,354.061349,12
1760871370.1437922,0.00,337.72,5.192,359.253047,12
1760871371.1437964,0.00,337.72,5.234,364.486860,12
1760871372.1437836,0.00,337.72,5.168,369.654693,12
1760871373.143791,1.00,337.72,5.210,374.864702,12
1760871374.143768,0.00,337.72,5.350,380.214114,12
1760871375.1437712,0.00,337.72,5.180,385.394216,12
1760871376.1438954,0.00,337.72,5.201,390.595619,12
1760871377.1438725,0.00,337.72,5.155,395.750024,12
1760871378.1437771,0.00,337.72,5.169,400.918224,12
1760871379.1438816,0.00,337.72,5.393,406.311460,12
1760871380.1437886,0.00,337.72,5.155,411.465499,12
1760871381.143768,1.00,337.72,5.174,416.639863,12
1760871382.1438754,0.00,337.72,5.192,421.832233,12
1760871383.1437953,0.00,337.72,5.236,427.067754,12
1760871384.143768,0.00,337.72,5.402,432.469657,12
1760871385.1438756,0.00,337.72,5.169,437.639260,12
1760871386.1438823,0.00,337.72,5.113,442.752162,12
1760871387.143798,0.00,337.72,5.073,447.824964,12
1760871388.1437917,0.00,337.72,5.051,452.875794,12
1760871389.1437688,0.00,337.72,5.245,458.121019,12
1760871390.14379,1.00,337.72,5.029,463.150242,12
1760871391.1438978,0.00,337.72,5.020,468.170981,12
1760871392.1437683,0.00,337.72,4.998,473.167917,12
1760871393.1437716,0.00,337.72,4.970,478.137448,12
1760871394.1438663,1.00,337.72,5.114,483.252242,12
