ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760407622.887576,0,11.663,0.000000,0.000000,0,0,396,53
1760407623.887549,1,11.632,14.514000,14.514000,0,0,396,54
1760407624.887547,2,12.075,24.684000,39.198000,3,1,1211,54
1760407625.887540,3,27.087,34.865000,74.063000,7,8,1423,57
1760407626.887535,4,34.644,37.396000,111.459000,7,8,2023,57
1760407627.887532,5,34.022,36.824000,148.283000,8,9,2023,58
1760407628.887560,6,34.108,36.808000,185.091000,6,8,2023,58
1760407629.887562,7,33.788,36.512000,221.603000,7,8,2023,58
1760407630.887588,8,34.416,37.330000,258.933000,8,9,2429,58
1760407631.887531,9,34.219,36.827000,295.760000,6,7,2429,58
1760407632.887545,10,33.930,36.769000,332.529000,8,9,2429,59
1760407633.887580,11,33.955,36.477000,369.006000,8,9,2429,59
1760407634.887584,12,33.997,36.900000,405.906000,7,9,2429,59
1760407635.887533,13,34.125,36.802000,442.708000,7,9,2429,59
1760407636.887534,14,34.210,36.937000,479.645000,6,8,2429,59
1760407637.887581,15,34.155,36.936000,516.581000,8,9,2429,59
1760407638.887582,16,34.283,36.966000,553.547000,7,9,2429,59
1760407639.887580,17,34.320,37.055000,590.602000,7,9,2429,60
1760407640.887583,18,34.442,37.343000,627.945000,7,9,2429,60
1760407641.887581,19,34.251,37.528000,665.473000,7,8,2429,60
1760407642.887535,20,34.314,37.820000,703.293000,7,9,2429,60
1760407643.887586,21,34.666,38.092000,741.385000,7,9,2429,60
1760407644.887581,22,34.497,38.057000,779.442000,7,8,2429,60
1760407645.887583,23,34.363,38.018000,817.460000,6,8,2429,60
1760407646.887578,24,34.321,38.263000,855.723000,7,8,2429,61
1760407647.887581,25,34.487,38.505000,894.228000,7,9,2429,61
1760407648.887582,26,34.475,38.345000,932.573000,7,9,2429,61
1760407649.887552,27,34.385,38.573000,971.146000,7,9,2429,61
1760407650.887534,28,34.299,38.757000,1009.903000,7,9,2429,61
1760407651.887581,29,34.267,38.835000,1048.738000,7,8,2429,61
1760407652.887581,30,34.358,39.367000,1088.105000,6,8,2429,62
1760407653.887582,31,34.714,39.643000,1127.748000,7,9,2429,61
1760407654.887581,32,34.562,39.723000,1167.471000,7,9,2429,61
1760407655.887582,33,34.479,39.873000,1207.344000,7,8,2429,61
1760407656.887542,34,34.546,39.997000,1247.341000,7,9,2429,61
1760407657.887537,35,34.620,40.467000,1287.808000,7,9,2429,61
1760407658.887537,36,34.974,40.877000,1328.685000,7,9,2429,61
1760407659.887552,37,35.012,40.837000,1369.522000,7,8,2429,61
1760407660.887537,38,34.783,40.728000,1410.250000,7,8,2429,61
1760407661.887580,39,34.759,41.065000,1451.315000,7,8,2429,61
1760407662.887557,40,35.048,41.512000,1492.827000,6,8,2429,61
1760407663.887586,41,35.014,41.652000,1534.479000,7,8,2429,61
1760407664.887535,42,34.844,41.719000,1576.198000,7,8,2429,61
1760407665.887583,43,34.777,41.830000,1618.028000,7,9,2429,61
1760407666.887557,44,34.841,42.095000,1660.123000,6,8,2429,60
1760407667.887553,45,34.619,41.963000,1702.086000,6,8,2429,60
1760407668.887552,46,34.764,42.405000,1744.491000,7,8,2429,60
1760407669.887577,47,35.038,42.818000,1787.309000,7,8,2429,60
1760407670.887531,48,35.029,42.908000,1830.217000,6,8,2429,60
1760407671.887542,49,34.633,42.735000,1872.952000,6,8,2429,60
1760407672.887583,50,34.775,42.882000,1915.834000,7,9,2429,60
1760407673.887580,51,34.714,43.247000,1959.081000,6,8,2429,60
1760407674.887552,52,34.547,43.240000,2002.321000,6,8,2429,60
1760407675.887580,53,34.446,43.151000,2045.472000,5,7,2429,59
1760407676.887584,54,34.390,43.381000,2088.853000,6,7,2429,59
1760407677.887535,55,34.200,43.460000,2132.313000,6,7,2429,59
1760407678.887580,56,34.517,43.657000,2175.970000,7,8,2429,59
1760407679.887530,57,34.429,43.941000,2219.911000,7,9,2429,59
1760407680.887549,58,34.498,44.108000,2264.019000,7,9,2429,59
1760407681.887581,59,34.378,44.141000,2308.160000,7,8,2429,59
1760407682.887557,60,34.153,44.226000,2352.386000,6,8,2429,59
1760407683.887545,61,34.081,44.276000,2396.662000,7,8,2429,59
1760407684.887580,62,34.318,44.640000,2441.302000,7,8,2429,58
1760407685.887583,63,34.241,44.624000,2485.926000,7,8,2429,58
1760407686.887582,64,33.990,44.717000,2530.643000,6,8,2429,58
1760407687.887582,65,34.121,45.017000,2575.660000,5,7,2429,58
1760407688.887583,66,34.012,45.203000,2620.863000,6,8,2429,58
1760407689.887582,67,34.023,36.828000,2657.691000,7,8,2429,58
1760407690.887535,68,34.153,36.854000,2694.545000,7,8,2429,58
1760407691.887533,69,34.343,37.033000,2731.578000,6,8,2429,58
1760407692.887582,70,34.305,36.973000,2768.551000,5,7,2429,58
1760407693.887581,71,34.081,36.875000,2805.426000,7,9,2429,58
1760407694.887554,72,34.343,37.055000,2842.481000,7,9,2429,58
1760407695.887581,73,34.251,37.004000,2879.485000,7,9,2429,58
1760407696.887581,74,34.305,36.942000,2916.427000,8,9,2429,58
1760407697.887576,75,34.237,37.048000,2953.475000,8,9,2429,58
1760407698.887533,76,34.155,36.736000,2990.211000,7,8,2429,58
1760407699.887563,77,34.030,36.794000,3027.005000,7,8,2429,57
1760407700.887545,78,34.217,36.917000,3063.922000,7,9,2429,57
1760407701.887578,79,34.144,36.688000,3100.610000,7,8,2429,57
1760407702.887582,80,34.165,36.730000,3137.340000,7,8,2429,57
1760407703.887533,81,34.030,36.783000,3174.123000,7,9,2429,57
1760407704.887580,82,34.055,37.156000,3211.279000,7,8,2429,57
1760407705.887580,83,34.385,37.500000,3248.779000,7,9,2429,57
1760407706.887535,84,34.400,37.769000,3286.548000,7,9,2429,57
1760407707.887580,85,34.292,37.734000,3324.282000,7,9,2429,57
1760407708.887543,86,34.066,37.715000,3361.997000,7,8,2429,57
1760407709.887528,87,33.892,37.536000,3399.533000,7,9,2405,57
1760407710.887551,88,34.151,38.017000,3437.550000,7,9,2023,57
1760407711.887528,89,34.049,37.828000,3475.378000,7,9,2023,57
1760407712.887535,90,33.518,37.561000,3512.939000,6,8,2133,57
1760407713.887538,91,33.887,38.433000,3551.372000,9,9,2023,57
1760407714.887581,92,33.691,37.802000,3589.174000,7,8,2023,57
1760407715.887534,93,33.698,38.425000,3627.599000,6,8,2023,57
1760407716.887580,94,34.162,38.977000,3666.576000,7,9,2429,57
1760407717.887533,95,33.871,38.913000,3705.489000,6,8,2429,57
1760407718.887537,96,33.895,38.978000,3744.467000,7,9,2429,57
1760407719.887531,97,33.858,39.078000,3783.545000,7,9,2429,57
1760407720.887581,98,33.557,39.019000,3822.564000,7,9,2429,57
1760407721.887530,99,33.334,39.247000,3861.811000,7,8,2429,57
1760407722.887550,100,33.411,39.526000,3901.337000,6,8,2429,57
1760407723.887582,101,33.581,39.623000,3940.960000,7,8,2429,57
1760407724.887531,102,33.597,39.664000,3980.624000,6,8,2429,56
1760407725.887577,103,33.525,39.955000,4020.579000,6,8,2429,57
1760407726.887555,104,33.594,40.145000,4060.724000,6,8,2429,57
1760407727.887580,105,33.576,40.285000,4101.009000,7,9,2429,56
1760407728.887580,106,33.999,40.767000,4141.776000,7,9,2429,56
1760407729.887580,107,33.838,40.738000,4182.514000,7,9,2429,56
1760407730.887533,108,33.717,41.072000,4223.586000,7,9,2429,56
1760407731.887530,109,33.939,41.277000,4264.863000,7,9,2429,56
1760407732.887580,110,33.751,41.337000,4306.200000,8,9,2429,56
1760407733.887580,111,33.727,41.377000,4347.577000,6,8,2429,56
1760407734.887535,112,33.490,41.590000,4389.167000,6,8,2429,56
1760407735.887541,113,33.590,41.658000,4430.825000,7,9,2429,56
1760407736.887583,114,33.499,41.577000,4472.402000,7,9,2429,56
1760407737.887580,115,33.362,41.832000,4514.234000,7,9,2429,56
1760407738.887529,116,33.435,42.013000,4556.247000,7,9,2429,56
1760407739.887580,117,33.304,42.156000,4598.403000,7,9,2429,56
1760407740.887551,118,33.213,42.130000,4640.533000,7,9,2429,56
1760407741.887588,119,33.147,42.250000,4682.783000,7,9,2429,56
1760407742.887534,120,32.991,42.327000,4725.110000,7,9,2429,56
1760407743.887534,121,33.000,42.513000,4767.623000,7,9,2539,56
1760407744.887580,122,32.782,42.537000,4810.160000,7,8,2244,55
1760407745.887553,123,33.513,43.372000,4853.532000,6,8,2023,56
1760407746.887538,124,33.174,43.024000,4896.556000,6,8,2023,56
1760407747.887582,125,33.594,43.813000,4940.369000,7,9,2539,56
1760407748.887580,126,33.764,44.365000,4984.734000,7,9,2023,56
1760407749.887531,127,33.991,44.566000,5029.300000,6,8,2023,56
1760407750.887560,128,33.845,44.314000,5073.614000,7,9,2023,56
1760407751.887562,129,33.423,44.348000,5117.962000,7,8,2023,56
1760407752.887535,130,33.482,44.626000,5162.588000,7,8,2023,56
1760407753.887581,131,33.795,36.916000,5199.504000,8,9,2415,56
1760407754.887581,132,34.284,36.829000,5236.333000,6,8,2429,56
1760407755.887584,133,34.006,36.750000,5273.083000,6,8,2429,56
1760407756.887538,134,33.795,36.629000,5309.712000,6,8,2429,56
1760407757.887534,135,33.678,36.420000,5346.132000,6,8,2429,56
1760407758.887532,136,33.719,36.440000,5382.572000,6,8,2429,56
1760407759.887563,137,33.810,36.640000,5419.212000,6,8,2429,56
1760407760.887533,138,33.931,36.624000,5455.836000,7,9,2429,56
1760407761.887582,139,33.624,36.429000,5492.265000,7,9,2429,56
1760407762.887584,140,33.442,36.155000,5528.420000,6,8,2429,56
1760407763.887577,141,33.483,36.231000,5564.651000,6,8,2429,56
1760407764.887578,142,33.385,36.184000,5600.835000,7,9,2429,55
1760407765.887581,143,33.399,36.233000,5637.068000,6,8,2429,56
1760407766.887592,144,33.543,36.286000,5673.354000,7,9,2429,55
1760407767.887552,145,33.366,36.282000,5709.636000,7,8,2429,55
1760407768.887576,146,33.509,36.416000,5746.052000,6,8,2429,55
1760407769.887580,147,33.398,39.728000,5785.780000,7,9,2429,55
1760407770.887581,148,33.546,33.915000,5819.695000,8,9,2429,55
1760407771.887535,149,33.584,33.743000,5853.438000,6,8,2429,55
1760407772.887531,150,33.327,33.757000,5887.195000,6,8,2429,55
1760407773.887587,151,33.415,33.905000,5921.100000,6,8,2429,55
1760407774.887577,152,33.425,33.772000,5954.872000,6,8,2429,55
1760407775.887583,153,33.203,33.695000,5988.567000,6,8,2429,55
1760407776.887583,154,33.294,34.104000,6022.671000,6,8,2429,55
1760407777.887583,155,33.667,34.304000,6056.975000,6,8,2429,55
1760407778.887532,156,33.400,34.486000,6091.461000,6,8,2429,55
1760407779.887581,157,33.583,34.420000,6125.881000,6,8,2429,55
1760407780.887578,158,33.474,34.986000,6160.867000,7,9,2429,55
1760407781.887582,159,33.583,35.317000,6196.184000,6,8,2429,55
1760407782.887581,160,33.442,35.229000,6231.413000,7,8,2429,55
1760407783.887539,161,33.223,35.409000,6266.822000,6,8,2429,55
1760407784.887581,162,33.277,35.242000,6302.064000,6,8,2429,55
1760407785.887534,163,33.342,35.864000,6337.928000,6,8,2429,55
1760407786.887581,164,33.225,35.799000,6373.727000,6,8,2429,55
1760407787.887541,165,33.337,33.692000,6407.419000,7,8,2429,55
