ts,cpu_percent,rss_mb,power_w,energy_j_total
1760396289.8534315,80.00,257.62,0.000,0.000000
1760396290.8534465,14.00,258.25,1.897,1.896646
1760396291.8534462,18.00,240.48,1.280,3.176944
1760396292.8534,43.00,241.98,1.298,4.474683
1760396293.8534079,19.00,242.60,1.898,6.372336
1760396294.8534436,0.00,242.60,0.212,6.584620
1760396295.853444,0.00,242.60,0.161,6.745867
1760396296.8534465,0.00,242.60,0.169,6.914819
1760396297.853447,0.00,242.60,0.168,7.082763
1760396298.8533993,1.00,242.60,0.163,7.245475
1760396299.853442,0.00,242.60,0.254,7.499353
1760396300.8534455,0.00,242.60,0.191,7.689864
1760396301.853447,0.00,242.60,0.182,7.872106
1760396302.8534524,0.00,242.60,0.187,8.059245
1760396303.8534567,0.00,242.60,0.179,8.238175
1760396304.8534117,1.00,242.60,0.171,8.408729
1760396305.8534482,0.00,242.60,0.178,8.586439
1760396306.8534434,0.00,242.60,0.162,8.748372
1760396307.8534467,0.00,242.60,0.162,8.910763
1760396308.8534107,0.00,242.60,0.164,9.074390
1760396309.853449,0.00,242.60,0.177,9.251825
1760396310.8534439,0.00,242.60,0.172,9.423371
1760396311.8534455,1.00,242.60,0.172,9.595664
1760396312.8534508,0.00,242.60,0.170,9.765547
1760396313.8534439,0.00,242.60,0.168,9.933065
1760396314.8534446,0.00,242.60,0.178,10.111064
1760396315.8534474,0.00,242.60,0.178,10.289293
1760396316.8534298,0.00,242.60,0.174,10.463738
1760396317.8534415,1.00,242.60,0.176,10.639556
1760396318.8534477,0.00,242.60,0.169,10.808264
1760396319.8534489,0.00,242.60,0.171,10.979382
1760396320.8534474,0.00,242.60,0.168,11.147830
1760396321.853446,0.00,242.60,0.179,11.327249
1760396322.853449,1.00,242.60,0.189,11.515899
1760396323.8534422,0.00,242.60,0.201,11.716847
1760396324.8534155,0.00,242.60,0.178,11.894786
1760396325.8534467,0.00,242.60,0.176,12.071138
1760396326.8533976,1.00,242.60,0.242,12.312992
1760396327.8534453,0.00,242.60,0.182,12.495234
1760396328.8534474,0.00,242.60,0.166,12.661195
1760396329.853451,0.00,242.60,0.179,12.840263
1760396330.8534431,1.00,242.60,0.170,13.010420
1760396331.8534477,0.00,242.60,0.179,13.189808
