ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760835125.889038,0,20.699,0.000000,0.000000,18,12,1410,48
1760835126.889112,1,28.627,31.145000,31.145000,14,10,1978,48
1760835127.889014,2,28.407,30.813000,61.958000,14,9,2546,49
1760835128.888994,3,27.907,30.278000,92.236000,7,7,2546,49
1760835129.889020,4,27.574,30.294000,122.530000,7,7,2546,49
1760835130.889105,5,27.600,30.334000,152.864000,7,7,2540,50
1760835131.889011,6,27.531,30.320000,183.184000,6,6,2540,50
1760835132.889109,7,27.578,30.366000,213.550000,6,6,2540,50
1760835133.889106,8,27.655,30.383000,243.933000,6,6,2540,50
1760835134.888993,9,27.658,30.445000,274.378000,6,7,2540,51
1760835135.889049,10,27.713,30.401000,304.779000,7,7,2540,51
1760835136.888994,11,27.797,30.493000,335.272000,7,7,2540,51
1760835137.889033,12,27.830,30.490000,365.762000,7,7,2540,51
1760835138.889103,13,27.818,30.432000,396.194000,6,7,2540,51
1760835139.888993,14,27.739,30.566000,426.760000,6,6,2540,52
1760835140.889035,15,27.849,30.658000,457.418000,6,7,2540,52
1760835141.889008,16,27.910,31.030000,488.448000,6,7,2540,52
1760835142.889100,17,27.908,31.233000,519.681000,7,7,2540,52
1760835143.889050,18,27.929,31.490000,551.171000,7,7,2540,52
1760835144.889111,19,27.963,31.589000,582.760000,7,7,2540,52
1760835145.889040,20,27.969,31.636000,614.396000,7,7,2540,53
1760835146.889056,21,27.952,31.818000,646.214000,6,6,2540,52
1760835147.889041,22,27.998,32.097000,678.311000,6,7,2540,53
1760835148.889042,23,28.123,32.270000,710.581000,6,7,2540,53
1760835149.888996,24,28.119,32.477000,743.058000,7,7,2540,53
1760835150.889053,25,28.112,35.412000,778.470000,6,7,2540,53
1760835151.889042,26,28.069,28.144000,806.614000,6,7,2540,53
1760835152.889095,27,28.138,28.429000,835.043000,6,7,2540,53
1760835153.889011,28,28.176,28.271000,863.314000,6,7,2540,53
1760835154.888993,29,28.208,28.394000,891.708000,7,7,2540,53
