ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760835125.8794153,7.00,169.10,0.000,0.000000,4
1760835126.8797636,2.00,169.10,5.718,5.719712,8
1760835127.8793738,2.00,169.35,5.776,11.493379,12
1760835128.879384,1.00,169.35,5.088,16.581928,12
1760835129.879578,0.00,169.35,5.336,21.918645,12
1760835130.8794246,0.00,169.35,5.147,27.064750,12
1760835131.8794868,0.00,169.35,5.055,32.119852,12
1760835132.8794188,0.00,169.35,5.071,37.190578,12
1760835133.879391,0.00,169.35,5.060,42.250502,12
1760835134.8794482,0.00,169.35,5.292,47.542603,12
1760835135.8793988,1.00,169.35,5.081,52.623278,12
1760835136.8793755,0.00,169.35,5.093,57.716344,12
1760835137.8793688,0.00,169.35,5.039,62.755027,12
1760835138.8793738,0.00,169.35,5.127,67.882455,12
1760835139.8793833,0.00,169.35,5.278,73.160030,12
1760835140.8793917,0.00,169.35,5.499,78.659405,12
1760835141.8794906,0.00,169.35,5.105,83.764739,12
1760835142.8793893,0.00,169.35,5.145,88.908891,12
1760835143.8793957,0.00,169.35,5.122,94.030765,12
1760835144.87941,0.00,169.35,5.285,99.315908,12
1760835145.8794034,0.00,169.35,5.239,104.554908,12
1760835146.879387,1.00,169.35,5.158,109.712548,12
1760835147.8793697,0.00,169.35,5.159,114.871776,12
1760835148.8793736,0.00,169.35,5.114,119.985777,12
1760835149.8793895,0.00,169.35,5.316,125.301376,12
1760835150.8793864,0.00,169.35,5.121,130.422029,12
1760835151.87947,0.00,169.35,5.116,135.538166,12
1760835152.8793938,0.00,169.35,5.110,140.648260,12
1760835153.8794053,0.00,169.35,5.142,145.790032,12
1760835154.8794663,1.00,169.35,5.353,151.143106,12
1760835155.8794763,0.00,169.35,5.148,156.291531,12
1760835156.8794425,0.00,169.35,5.179,161.469923,12
1760835157.8794794,0.00,169.35,5.106,166.576172,12
1760835158.87941,0.00,169.35,5.140,171.715808,12
1760835159.8794117,0.00,169.35,5.325,177.041234,12
1760835160.8794837,0.00,169.35,5.126,182.167685,12
1760835161.8793743,0.00,169.35,5.206,187.373177,12
1760835162.8794,1.00,169.35,5.146,192.519404,12
1760835163.8793967,1.00,169.35,5.145,197.664533,12
1760835164.8794596,0.00,169.35,5.346,203.010527,12
1760835165.8794749,0.00,169.35,5.141,208.151139,12
1760835166.8794346,0.00,169.35,5.178,213.328982,12
1760835167.8794158,0.00,169.35,5.132,218.460561,12
1760835168.8794703,0.00,169.35,5.101,223.561866,12
1760835169.8794813,0.00,169.35,5.307,228.868738,12
1760835170.8794324,0.00,169.35,5.167,234.035656,12
1760835171.8794186,0.00,169.35,5.155,239.190733,12
1760835172.8793828,0.00,169.35,5.126,244.316330,12
1760835173.879401,0.00,169.35,5.135,249.451571,12
1760835174.8794298,0.00,169.35,5.337,254.788837,12
1760835175.879393,0.00,169.35,5.149,259.937628,12
1760835176.8794,0.00,169.35,5.142,265.079582,12
1760835177.8793862,0.00,169.35,5.142,270.221659,12
1760835178.879373,0.00,169.35,5.209,275.430569,12
1760835179.8793705,0.00,169.35,5.357,280.787367,12
1760835180.8793745,0.00,169.35,5.144,285.931824,12
1760835181.8794224,0.00,169.35,5.251,291.182604,12
1760835182.879461,1.00,169.35,5.175,296.357578,12
1760835183.8793736,1.00,169.35,5.147,301.503806,12
1760835184.879426,0.00,169.35,5.327,306.830879,12
1760835185.8793986,0.00,169.35,5.145,311.975886,12
1760835186.8794892,0.00,169.35,5.195,317.170941,12
1760835187.8794875,0.00,169.35,5.146,322.317412,12
1760835188.8794024,0.00,169.35,5.192,327.508683,12
1760835189.8794394,0.00,169.35,5.346,332.855227,12
1760835190.879413,0.00,169.35,5.199,338.054371,12
1760835191.879413,0.00,169.35,5.157,343.211768,12
1760835192.8797421,0.00,169.35,5.263,348.476403,12
1760835193.8793764,0.00,169.35,5.145,353.619273,12
1760835194.879391,0.00,169.35,5.394,359.013363,12
1760835195.8793724,0.00,169.35,5.173,364.186079,12
1760835196.879403,1.00,169.35,5.194,369.380341,12
1760835197.879373,0.00,169.35,5.181,374.561358,12
1760835198.879404,0.00,169.35,5.222,379.783818,12
1760835199.879394,0.00,169.35,5.340,385.123342,12
1760835200.879395,0.00,169.35,5.194,390.316994,12
1760835201.879463,0.00,169.35,5.162,395.479517,12
1760835202.8794208,0.00,169.35,5.230,400.709606,12
1760835203.8794065,1.00,169.35,5.189,405.898253,12
1760835204.8793943,0.00,169.35,5.389,411.287521,12
1760835205.879409,0.00,169.35,5.202,416.489473,12
1760835206.8793957,0.00,169.35,5.188,421.677509,12
1760835207.8793705,0.00,169.35,5.142,426.819464,12
1760835208.8794134,0.00,169.35,5.026,431.845635,12
1760835209.8794074,0.00,169.35,5.234,437.079264,12
1760835210.8794968,0.00,169.35,5.122,442.201810,12
1760835211.87937,0.00,169.35,5.000,447.201675,12
1760835212.8793957,0.00,169.35,4.921,452.122500,12
1760835213.8793766,1.00,169.35,4.984,457.106740,12
1760835214.8797762,0.00,169.35,5.149,462.257361,12
1760835215.8794901,0.00,169.35,5.009,467.265100,12
1760835216.8794694,0.00,169.35,4.952,472.217480,12
1760835217.879474,0.00,169.35,4.995,477.212035,12
1760835218.8794825,0.00,169.35,4.903,482.115160,12
1760835219.8793757,0.00,169.35,5.485,487.599093,12
1760835220.879524,6.00,170.35,5.061,492.661336,12
1760835221.879503,0.00,170.35,5.487,498.148200,16
1760835222.879372,0.00,170.35,5.393,503.540947,16
1760835223.879517,1.00,170.35,5.336,508.877542,16
1760835224.879411,2.00,170.60,5.806,514.683130,20
1760835225.8793871,2.00,170.60,5.907,520.590464,24
1760835226.8793926,0.00,170.60,5.238,525.827999,24
1760835227.8793707,0.00,170.60,5.218,531.046004,24
1760835228.8793972,0.00,170.60,5.272,536.317902,24
1760835229.8794904,0.00,170.60,5.370,541.688493,24
1760835230.8795044,1.00,170.60,5.190,546.878788,24
1760835231.879425,0.00,170.60,5.170,552.047964,24
1760835232.8793874,0.00,170.60,5.166,557.213600,24
1760835233.8793945,0.00,170.60,5.247,562.460840,24
1760835234.8793876,0.00,170.60,5.307,567.767894,24
1760835235.8793938,0.00,170.60,5.147,572.915403,24
1760835236.8793726,0.00,170.60,5.148,578.063034,24
1760835237.8793724,0.00,170.60,5.162,583.225191,24
1760835238.8793688,0.00,170.60,5.156,588.381672,24
1760835239.8794432,0.00,170.60,5.361,593.743231,24
1760835240.8794575,0.00,170.60,5.341,599.084404,24
1760835241.8793943,0.00,170.60,5.157,604.241373,24
1760835242.8794985,1.00,170.60,5.191,609.433376,24
1760835243.8793938,0.00,170.60,5.187,614.620314,24
1760835244.879463,0.00,170.60,5.380,620.000427,24
1760835245.8793974,0.00,170.60,5.186,625.186327,24
1760835246.879373,0.00,170.60,5.169,630.355075,24
1760835247.8793917,0.00,170.60,5.137,635.491903,24
1760835248.87937,0.00,170.60,5.188,640.679817,24
1760835249.879399,0.00,170.60,5.370,646.049860,24
1760835250.87937,0.00,170.60,5.197,651.247051,24
1760835251.879369,1.00,170.60,5.185,656.431974,24
1760835252.8793721,0.00,170.60,5.208,661.639541,24
1760835253.8794937,0.00,170.60,5.182,666.822084,24
1760835254.8793912,0.00,170.60,5.377,672.198047,24
1760835255.879473,1.00,170.60,5.160,677.358739,24
1760835256.8793917,0.00,170.60,5.180,682.538108,24
1760835257.879393,0.00,170.60,5.159,687.696909,24
1760835258.8793845,0.00,170.60,5.268,692.965145,24
1760835259.8793974,0.00,170.60,5.355,698.320173,24
1760835260.879385,0.00,170.60,5.188,703.507842,24
1760835261.8794093,0.00,170.60,5.156,708.663896,24
1760835262.879497,0.00,170.60,5.193,713.856876,24
1760835263.8793898,0.00,170.60,5.199,719.055593,24
1760835264.8793728,1.00,170.60,5.343,724.398109,24
1760835265.8793871,0.00,170.60,5.141,729.539331,24
1760835266.879387,0.00,170.60,5.223,734.762462,24
1760835267.8793721,0.00,170.60,5.186,739.948118,24
1760835268.8793683,0.00,170.60,5.164,745.111862,24
1760835269.8795142,0.00,170.60,5.335,750.447541,24
1760835270.8793929,0.00,170.60,5.166,755.613117,24
1760835271.8795931,0.00,170.60,5.164,760.778509,24
1760835272.879373,0.00,170.60,5.201,765.978263,24
1760835273.8793907,0.00,170.60,5.124,771.102762,24
1760835274.8794022,0.00,170.60,5.386,776.488674,24
1760835275.8795002,0.00,170.60,5.264,781.753492,24
1760835276.8793683,0.00,170.60,5.150,786.902954,24
1760835277.8793974,1.00,170.60,5.139,792.041795,24
1760835278.8793926,0.00,170.60,5.195,797.237217,24
1760835279.8794885,0.00,170.60,5.395,802.632650,24
1760835280.8794837,0.00,170.60,5.198,807.830207,24
1760835281.8793871,0.00,170.60,5.166,812.995782,24
1760835282.87941,0.00,170.60,5.188,818.183940,24
1760835283.8793886,0.00,170.60,5.148,823.332243,24
1760835284.8794782,0.00,170.60,5.427,828.759292,24
1760835285.8793895,0.00,170.60,5.191,833.949403,24
1760835286.8793907,0.00,170.60,5.186,839.135059,24
1760835287.8793752,1.00,170.60,5.181,844.316076,24
1760835288.8797488,0.00,170.60,5.100,849.418235,24
1760835289.879397,0.00,170.60,5.362,854.778146,24
1760835290.8794107,0.00,170.60,5.157,859.934993,24
1760835291.8793914,0.00,170.60,5.156,865.091108,24
1760835292.8793721,0.00,170.60,5.191,870.282257,24
1760835293.8793907,1.00,170.60,5.186,875.468706,24
1760835294.8795562,0.00,170.60,5.430,880.899356,24
1760835295.8794847,0.00,170.60,5.219,886.118032,24
1760835296.8793895,0.00,170.60,5.143,891.261024,24
1760835297.8793695,0.00,170.60,5.164,896.424585,24
1760835298.8793952,0.00,170.60,5.187,901.611339,24
1760835299.879372,0.00,170.60,5.343,906.954099,24
1760835300.8793945,0.00,170.60,5.160,912.114303,24
1760835301.8793883,0.00,170.60,5.149,917.263582,24
1760835302.8793752,1.00,170.60,5.122,922.385517,24
1760835303.8793726,0.00,170.60,5.075,927.460760,24
1760835304.8793688,0.00,170.60,5.266,932.726799,24
1760835305.8793736,0.00,170.60,5.372,938.099161,24
1760835306.8794408,0.00,170.60,5.318,943.417995,24
1760835307.879391,0.00,170.60,5.310,948.727368,24
1760835308.879397,0.00,170.60,5.107,953.834350,24
1760835309.8793888,0.00,170.60,5.257,959.091661,24
