ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760858163.2628164,21.00,195.49,0.000,0.000000,4
1760858164.2628012,5.00,195.99,5.972,5.972030,8
1760858165.2627926,3.00,188.48,5.977,11.949066,12
1760858166.2627983,0.00,188.48,5.288,17.237016,12
1760858167.2629132,0.00,188.48,5.522,22.759463,12
1760858168.2628982,1.00,188.48,5.282,28.041798,12
1760858169.2628155,0.00,188.48,5.310,33.351538,12
1760858170.2629168,0.00,188.48,5.280,38.631676,12
1760858171.2628126,0.00,188.48,5.285,43.915720,12
1760858172.2628124,0.00,188.48,5.478,49.393428,12
1760858173.2628188,0.00,188.48,5.377,54.770489,12
1760858174.2628176,1.00,188.48,5.375,60.145720,12
1760858175.262899,0.00,188.48,5.338,65.484146,12
1760858176.2628126,0.00,188.48,5.363,70.846193,12
1760858177.262796,0.00,188.48,5.546,76.391955,12
1760858178.2628202,0.00,188.48,5.327,81.719212,12
1760858179.2628944,0.00,188.48,5.292,87.011923,12
1760858180.262888,0.00,188.48,5.353,92.365120,12
1760858181.2628999,0.00,188.48,5.331,97.695733,12
1760858182.262813,0.00,188.48,5.664,103.359659,12
1760858183.262811,0.00,188.48,5.395,108.754787,12
1760858184.2629008,0.00,188.48,5.430,114.185742,12
1760858185.2629292,0.00,188.48,5.379,119.565245,12
1760858186.262895,0.00,188.48,5.345,124.910019,12
1760858187.2628121,0.00,188.48,5.560,130.469453,12
1760858188.2628002,1.00,188.48,5.381,135.850238,12
1760858189.2629092,0.00,188.48,5.352,141.202641,12
1760858190.262813,0.00,188.48,5.313,146.515189,12
1760858191.2628942,1.00,188.48,5.380,151.895790,12
1760858192.2628143,0.00,188.48,5.582,157.477380,12
1760858193.2628143,0.00,188.48,5.131,162.608287,12
1760858194.26282,0.00,188.48,5.119,167.726865,12
1760858195.2628121,0.00,188.48,5.160,172.887069,12
1760858196.2628286,0.00,188.48,5.118,178.005098,12
1760858197.2629192,0.00,188.48,5.405,183.410846,12
1760858198.2627964,0.00,188.48,5.135,188.545049,12
1760858199.2628174,0.00,188.48,5.165,193.710258,12
1760858200.2628145,0.00,188.48,5.136,198.846170,12
1760858201.2627995,0.00,188.48,5.152,203.998440,12
1760858202.2628887,0.00,188.48,5.334,209.333082,12
1760858203.2627964,0.00,188.48,5.191,214.523681,12
1760858204.2628345,1.00,188.48,5.159,219.682421,12
1760858205.2627964,0.00,188.48,5.110,224.792698,12
1760858206.2628167,0.00,188.48,5.124,229.916830,12
1760858207.2629008,0.00,188.48,5.412,235.329170,12
1760858208.262832,0.00,188.48,5.120,240.448908,12
1760858209.2628105,0.00,188.48,5.089,245.538067,12
1760858210.2628293,0.00,188.48,5.152,250.689788,12
1760858211.2627974,0.00,188.48,5.152,255.841386,12
1760858212.262816,1.00,188.48,5.370,261.211672,12
1760858213.2628162,0.00,188.48,5.115,266.326832,12
1760858214.2628164,1.00,188.48,5.116,271.442847,12
1760858215.2628107,0.00,188.48,5.130,276.573266,12
1760858216.2629025,0.00,188.48,5.136,281.709545,12
1760858217.2628884,0.00,188.48,5.446,287.155270,12
1760858218.2628138,0.00,188.48,5.210,292.365340,12
1760858219.262911,0.00,188.48,5.131,297.497163,12
1760858220.2628202,0.00,188.48,5.171,302.668109,12
1760858221.2629,1.00,188.48,5.092,307.760381,12
1760858222.2628958,0.00,188.48,5.345,313.105338,12
1760858223.2629006,0.00,188.48,5.206,318.310891,12
1760858224.262814,0.00,188.48,5.173,323.483669,12
1760858225.2628977,0.00,188.48,5.123,328.607435,12
1760858226.2627957,0.00,188.48,5.151,333.757629,12
1760858227.2627964,0.00,188.48,5.329,339.086778,12
1760858228.2628932,0.00,188.48,5.236,344.322788,12
1760858229.2627966,0.00,188.48,5.125,349.447591,12
1760858230.2628152,0.00,188.48,5.134,354.581306,12
1760858231.2628155,1.00,188.48,5.179,359.759943,12
1760858232.26282,0.00,188.48,5.368,365.128154,12
1760858233.2628605,0.00,188.48,5.212,370.340238,12
1760858234.262906,0.00,188.48,5.124,375.464798,12
1760858235.2628107,0.00,188.48,5.135,380.599733,12
1760858236.2628117,0.00,188.48,5.188,385.787281,12
1760858237.2628117,0.00,188.48,5.340,391.127477,12
1760858238.2628927,0.00,188.48,5.213,396.340843,12
1760858239.2628126,0.00,188.48,5.155,401.495432,12
1760858240.2627988,1.00,188.48,5.190,406.685604,12
1760858241.2628984,0.00,188.48,5.163,411.849409,12
1760858242.2627966,0.00,188.48,5.362,417.211334,12
1760858243.2627966,0.00,188.48,5.177,422.388262,12
1760858244.2627966,0.00,188.48,5.142,427.530521,12
1760858245.2628918,0.00,188.48,5.095,432.625723,12
1760858246.262819,1.00,188.48,5.039,437.664712,12
1760858247.2628107,0.00,188.48,5.225,442.889918,12
1760858248.2628973,0.00,188.48,5.108,447.998120,12
1760858249.2628193,0.00,188.48,5.179,453.176391,12
1760858250.2628303,0.00,188.48,5.002,458.178941,12
1760858251.262802,0.00,188.48,5.002,463.180699,12
1760858252.2628996,0.00,188.48,5.128,468.309103,12
1760858253.2628167,0.00,188.48,4.997,473.305551,12
1760858254.262896,0.00,188.48,4.976,478.282284,12
1760858255.262797,0.00,188.48,4.987,483.268599,12
1760858256.2627966,0.00,188.48,4.945,488.213288,12
1760858257.2628164,0.00,188.48,5.396,493.609759,12
1760858258.2628984,14.00,191.98,5.111,498.721501,12
1760858259.2629135,3.00,191.98,5.132,503.853873,16
1760858260.2629638,0.00,191.98,5.762,509.616432,16
1760858261.2627969,4.00,191.98,5.963,515.577964,20
1760858262.2628095,4.00,191.98,6.128,521.706367,24
1760858263.2627969,0.00,191.98,5.192,526.898797,24
1760858264.262813,1.00,191.98,5.294,532.193156,24
1760858265.262828,0.00,191.98,5.161,537.353788,24
1760858266.2628958,0.00,191.98,5.130,542.483962,24
1760858267.2628133,0.00,191.98,5.306,547.789552,24
1760858268.262814,0.00,191.98,5.194,552.983813,24
1760858269.2628884,0.00,191.98,5.236,558.220006,24
1760858270.262814,0.00,191.98,5.127,563.347007,24
