ts,cpu_percent,rss_mb,power_w,energy_j_total
1760330139.724988,93.00,251.45,0.000,0.000000
1760330140.7249863,31.00,251.70,1.538,1.537961
1760330141.7249613,45.00,240.47,0.817,2.354646
1760330142.7249615,18.00,240.60,1.376,3.730688
1760330143.7250066,10.00,240.85,0.743,4.473783
1760330144.72496,1.00,240.85,0.133,4.606742
1760330145.7250073,0.00,240.85,0.066,4.672641
1760330146.725009,0.00,240.85,0.122,4.794156
1760330147.7250073,0.00,240.85,0.080,4.873833
1760330148.7250037,0.00,240.85,0.091,4.964877
1760330149.7250085,0.00,240.85,0.071,5.035781
1760330150.7250094,0.00,240.85,0.100,5.135660
1760330151.7250135,0.00,240.85,0.066,5.201712
1760330152.7250068,0.00,240.85,0.105,5.306611
1760330153.7250125,1.00,240.85,0.082,5.388943
1760330154.7250066,0.00,240.85,0.102,5.490988
1760330155.7249565,0.00,240.85,0.116,5.607148
1760330156.724958,0.00,240.85,0.077,5.684292
1760330157.7250006,0.00,240.85,0.269,5.953596
1760330158.7250068,0.00,240.85,0.145,6.098211
1760330159.7249835,0.00,240.85,0.121,6.219177
1760330160.725009,0.00,240.85,0.071,6.290645
1760330161.7250183,1.00,240.85,0.177,6.467806
1760330162.72498,0.00,240.85,0.090,6.558148
1760330163.7250106,1.00,240.85,0.075,6.633630
1760330164.7250073,0.00,240.85,0.146,6.779267
1760330165.7250066,0.00,240.85,0.147,6.926370
1760330166.7250085,0.00,240.85,0.060,6.986562
1760330167.7249777,0.00,240.85,0.121,7.107787
1760330168.7250073,0.00,240.85,0.060,7.167904
1760330169.7250063,0.00,240.85,0.086,7.254371
1760330170.7250102,0.00,240.85,0.120,7.374299
1760330171.7250066,1.00,240.85,0.064,7.438581
1760330172.7250037,0.00,240.85,0.077,7.515847
1760330173.7249792,0.00,240.85,0.100,7.615467
1760330174.7249608,0.00,240.85,0.096,7.711134
1760330175.7250051,0.00,240.85,0.098,7.808831
1760330176.7250068,0.00,240.85,0.126,7.935030
1760330177.7250214,0.00,240.85,0.096,8.030850
1760330178.7250078,1.00,240.85,0.078,8.108971
1760330179.7250361,0.00,240.85,0.057,8.165975
1760330180.7250059,0.00,240.85,0.136,8.302183
1760330181.7250068,0.00,240.85,0.046,8.348263
1760330182.7249594,0.00,240.85,0.054,8.402123
1760330183.725013,0.00,240.85,0.067,8.469259
1760330184.725007,0.00,240.85,0.082,8.551209
1760330185.7250123,0.00,240.85,0.089,8.639736
1760330186.7250016,0.00,240.85,0.050,8.689447
1760330187.7249553,0.00,240.85,0.035,8.724769
1760330188.725021,1.00,240.85,0.175,8.899549
1760330189.7250066,0.00,240.85,0.090,8.989404
1760330190.7249866,0.00,240.85,0.103,9.092441
1760330191.7250104,0.00,240.85,0.090,9.182707
1760330192.7250066,0.00,240.85,0.054,9.236782
1760330193.7250085,0.00,240.85,0.087,9.323493
1760330194.7250066,0.00,240.85,0.108,9.431047
1760330195.724959,0.00,240.85,0.072,9.503430
1760330196.724979,1.00,240.85,0.085,9.588814
1760330197.7249608,0.00,240.85,0.062,9.650396
1760330198.7250056,0.00,240.85,0.069,9.718904
1760330199.7249856,1.00,240.85,0.134,9.853205
1760330200.7250066,0.00,240.85,0.150,10.002886
1760330201.7250063,0.00,240.85,0.048,10.051193
1760330202.725008,0.00,240.85,0.072,10.123546
1760330203.725007,0.00,240.85,0.045,10.168710
1760330204.7250059,0.00,240.85,0.114,10.283053
1760330205.7249799,0.00,240.85,0.064,10.347335
1760330206.7249591,0.00,240.85,0.060,10.407299
1760330207.725005,0.00,240.85,0.081,10.488609
1760330208.7249558,1.00,240.85,0.100,10.589098
1760330209.7250025,0.00,240.85,0.112,10.701122
1760330210.7249672,0.00,240.85,0.087,10.788002
1760330211.725016,0.00,240.85,0.083,10.871036
1760330212.7250118,0.00,240.85,0.051,10.921662
1760330213.7249594,0.00,240.85,0.056,10.977308
1760330214.7250006,0.00,240.85,0.069,11.046655
1760330215.7249548,0.00,240.85,0.147,11.193849
1760330216.725005,0.00,240.85,0.086,11.279553
1760330217.7250051,0.00,240.85,0.186,11.465701
1760330218.7250054,1.00,240.85,0.083,11.548918
1760330219.724968,0.00,240.85,0.055,11.604274
1760330220.7250102,0.00,240.85,0.068,11.672096
1760330221.7250154,0.00,240.85,0.060,11.732548
1760330222.724958,0.00,240.85,0.091,11.823867
1760330223.725006,0.00,240.85,0.082,11.905375
1760330224.7250063,0.00,240.85,0.109,12.014134
1760330225.7250066,0.00,240.85,0.056,12.070421
1760330226.724959,0.00,240.85,0.080,12.150617
1760330227.7250025,3.00,241.72,0.355,12.505137
1760330228.7249713,1.00,241.72,0.081,12.586142
1760330229.7249854,11.00,241.72,0.453,13.038999
1760330230.724961,0.00,241.72,0.519,13.557557
1760330231.7250059,0.00,241.72,0.070,13.628019
1760330232.724968,0.00,241.72,0.136,13.764196
1760330233.725009,0.00,241.72,0.115,13.879410
1760330234.7250075,0.00,241.72,0.091,13.970576
1760330235.724959,1.00,241.72,0.092,14.062689
1760330236.724967,0.00,241.72,0.070,14.132235
1760330237.7249775,0.00,241.72,0.067,14.198790
1760330238.7249546,0.00,241.72,0.061,14.259486
1760330239.725099,0.00,241.72,0.053,14.312371
1760330240.7250092,0.00,241.72,0.163,14.475524
1760330241.725007,0.00,241.72,0.041,14.516691
1760330242.725005,0.00,241.72,0.139,14.656103
1760330243.7250051,0.00,241.72,0.077,14.732835
1760330244.725007,0.00,241.72,0.043,14.776321
1760330245.7250037,0.00,241.72,0.044,14.820767
1760330246.7249768,1.00,241.72,0.066,14.886483
