ts,cpu_percent,rss_mb,power_w,energy_j_total
1760420868.8663712,16.00,162.33,0.000,0.000000
1760420869.8663802,21.00,162.33,9.698,9.698217
1760420870.8664036,39.00,162.83,11.591,21.289557
1760420871.8665876,28.00,163.33,11.846,33.137976
1760420872.8663778,28.00,164.33,11.236,44.371590
1760420873.8663788,0.00,164.33,10.860,55.231792
1760420874.8663802,0.00,164.33,10.587,65.818435
1760420875.8663783,0.00,164.33,10.331,76.149524
1760420876.8663757,0.00,164.33,10.093,86.242699
1760420877.8663774,1.00,164.33,9.972,96.214536
1760420878.866379,0.00,164.33,10.012,106.226351
1760420879.866375,0.00,164.33,9.773,115.999337
1760420880.8667467,0.00,164.33,9.683,125.685591
1760420881.8685098,0.00,164.33,9.657,135.359761
1760420882.8668754,0.00,164.33,9.605,144.949336
1760420883.8663812,0.00,164.33,9.515,154.459748
1760420884.866379,0.00,164.33,9.363,163.822456
1760420885.866423,0.00,164.33,9.437,173.260054
1760420886.8663778,0.00,164.33,9.323,182.582845
1760420887.8663762,0.00,164.33,9.207,191.789609
1760420888.8663738,0.00,164.33,9.163,200.952488
1760420889.8671713,0.00,164.33,9.052,210.012035
1760420890.867587,0.00,164.33,9.095,219.110950
1760420891.8663762,0.00,164.33,9.071,228.170741
1760420892.8663762,0.00,164.33,9.069,237.239566
1760420893.8663785,1.00,164.33,9.002,246.241984
1760420894.8663824,0.00,164.33,9.019,255.261492
1760420895.8663778,0.00,164.33,8.870,264.131159
1760420896.8663783,0.00,164.33,8.823,272.953952
1760420897.867305,0.00,164.33,8.777,281.739574
1760420898.8705869,0.00,164.33,8.782,290.549915
1760420899.8663743,0.00,164.33,8.750,299.262967
1760420900.866375,0.00,164.33,8.622,307.884771
1760420901.866378,0.00,164.33,8.711,316.595442
1760420902.866375,0.00,164.33,8.628,325.223471
1760420903.8684704,1.00,164.33,8.665,333.906616
1760420904.8688288,0.00,164.33,8.625,342.534767
1760420905.8665483,0.00,164.33,8.631,351.146257
1760420906.8671987,1.00,164.33,8.639,359.791132
1760420907.8685863,0.00,164.33,8.541,368.343966
1760420908.8663769,0.00,164.33,8.566,376.890942
1760420909.8663752,0.00,164.33,8.583,385.474416
1760420910.8663738,0.00,164.33,8.534,394.008329
1760420911.8663754,0.00,164.33,8.553,402.561774
1760420912.866376,0.00,164.33,8.590,411.152206
1760420913.866373,0.00,164.33,8.575,419.726831
1760420914.8663762,0.00,164.33,8.579,428.305910
1760420915.8663795,0.00,164.33,8.539,436.844585
1760420916.866375,0.00,164.33,8.524,445.368061
1760420917.8663754,0.00,164.33,8.571,453.938779
1760420918.866375,1.00,164.33,8.595,462.533789
1760420919.8663743,0.00,164.33,8.569,471.102370
1760420920.8675885,0.00,164.33,8.436,479.548211
1760420921.8663766,0.00,164.33,8.558,488.096284
1760420922.8663764,0.00,164.33,8.528,496.624095
1760420923.8685875,0.00,164.33,8.502,505.145252
1760420924.8663752,0.00,164.33,8.438,513.564176
1760420925.8663738,0.00,164.33,8.503,522.067023
1760420926.8663816,0.00,164.33,8.487,530.553878
1760420927.8663993,0.00,164.33,8.464,539.017968
1760420928.8663805,0.00,164.33,8.468,547.486086
1760420929.866377,0.00,164.33,8.457,555.943096
1760420930.8676095,0.00,164.33,8.503,564.456135
