ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760822885.626538,26.00,160.38,0.000,0.000000,4
1760822886.62655,15.00,160.38,6.003,6.002670,8
1760822887.6265395,18.00,160.63,6.070,12.072356,12
1760822888.6265452,0.00,160.63,5.084,17.156206,12
1760822889.6265135,0.00,160.63,5.064,22.219913,12
1760822890.6266236,0.00,160.63,5.078,27.298086,12
1760822891.626531,0.00,160.63,5.088,32.385903,12
1760822892.6265326,0.00,160.63,5.251,37.636927,12
1760822893.6265342,0.00,160.63,5.112,42.749036,12
1760822894.626541,0.00,160.63,5.030,47.779296,12
1760822895.626534,0.00,160.63,5.068,52.847032,12
1760822896.62654,0.00,160.63,5.058,57.904575,12
1760822897.6269462,1.00,160.63,5.237,63.143637,12
1760822898.6266267,0.00,160.63,5.122,68.264351,12
1760822899.6265395,0.00,160.63,5.060,73.324397,12
1760822900.6265132,0.00,160.63,5.079,78.402875,12
1760822901.6265543,0.00,160.63,5.124,83.527129,12
1760822902.626536,0.00,160.63,5.243,88.770524,12
1760822903.6265352,0.00,160.63,5.167,93.937747,12
1760822904.626615,0.00,160.63,5.129,99.067129,12
1760822905.6265445,0.00,160.63,5.127,104.193825,12
1760822906.626514,0.00,160.63,5.120,109.313746,12
1760822907.6265385,1.00,160.63,5.373,114.686901,12
1760822908.6265366,0.00,160.63,5.141,119.828001,12
1760822909.6267657,0.00,160.63,5.136,124.965134,12
1760822910.6265361,0.00,160.63,5.055,130.019015,12
1760822911.626612,0.00,160.63,5.102,135.121541,12
1760822912.6265314,1.00,160.63,5.242,140.362677,12
1760822913.6265337,0.00,160.63,5.185,145.548150,12
1760822914.626539,0.00,160.63,5.120,150.667766,12
1760822915.6265328,0.00,160.63,5.192,155.859708,12
1760822916.626553,0.00,160.63,5.049,160.908889,12
1760822917.6265287,1.00,160.63,5.215,166.124147,12
1760822918.6265314,0.00,160.63,5.167,171.290882,12
1760822919.626534,0.00,160.63,5.181,176.471594,12
1760822920.626512,0.00,160.63,5.132,181.603844,12
1760822921.62654,0.00,160.63,5.118,186.722300,12
1760822922.6265366,0.00,160.63,5.240,191.962582,12
1760822923.6265373,0.00,160.63,5.171,197.133345,12
1760822924.6265113,0.00,160.63,5.105,202.238679,12
1760822925.6266286,0.00,160.63,5.145,207.384600,12
1760822926.6265273,0.00,160.63,5.103,212.486760,12
1760822927.6265311,0.00,160.63,5.265,217.751334,12
1760822928.6265125,0.00,160.63,5.201,222.951943,12
1760822929.6265445,0.00,160.63,5.102,228.053737,12
1760822930.6265163,0.00,160.63,5.149,233.202222,12
1760822931.6266158,0.00,160.63,5.131,238.333557,12
1760822932.6265137,1.00,160.63,5.233,243.565599,12
1760822933.6265333,0.00,160.63,5.167,248.733127,12
1760822934.6265275,0.00,160.63,5.113,253.845907,12
1760822935.6265192,0.00,160.63,5.124,258.970040,12
1760822936.6265314,0.00,160.63,5.130,264.099665,12
1760822937.6265397,0.00,160.63,5.321,269.420880,12
1760822938.6267853,0.00,160.63,5.162,274.584563,12
1760822939.626541,0.00,160.63,5.148,279.730851,12
1760822940.6265574,0.00,160.63,5.209,284.939700,12
1760822941.6265163,0.00,160.63,5.159,290.098012,12
1760822942.626557,0.00,160.63,5.420,295.518042,12
1760822943.6265535,1.00,160.63,5.175,300.693016,12
1760822944.6266274,0.00,160.63,5.109,305.802073,12
1760822945.6266031,0.00,160.63,5.162,310.964352,12
1760822946.626542,0.00,160.63,5.114,316.078109,12
1760822947.6265287,0.00,160.63,5.286,321.364228,12
1760822948.6265125,0.00,160.63,5.196,326.560260,12
1760822949.626623,0.00,160.63,5.126,331.686589,12
1760822950.6266363,0.00,160.63,5.208,336.894767,12
1760822951.6265416,0.00,160.63,5.182,342.075967,12
1760822952.6265137,1.00,160.63,5.308,347.383815,12
1760822953.6265373,1.00,160.63,5.174,352.557569,12
1760822954.6265438,0.00,160.63,5.129,357.686645,12
1760822955.6265295,0.00,160.63,5.195,362.881212,12
1760822956.6265137,0.00,160.63,5.167,368.048069,12
1760822957.6265163,0.00,160.63,5.262,373.310506,12
1760822958.6265318,0.00,160.63,5.217,378.527229,12
1760822959.626532,0.00,160.63,5.081,383.607904,12
1760822960.6265113,0.00,160.63,5.184,388.791363,12
1760822961.6265156,0.00,160.63,5.117,393.908171,12
1760822962.6265402,0.00,160.63,5.303,399.210953,12
1760822963.626512,0.00,160.63,5.185,404.396242,12
1760822964.626539,0.00,160.63,5.175,409.571400,12
1760822965.626513,1.00,160.63,5.158,414.728979,12
1760822966.6266212,0.00,160.63,5.146,419.875695,12
1760822967.6265333,0.00,160.63,5.272,425.147227,12
1760822968.6265328,0.00,160.63,5.197,430.343808,12
1760822969.6265337,0.00,160.63,4.989,435.333236,12
1760822970.6265297,0.00,160.63,5.008,440.341341,12
1760822971.6265278,0.00,160.63,5.052,445.393513,12
1760822972.6265407,0.00,160.63,5.206,450.599981,12
1760822973.6265213,0.00,160.63,5.065,455.664421,12
1760822974.6265337,1.00,160.63,4.969,460.633830,12
1760822975.6265287,0.00,160.63,4.967,465.601164,12
1760822976.6265554,0.00,160.63,5.262,470.863601,12
1760822977.6265295,0.00,160.63,5.104,475.967531,12
1760822978.626851,0.00,160.63,5.002,480.970692,12
1760822979.6265168,0.00,160.63,4.978,485.947364,12
1760822980.6265175,0.00,160.63,4.923,490.870508,12
1760822981.6265337,21.00,161.38,5.580,496.451060,12
1760822982.6265166,0.00,161.38,5.124,501.575070,12
1760822983.6266904,17.00,161.38,4.637,506.212571,12
1760822984.6265972,23.00,161.38,6.093,512.304779,20
1760822985.6265194,11.00,161.38,5.954,518.258499,24
1760822986.626545,0.00,161.38,5.260,523.518923,24
1760822987.6265547,0.00,161.38,5.327,528.846058,24
1760822988.6265569,0.00,161.38,5.249,534.095373,24
1760822989.6267462,0.00,161.38,5.237,539.333763,24
1760822990.6267629,0.00,161.38,5.205,544.539133,24
1760822991.6265585,0.00,161.38,5.258,549.796199,24
1760822992.6265306,0.00,161.38,5.297,555.092634,24
1760822993.6266155,0.00,161.38,5.243,560.336151,24
1760822994.6265547,0.00,161.38,5.195,565.530778,24
1760822995.6265137,0.00,161.38,5.178,570.708744,24
1760822996.6266193,0.00,161.38,5.104,575.813162,24
1760822997.6265397,1.00,161.38,5.361,581.173316,24
1760822998.6265376,0.00,161.38,5.182,586.355676,24
1760822999.6265562,0.00,161.38,5.166,591.521373,24
1760823000.6265464,0.00,161.38,5.159,596.680052,24
1760823001.626513,0.00,161.38,5.230,601.910202,24
1760823002.6265438,0.00,161.38,5.294,607.204378,24
1760823003.6265612,1.00,161.38,5.227,612.431842,24
1760823004.6265152,0.00,161.38,5.163,617.595098,24
1760823005.626754,0.00,161.38,5.199,622.795830,24
1760823006.6265347,0.00,161.38,5.148,627.943155,24
1760823007.6265135,0.00,161.38,5.256,633.199245,24
1760823008.6265569,0.00,161.38,5.263,638.462049,24
1760823009.626513,1.00,161.38,5.215,643.676880,24
1760823010.6268134,0.00,161.38,5.161,648.839281,24
1760823011.6266189,0.00,161.38,5.321,654.159336,24
1760823012.6265328,0.00,161.38,5.306,659.464620,24
1760823013.6268075,0.00,161.38,5.226,664.692329,24
1760823014.6265347,0.00,161.38,5.186,669.877374,24
1760823015.6266158,0.00,161.38,5.119,674.996563,24
1760823016.6265514,0.00,161.38,5.167,680.162870,24
1760823017.6265533,1.00,161.38,5.401,685.563918,24
1760823018.6265538,0.00,161.38,5.240,690.804078,24
1760823019.626512,0.00,161.38,5.227,696.030749,24
1760823020.626535,0.00,161.38,5.156,701.186925,24
1760823021.6265228,0.00,161.38,5.183,706.369407,24
1760823022.6265478,0.00,161.38,5.308,711.677621,24
1760823023.6265452,0.00,161.38,5.247,716.925105,24
1760823024.626529,0.00,161.38,5.149,722.073713,24
1760823025.6265345,0.00,161.38,5.226,727.299773,24
1760823026.6265452,0.00,161.38,5.182,732.481523,24
1760823027.6265287,0.00,161.38,5.252,737.733768,24
1760823028.6266172,1.00,161.38,5.235,742.969594,24
1760823029.6265323,0.00,161.38,5.176,748.144813,24
1760823030.626552,0.00,161.38,5.179,753.323877,24
1760823031.626513,0.00,161.38,5.159,758.482250,24
