ts,cpu_percent,rss_mb,power_w,energy_j_total
1760395821.8137004,79.00,248.96,0.000,0.000000
1760395822.8136723,48.00,250.34,1.623,1.622993
1760395823.8137195,18.00,245.75,1.553,3.175937
1760395824.8136716,11.00,246.38,1.333,4.508525
1760395825.8136697,43.00,247.63,1.431,5.939222
1760395826.8137422,1.00,247.63,0.784,6.723315
1760395827.813671,0.00,247.63,0.173,6.896387
1760395828.81368,0.00,247.63,0.171,7.067048
1760395829.8137217,0.00,247.63,0.173,7.239646
1760395830.813717,0.00,247.63,0.164,7.403777
1760395831.8137186,0.00,247.63,0.164,7.568258
1760395832.813717,0.00,247.63,0.179,7.747265
1760395833.8137133,0.00,247.63,0.190,7.937227
1760395834.813718,1.00,247.63,0.176,8.113609
1760395835.813718,0.00,247.63,0.183,8.296827
1760395836.8137176,0.00,247.63,0.244,8.540757
1760395837.8137174,0.00,247.63,0.180,8.720588
1760395838.8136706,0.00,247.63,0.166,8.886915
1760395839.8137176,0.00,247.63,0.182,9.069401
1760395840.8137202,1.00,247.63,0.187,9.256571
1760395841.8137143,0.00,247.63,0.167,9.423249
1760395842.813719,0.00,247.63,0.172,9.595481
1760395843.813717,0.00,247.63,0.167,9.762175
1760395844.8136914,1.00,247.63,0.164,9.926534
1760395845.8136683,0.00,247.63,0.163,10.089108
1760395846.8136678,1.00,247.63,0.166,10.254993
1760395847.813694,0.00,247.63,0.162,10.417201
1760395848.81367,0.00,247.63,0.176,10.593126
1760395849.8137133,0.00,247.63,0.180,10.772972
1760395850.8137145,0.00,247.63,0.165,10.937880
1760395851.8136902,1.00,247.63,0.183,11.121297
1760395852.813671,0.00,247.63,0.179,11.300563
1760395853.8137176,0.00,247.63,0.192,11.492646
1760395854.8136892,0.00,247.63,0.172,11.664451
1760395855.8136878,0.00,247.63,0.177,11.841413
1760395856.8137007,0.00,247.63,0.180,12.021595
1760395857.8137164,1.00,247.63,0.165,12.186473
1760395858.8136892,0.00,247.63,0.162,12.348192
1760395859.813716,0.00,247.63,0.179,12.527611
1760395860.8137145,0.00,247.63,0.172,12.699126
1760395861.8137205,0.00,247.63,0.180,12.879323
1760395862.8137202,1.00,247.63,0.182,13.061504
1760395863.8137136,0.00,247.63,0.234,13.295577
1760395864.8137183,0.00,247.63,0.186,13.481923
1760395865.8136828,0.00,247.63,0.172,13.653987
1760395866.8136725,0.00,247.63,0.175,13.829256
1760395867.8137126,0.00,247.63,0.194,14.022834
1760395868.8137174,0.00,247.63,0.162,14.184706
1760395869.813721,1.00,247.63,0.162,14.346517
1760395870.8137167,0.00,247.63,0.164,14.510282
1760395871.8137145,0.00,247.63,0.181,14.690936
1760395872.8137136,0.00,247.63,0.185,14.876123
1760395873.8137157,0.00,247.63,0.169,15.044708
1760395874.8136852,1.00,247.63,0.176,15.220587
1760395875.8137197,1.00,247.63,0.193,15.413525
1760395876.813718,0.00,247.63,0.181,15.594179
1760395877.813718,0.00,247.63,0.165,15.759332
1760395878.8136787,0.00,247.63,0.162,15.921067
1760395879.8137174,0.00,247.63,0.166,16.086875
1760395880.8137167,1.00,247.63,0.179,16.265562
1760395881.8136716,0.00,247.63,0.178,16.443134
1760395882.8137164,0.00,247.63,0.172,16.615046
1760395883.8136797,0.00,247.63,0.156,16.771120
1760395884.8136907,0.00,247.63,0.152,16.922968
1760395885.8136709,0.00,247.63,0.174,17.097275
1760395886.8137133,1.00,247.63,0.160,17.257103
1760395887.8136885,0.00,247.63,0.167,17.424575
1760395888.8137128,0.00,247.63,0.200,17.624272
1760395889.81367,0.00,247.63,0.164,17.788722
1760395890.8136883,0.00,247.63,0.179,17.967973
1760395891.8136923,0.00,247.63,0.164,18.131890
1760395892.8136883,1.00,247.63,0.170,18.302047
1760395893.813668,0.00,247.63,0.191,18.492757
1760395894.813676,0.00,247.63,0.156,18.648358
1760395895.813717,1.00,247.63,0.151,18.799748
1760395896.813715,0.00,247.63,0.155,18.954952
1760395897.8137176,0.00,247.63,0.169,19.124224
1760395898.8137164,0.00,247.63,0.175,19.299020
1760395899.8137133,0.00,247.63,0.167,19.465897
1760395900.8137221,1.00,247.63,0.162,19.628334
1760395901.813717,0.00,247.63,0.169,19.797102
1760395902.8137217,0.00,247.63,0.164,19.960988
1760395903.81372,0.00,247.63,0.166,20.127392
1760395904.8136876,0.00,247.63,0.163,20.290088
1760395905.8136775,1.00,247.63,0.166,20.455958
1760395906.8136668,0.00,247.63,0.159,20.615190
1760395907.8137128,0.00,247.63,0.170,20.785332
1760395908.8137167,0.00,247.63,0.186,20.971800
1760395909.813666,0.00,247.63,0.164,21.135839
1760395910.8137202,0.00,247.63,0.159,21.294690
1760395911.813718,0.00,247.63,0.176,21.470981
1760395912.8137167,1.00,247.63,0.233,21.703940
1760395913.8136668,0.00,247.63,0.174,21.877546
1760395914.81367,0.00,247.63,0.164,22.041676
1760395915.8137195,0.00,247.63,0.161,22.202572
1760395916.8137274,0.00,247.63,0.167,22.370059
1760395917.8137197,7.00,254.13,0.725,23.095302
1760395918.8136828,0.00,254.13,0.156,23.251605
1760395919.8137043,0.00,254.13,0.386,23.637693
1760395920.813716,47.00,255.25,1.532,25.169490
1760395921.8137174,0.00,255.25,0.178,25.347368
1760395922.8136904,0.00,255.25,0.179,25.526680
1760395923.8137143,0.00,255.25,0.181,25.707655
1760395924.8136885,0.00,255.25,0.167,25.874532
1760395925.8137178,1.00,255.25,0.181,26.055964
1760395926.813719,0.00,255.25,0.191,26.246766
1760395927.8137143,0.00,255.25,0.175,26.421683
1760395928.8136714,1.00,255.25,0.184,26.605374
1760395929.813719,0.00,255.25,0.171,26.776768
1760395930.8137178,0.00,255.25,0.191,26.967950
1760395931.8137176,0.00,255.25,0.165,27.133301
1760395932.8137176,0.00,255.25,0.173,27.306235
1760395933.8137176,0.00,255.25,0.158,27.463881
1760395934.8136678,0.00,255.25,0.162,27.626364
1760395935.8136892,1.00,255.25,0.156,27.782682
1760395936.813678,0.00,255.25,0.212,27.994341
1760395937.813715,0.00,255.25,0.166,28.160485
1760395938.8137193,0.00,255.25,0.162,28.322662
1760395939.8136663,0.00,255.25,0.164,28.486182
1760395940.8137162,2.00,255.25,0.151,28.637359
1760395941.8137178,0.00,255.25,0.167,28.804190
1760395942.8137136,0.00,255.25,0.153,28.957105
1760395943.813716,0.00,255.25,0.173,29.130497
1760395944.8137178,0.00,255.25,0.163,29.293086
1760395945.81374,0.00,255.25,0.172,29.465487
1760395946.8137167,1.00,255.25,0.191,29.656700
1760395947.8137224,0.00,255.25,0.165,29.821776
1760395948.8137143,0.00,255.25,0.169,29.990957
1760395949.8136833,0.00,255.25,0.173,30.163479
1760395950.8137178,0.00,255.25,0.164,30.327289
1760395951.8137271,0.00,255.25,0.162,30.489329
1760395952.8136702,1.00,255.25,0.187,30.676270
1760395953.8136683,0.00,255.25,0.161,30.837333
1760395954.8137143,1.00,255.38,0.612,31.449027
1760395955.8136907,0.00,255.38,0.177,31.625638
1760395956.8136768,17.00,255.88,1.191,32.817120
1760395957.8136704,0.00,255.88,0.211,33.027772
1760395958.813716,1.00,255.88,0.161,33.189278
1760395959.8137147,0.00,255.88,0.167,33.356383
1760395960.813725,0.00,255.88,0.183,33.538961
1760395961.8137195,0.00,255.88,0.161,33.700177
1760395962.8137174,0.00,255.88,0.160,33.860035
1760395963.8137176,0.00,255.88,0.172,34.032313
1760395964.8137178,1.00,255.88,0.149,34.181200
1760395965.8137193,0.00,255.88,0.162,34.343393
1760395966.8137162,0.00,255.88,0.161,34.504838
1760395967.8137205,0.00,255.88,0.153,34.658013
1760395968.8136892,0.00,255.88,0.154,34.812302
1760395969.8137128,1.00,255.88,0.196,35.008733
1760395970.8137233,0.00,255.88,0.173,35.181667
1760395971.813715,0.00,255.88,0.149,35.330280
1760395972.813721,0.00,255.88,0.147,35.477078
1760395973.8136668,0.00,255.88,0.155,35.632297
1760395974.813669,0.00,255.88,0.160,35.792186
1760395975.8136697,1.00,255.88,0.167,35.959352
1760395976.8136778,0.00,255.88,0.171,36.129906
1760395977.813671,0.00,255.88,0.173,36.302795
1760395978.8136702,1.00,255.88,0.166,36.468313
1760395979.8137178,0.00,255.88,0.177,36.645550
1760395980.8136802,0.00,255.88,0.169,36.814685
1760395981.8137152,0.00,255.88,0.150,36.964870
1760395982.813716,0.00,255.88,0.152,37.117084
1760395983.813718,1.00,255.88,0.163,37.279887
1760395984.8137205,0.00,255.88,0.160,37.439821
1760395985.8137162,0.00,255.88,0.153,37.592843
1760395986.8136692,0.00,255.88,0.159,37.751847
1760395987.8137164,0.00,255.88,0.217,37.968923
1760395988.8137186,1.00,255.88,0.185,38.153865
1760395989.813722,0.00,255.88,0.150,38.303729
1760395990.8136666,0.00,255.88,0.149,38.452357
1760395991.8137155,0.00,255.88,0.154,38.606661
1760395992.8137188,1.00,255.88,0.161,38.767664
1760395993.8137116,0.00,255.88,0.150,38.917253
1760395994.8137193,0.00,255.88,0.157,39.074655
1760395995.8137167,0.00,255.88,0.153,39.227997
1760395996.8136888,0.00,255.88,0.178,39.405692
1760395997.8137164,0.00,255.88,0.149,39.554961
1760395998.8136942,1.00,255.88,0.158,39.712515
1760395999.813693,0.00,255.88,0.167,39.879987
1760396000.8136861,1.00,255.88,0.161,40.040639
1760396001.8137136,0.00,255.88,0.389,40.429611
1760396002.8137167,0.00,255.88,0.331,40.761060
1760396003.8137157,0.00,255.88,0.170,40.931446
1760396004.8137126,0.00,255.88,0.171,41.102046
1760396005.8137162,1.00,255.88,0.189,41.291184
