ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760817234.1245706,18.00,259.79,0.000,0.000000,4
1760817235.124655,5.00,259.79,5.710,5.710251,8
1760817236.1245923,3.00,250.57,5.812,11.521454,12
1760817237.1245425,0.00,250.57,5.406,16.927019,12
1760817238.1245723,1.00,250.57,5.129,22.056401,12
1760817239.1245918,0.00,250.57,5.098,27.154593,12
1760817240.1245613,0.00,250.57,5.122,32.276528,12
1760817241.1245763,0.00,250.57,5.060,37.337062,12
1760817242.1245635,0.00,250.82,5.249,42.586133,12
1760817243.1245613,0.00,250.82,5.102,47.688415,12
1760817244.1245928,1.00,250.82,5.103,52.791979,12
1760817245.124574,0.00,250.82,5.070,57.862339,12
1760817246.124568,0.00,250.82,5.085,62.947531,12
1760817247.1245708,0.00,250.82,5.233,68.180245,12
1760817248.1245446,0.00,250.82,5.092,73.271724,12
1760817249.1245654,0.00,250.82,5.079,78.350385,12
1760817250.1245656,0.00,250.82,5.081,83.431182,12
1760817251.1245832,0.00,250.82,5.105,88.535906,12
1760817252.1245887,1.00,250.82,5.302,93.837650,12
1760817253.1245658,0.00,250.82,5.077,98.914175,12
1760817254.1245625,0.00,250.82,5.101,104.015358,12
1760817255.1247585,0.00,250.82,5.150,109.166407,12
1760817256.1246512,0.00,250.82,5.170,114.335827,12
1760817257.124541,0.00,250.82,5.366,119.701536,12
1760817258.12456,0.00,250.82,5.176,124.877548,12
1760817259.1245804,0.00,250.82,5.196,130.073824,12
1760817260.12456,0.00,250.82,5.165,135.238850,12
1760817261.1247938,0.00,250.82,5.122,140.361945,12
1760817262.124546,1.00,250.82,5.359,145.719353,12
1760817263.1246552,0.00,250.82,5.227,150.947245,12
1760817264.124653,0.00,250.82,5.162,156.109341,12
1760817265.124648,0.00,250.82,5.127,161.236647,12
1760817266.1245902,0.00,250.82,5.117,166.353761,12
1760817267.124663,0.00,250.82,5.467,171.820910,12
1760817268.1245782,0.00,250.82,5.166,176.986241,12
1760817269.1245828,0.00,250.82,5.170,182.156271,12
1760817270.1246505,0.00,250.82,5.142,187.299081,12
1760817271.1245494,0.00,250.82,5.267,192.565241,12
1760817272.1246479,1.00,250.82,5.369,197.934368,12
1760817273.1245892,0.00,250.82,5.174,203.108061,12
1760817274.1245747,0.00,250.82,5.165,208.273270,12
1760817275.1247394,0.00,250.82,5.211,213.485049,12
