ts,cpu_percent,rss_mb,power_w,energy_j_total
1760299880.459606,46.00,257.44,0.000,0.000000
1760299881.4595459,16.00,258.19,5.525,5.524400
1760299882.4596097,19.00,241.55,6.603,12.127776
1760299883.4598553,19.00,242.30,6.433,18.562025
1760299884.4595273,17.00,243.30,6.388,24.948178
1760299885.4595017,0.00,243.30,5.537,30.485212
1760299886.4596214,0.00,243.30,5.333,35.818817
1760299887.4595428,1.00,243.30,5.231,41.048967
1760299888.4596071,0.00,243.30,5.259,46.308475
1760299889.459505,0.00,243.30,5.248,51.555715
1760299890.4596012,0.00,243.30,5.565,57.121314
1760299891.459828,0.00,243.30,5.228,62.350243
1760299892.459545,0.00,243.30,5.205,67.553599
1760299893.459597,0.00,243.30,5.250,72.804074
1760299894.4595456,0.00,243.30,5.343,78.146772
1760299895.4595568,1.00,243.30,5.416,83.562774
1760299896.4595246,0.00,243.30,5.256,88.818559
1760299897.459525,0.00,243.30,5.283,94.101871
1760299898.459517,1.00,243.30,5.295,99.396779
1760299899.4595447,0.00,243.30,5.325,104.721961
1760299900.4595037,0.00,243.30,5.595,110.316734
1760299901.4595318,0.00,243.30,5.316,115.632516
1760299902.4596078,0.00,243.30,5.407,121.040156
1760299903.459614,0.00,243.30,5.318,126.358685
1760299904.4596057,0.00,243.30,5.301,131.660002
1760299905.4595132,0.00,243.30,5.424,137.083877
1760299906.4595425,0.00,243.30,5.240,142.323671
1760299907.4595048,1.00,243.30,5.315,147.638355
1760299908.4595013,0.00,243.30,5.332,152.969945
1760299909.4596424,0.00,243.30,5.318,158.288596
1760299910.4598415,0.00,243.30,5.565,163.854927
1760299911.4596157,0.00,243.30,5.382,169.235712
1760299912.4596121,0.00,243.30,5.330,174.565227
1760299913.4595385,0.00,243.30,5.342,179.907193
1760299914.4595273,1.00,243.30,5.329,185.236220
1760299915.459677,0.00,243.30,5.511,190.747558
1760299916.4595432,0.00,243.30,5.449,196.196214
1760299917.4595032,0.00,243.30,5.388,201.583834
1760299918.4596446,0.00,243.30,5.369,206.953999
1760299919.459523,0.00,243.30,5.372,212.325079
1760299920.4595044,0.00,243.30,5.534,217.858512
1760299921.4595082,0.00,243.30,5.482,223.340798
1760299922.459613,1.00,243.30,5.386,228.727747
1760299923.4599082,0.00,243.30,5.353,234.082591
1760299924.4595408,0.00,243.30,5.523,239.603085
1760299925.459535,0.00,243.30,5.450,245.053450
1760299926.45983,0.00,243.30,5.290,250.344574
1760299927.459512,0.00,243.30,5.236,255.578508
1760299928.4595428,0.00,243.30,5.236,260.814518
1760299929.459564,1.00,243.30,5.144,265.958975
1760299930.4595332,0.00,243.30,5.344,271.302955
1760299931.459668,0.00,243.30,5.170,276.473413
1760299932.4595044,1.00,243.30,5.192,281.665050
1760299933.4596128,0.00,243.30,5.232,286.897215
1760299934.4595327,0.00,243.30,5.259,292.155868
1760299935.459519,0.00,243.30,5.533,297.689179
