ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760867971.225608,0,21.694,0.000000,0.000000,4,2,1413,48
1760867972.225905,1,26.706,30.739000,30.739000,7,7,1981,49
1760867973.225607,2,28.025,30.292000,61.031000,7,8,2549,50
1760867974.225622,3,28.145,29.449000,90.480000,7,7,2549,50
1760867975.225605,4,27.655,29.664000,120.144000,7,7,2549,50
1760867976.225775,5,27.723,29.977000,150.121000,7,7,2540,50
1760867977.225600,6,27.714,27.927000,178.048000,6,7,2540,51
1760867978.225589,7,27.726,27.977000,206.025000,7,7,2540,51
1760867979.225629,8,27.786,28.210000,234.235000,7,7,2540,51
1760867980.225632,9,27.780,28.651000,262.886000,6,7,2504,51
1760867981.225589,10,27.782,28.846000,291.732000,7,7,2504,51
1760867982.225591,11,27.788,29.001000,320.733000,6,7,2504,51
1760867983.225589,12,27.828,29.194000,349.927000,6,6,2504,52
1760867984.225694,13,27.814,29.415000,379.342000,6,7,2504,52
1760867985.225619,14,27.871,29.688000,409.030000,7,7,2504,52
1760867986.225608,15,27.945,30.065000,439.095000,7,7,2504,52
1760867987.225968,16,28.010,30.118000,469.213000,7,7,2504,52
1760867988.225593,17,27.978,30.520000,499.733000,7,7,2504,52
1760867989.225611,18,27.879,30.459000,530.192000,5,6,2504,53
1760867990.225595,19,27.915,30.773000,560.965000,5,6,2504,53
1760867991.225693,20,27.972,30.883000,591.848000,5,6,2504,53
1760867992.225611,21,28.003,31.185000,623.033000,6,7,2504,53
1760867993.225693,22,27.980,31.286000,654.319000,7,7,2504,53
1760867994.225607,23,28.080,31.625000,685.944000,7,7,2504,53
1760867995.225619,24,28.083,31.822000,717.766000,7,7,2504,53
1760867996.225603,25,28.093,31.986000,749.752000,7,7,2504,53
1760867997.225694,26,28.101,32.147000,781.899000,6,7,2504,53
1760867998.225622,27,28.185,32.468000,814.367000,7,7,2504,53
1760867999.225623,28,28.164,32.548000,846.915000,7,7,2504,53
1760868000.225589,29,28.156,32.759000,879.674000,7,7,2504,53
1760868001.225592,30,28.118,32.818000,912.492000,6,6,2504,53
1760868002.225590,31,28.100,33.035000,945.527000,6,7,2504,54
1760868003.225610,32,28.211,33.296000,978.823000,6,7,2504,54
1760868004.225610,33,28.177,33.618000,1012.441000,7,7,2504,54
1760868005.225594,34,28.226,33.773000,1046.214000,7,7,2504,54
1760868006.225614,35,28.310,33.930000,1080.144000,7,7,2504,54
1760868007.225590,36,28.268,34.148000,1114.292000,6,7,2504,54
1760868008.225610,37,28.135,34.258000,1148.550000,6,6,2504,54
1760868009.225590,38,28.091,34.525000,1183.075000,6,7,2504,54
1760868010.225590,39,28.200,34.705000,1217.780000,6,6,2504,54
1760868011.225620,40,28.162,32.227000,1250.007000,5,6,2504,54
1760868012.225632,41,28.177,31.005000,1281.012000,6,7,2504,54
1760868013.225622,42,28.281,31.062000,1312.074000,7,7,2504,54
1760868014.225611,43,28.308,32.262000,1344.336000,6,7,2504,55
1760868015.225606,44,28.327,31.066000,1375.402000,7,7,2504,55
1760868016.225615,45,28.381,31.115000,1406.517000,7,7,2504,55
1760868017.225614,46,28.390,31.150000,1437.667000,7,7,2504,55
1760868018.225697,47,28.461,32.307000,1469.974000,7,7,2504,55
1760868019.225594,48,28.404,31.058000,1501.032000,7,7,2504,55
1760868020.225624,49,28.350,32.228000,1533.260000,6,6,2504,55
1760868021.225742,50,28.339,31.115000,1564.375000,6,6,2504,55
1760868022.225614,51,28.415,31.124000,1595.499000,6,6,2504,55
1760868023.225606,52,28.387,31.072000,1626.571000,5,6,2504,55
1760868024.225630,53,28.372,31.183000,1657.754000,6,7,2504,55
1760868025.225705,54,28.402,32.686000,1690.440000,6,7,2504,55
1760868026.225635,55,28.413,31.704000,1722.144000,6,7,2504,55
1760868027.225821,56,28.433,31.969000,1754.113000,6,7,2504,55
1760868028.225616,57,28.478,32.348000,1786.461000,7,7,2504,55
1760868029.225687,58,28.482,32.164000,1818.625000,7,7,2504,55
1760868030.225635,59,28.596,32.390000,1851.015000,7,7,2504,55
1760868031.225592,60,28.519,32.436000,1883.451000,7,7,2504,55
1760868032.225610,61,28.505,32.641000,1916.092000,6,7,2504,55
1760868033.225589,62,28.512,32.868000,1948.960000,7,7,2504,55
1760868034.225590,63,28.519,32.937000,1981.897000,7,7,2504,55
1760868035.225685,64,28.508,33.081000,2014.978000,6,6,2504,55
1760868036.225621,65,28.437,33.367000,2048.345000,6,6,2504,55
1760868037.225618,66,28.447,33.625000,2081.970000,5,6,2504,55
