ts,cpu_percent,rss_mb,power_w,energy_j_total
1760255236.4109464,27.00,274.88,0.000,0.000000
1760255237.4108698,19.00,275.38,5.541,5.541063
1760255238.4108791,8.00,271.41,6.582,12.122772
1760255239.4109368,12.00,271.66,6.263,18.385634
1760255240.4111073,19.00,271.66,6.289,24.676023
1760255241.4109643,0.00,271.66,5.476,30.150863
1760255242.4109378,0.00,271.66,5.260,35.410615
1760255243.410968,0.00,271.66,5.301,40.711993
1760255244.4109674,1.00,271.66,5.278,45.989750
1760255245.411247,0.00,271.66,5.327,51.317801
1760255246.410948,0.00,271.66,5.474,56.789955
1760255247.4109445,0.00,271.66,5.288,62.078393
1760255248.410872,0.00,271.66,5.337,67.414805
1760255249.410877,0.00,271.66,5.279,72.694028
1760255250.4109433,1.00,271.66,5.265,77.959212
1760255251.4109306,0.00,271.66,5.501,83.460541
1760255252.4109404,0.00,271.66,5.332,88.792864
1760255253.4109046,0.00,271.66,5.344,94.136783
1760255254.4108305,0.00,271.66,5.394,99.530202
1760255255.4108303,0.00,271.66,5.380,104.910010
1760255256.4108849,1.00,271.66,5.548,110.458702
1760255257.4109035,0.00,271.66,5.373,115.832223
1760255258.411315,0.00,271.66,5.421,121.255061
1760255259.410991,0.00,271.66,5.378,126.631085
1760255260.4109235,0.00,271.66,5.320,131.950651
1760255261.4108849,0.00,271.66,5.610,137.560439
1760255262.4109058,0.00,271.66,5.293,142.853394
1760255263.410864,0.00,271.66,5.293,148.145800
1760255264.4108713,0.00,271.66,5.302,153.447605
1760255265.4108682,1.00,271.66,5.329,158.776144
1760255266.410828,0.00,271.66,5.534,164.310065
1760255267.4108675,1.00,271.66,5.343,169.653496
1760255268.4112096,0.00,271.66,5.359,175.014384
1760255269.4108288,0.00,271.66,5.316,180.328579
1760255270.410926,0.00,271.66,5.408,185.736890
1760255271.4108412,0.00,271.66,5.478,191.213988
1760255272.4109373,1.00,271.66,5.301,196.515000
1760255273.4108326,0.00,271.66,5.255,201.769320
1760255274.4109387,0.00,271.66,5.351,207.121296
1760255275.4108858,0.00,271.66,5.321,212.442144
1760255276.4111435,0.00,271.66,5.492,217.935843
1760255277.410875,0.00,271.66,5.357,223.291421
1760255278.4109807,0.00,271.66,5.375,228.667444
1760255279.4109325,0.00,271.66,5.522,234.188915
1760255280.4109497,0.00,271.66,5.413,239.602475
1760255281.411005,0.00,271.66,5.544,245.146284
1760255282.4108293,1.00,271.66,5.333,250.478119
1760255283.4109397,0.00,271.66,5.279,255.758134
1760255284.411,0.00,271.66,5.362,261.119998
1760255285.41099,0.00,271.66,5.339,266.459157
1760255286.410944,0.00,271.66,5.528,271.986425
1760255287.410999,0.00,271.66,5.452,277.438804
1760255288.4109297,0.00,271.66,5.400,282.838021
1760255289.4109335,0.00,271.66,5.353,288.190546
1760255290.4109488,0.00,271.66,5.374,293.564678
1760255291.4109545,0.00,271.66,5.503,299.067594
1760255292.4109488,1.00,271.66,5.371,304.438308
