ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760870470.1866555,21.00,359.08,0.000,0.000000,4
1760870471.1865447,7.00,359.08,5.734,5.733811,8
1760870472.186631,3.00,354.57,5.787,11.521150,12
1760870473.1865575,0.00,354.57,5.161,16.681720,12
1760870474.1866486,0.00,354.57,5.315,21.997014,12
1760870475.1865752,0.00,354.57,5.116,27.112174,12
1760870476.1865647,0.00,354.57,5.062,32.173929,12
1760870477.1865606,0.00,354.57,5.092,37.266384,12
1760870478.1865754,1.00,354.57,5.049,42.315321,12
1760870479.1865597,0.00,354.57,5.296,47.610901,12
1760870480.1865625,0.00,354.57,5.069,52.679553,12
1760870481.1865742,0.00,354.57,5.129,57.808568,12
1760870482.1865623,0.00,354.57,5.080,62.888328,12
1760870483.1865444,0.00,354.57,5.074,67.961801,12
1760870484.1865597,0.00,354.57,5.331,73.292903,12
1760870485.1865613,1.00,354.57,5.159,78.452314,12
1760870486.1865597,0.00,354.57,5.273,83.725555,12
1760870487.1865492,0.00,354.57,5.151,88.876359,12
1760870488.1866677,0.00,354.57,5.153,94.029972,12
1760870489.1865456,1.00,354.57,5.355,99.384328,12
1760870490.1865468,0.00,354.57,5.102,104.486488,12
1760870491.186573,0.00,354.57,5.147,109.633142,12
1760870492.1865768,0.00,354.57,5.132,114.764904,12
1760870493.1865754,0.00,354.57,5.123,119.887571,12
1760870494.186576,0.00,354.57,5.319,125.206955,12
1760870495.1865582,0.00,354.57,5.148,130.354586,12
1760870496.1865594,0.00,354.57,5.110,135.464314,12
1760870497.1865656,0.00,354.57,5.131,140.595770,12
1760870498.1865456,1.00,354.57,5.091,145.687127,12
1760870499.186577,0.00,354.57,5.267,150.954631,12
1760870500.1865597,0.00,354.57,5.137,156.091885,12
1760870501.186651,0.00,354.57,5.201,161.293532,12
1760870502.1865659,0.00,354.57,5.113,166.406556,12
1760870503.1865463,0.00,354.57,5.140,171.546802,12
1760870504.186543,0.00,354.57,5.324,176.870641,12
1760870505.1865742,0.00,354.57,5.175,182.045860,12
1760870506.18656,0.00,354.57,5.172,187.217904,12
1760870507.1865766,0.00,354.57,5.176,192.394161,12
1760870508.1865468,0.00,354.57,5.151,197.544538,12
1760870509.1865423,1.00,354.57,5.348,202.892852,12
1760870510.186546,0.00,354.57,5.152,208.044389,12
1760870511.1865633,1.00,354.57,5.163,213.207340,12
1760870512.1865451,0.00,354.57,5.148,218.355093,12
1760870513.1865423,0.00,354.57,5.177,223.532448,12
1760870514.1865613,0.00,354.57,5.375,228.907495,12
1760870515.186636,0.00,354.57,5.172,234.080272,12
1760870516.186546,0.00,354.57,5.118,239.197752,12
1760870517.1865592,0.00,354.57,5.146,244.343369,12
1760870518.1865773,0.00,354.57,5.148,249.491854,12
1760870519.1865587,0.00,354.57,5.355,254.847065,12
1760870520.1865473,0.00,354.57,5.283,260.129827,12
1760870521.1865652,0.00,354.57,5.155,265.284538,12
1760870522.1865437,1.00,354.57,5.198,270.482340,12
1760870523.186559,0.00,354.57,5.180,275.662563,12
1760870524.1865435,0.00,354.57,5.347,281.009595,12
1760870525.1865435,0.00,354.57,5.192,286.201233,12
1760870526.1865613,0.00,354.57,5.222,291.423814,12
1760870527.1865494,0.00,354.57,5.187,296.611057,12
1760870528.1865625,0.00,354.57,5.177,301.788412,12
1760870529.1865427,0.00,354.57,5.358,307.146797,12
1760870530.1865497,1.00,354.57,5.181,312.327936,12
1760870531.1865628,0.00,354.57,5.209,317.537395,12
1760870532.1865666,0.00,354.57,5.147,322.684599,12
1760870533.1865473,0.00,354.57,5.146,327.830215,12
1760870534.1865435,0.00,354.57,5.389,333.219484,12
1760870535.1865613,0.00,354.57,5.191,338.410633,12
1760870536.186544,0.00,354.57,5.179,343.589758,12
1760870537.18656,0.00,354.57,5.213,348.803184,12
1760870538.1865594,0.00,354.57,5.197,354.000497,12
1760870539.186562,0.00,354.57,5.317,359.317562,12
1760870540.1865592,1.00,354.57,5.177,364.494855,12
1760870541.1865575,0.00,354.57,5.226,369.720794,12
1760870542.1865795,0.00,354.57,5.189,374.910051,12
1760870543.1865473,1.00,354.57,5.151,380.060428,12
1760870544.186562,0.00,354.57,5.335,385.395742,12
1760870545.1865442,0.00,354.57,5.184,390.579627,12
1760870546.1865544,0.00,354.57,5.179,395.758325,12
1760870547.1865592,0.00,354.57,5.135,400.893749,12
1760870548.1865578,0.00,354.57,5.116,406.009703,12
1760870549.186544,0.00,354.57,5.350,411.360092,12
1760870550.1865633,0.00,354.57,5.198,416.557832,12
1760870551.186552,0.00,354.57,5.138,421.695698,12
1760870552.186559,0.00,354.57,5.123,426.819098,12
1760870553.1865475,0.00,354.57,5.120,431.939385,12
1760870554.1865635,0.00,354.57,5.466,437.405618,12
1760870555.1865785,0.00,354.57,5.127,442.532681,12
1760870556.1865594,0.00,354.57,5.080,447.612257,12
1760870557.1865747,0.00,354.57,5.080,452.692261,12
1760870558.1865437,0.00,354.57,5.022,457.714526,12
1760870559.1865757,1.00,354.57,5.190,462.904577,12
1760870560.1866362,1.00,354.57,5.003,467.907555,12
1760870561.18657,0.00,354.57,4.951,472.857981,12
1760870562.1865628,0.00,354.57,5.026,477.884397,12
1760870563.186548,0.00,354.57,4.970,482.853866,12
1760870564.186547,0.00,354.57,5.473,488.326936,12
1760870565.1865683,5.00,355.07,5.213,493.540484,12
1760870566.186569,0.00,355.07,5.467,499.007084,16
1760870567.1865766,0.00,355.07,5.322,504.329092,16
1760870568.186666,2.00,355.07,5.396,509.725624,16
1760870569.1865768,0.00,355.07,5.196,514.921106,16
