ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760858440.905986,0,20.731,0.000000,0.000000,4,2,1410,47
1760858441.905875,1,26.768,36.464000,36.464000,7,7,1978,49
1760858442.906122,2,27.948,35.750000,72.214000,7,7,2546,49
1760858443.905875,3,27.971,35.407000,107.621000,5,6,2546,49
1760858444.905898,4,27.538,35.524000,143.145000,5,6,2546,50
1760858445.905891,5,27.539,35.883000,179.028000,6,6,2540,50
1760858446.905887,6,27.627,35.899000,214.927000,7,7,2540,50
1760858447.905877,7,27.639,36.179000,251.106000,7,7,2540,50
1760858448.905895,8,27.728,36.459000,287.565000,7,7,2540,50
1760858449.905906,9,27.717,36.693000,324.258000,7,7,2540,51
1760858450.905895,10,27.735,36.775000,361.033000,6,6,2540,51
1760858451.905876,11,27.746,37.013000,398.046000,6,7,2540,51
1760858452.906298,12,27.788,37.238000,435.284000,6,7,2540,51
1760858453.906168,13,27.806,37.639000,472.923000,6,6,2540,51
1760858454.905984,14,27.812,37.846000,510.769000,7,7,2540,51
1760858455.905975,15,27.874,38.020000,548.789000,6,7,2540,52
1760858456.905889,16,27.909,38.284000,587.073000,7,7,2540,52
1760858457.906238,17,27.879,38.281000,625.354000,7,7,2540,52
1760858458.905875,18,27.928,38.732000,664.086000,7,7,2540,52
1760858459.905937,19,28.053,38.684000,702.770000,7,7,2540,52
1760858460.905891,20,28.055,38.962000,741.732000,7,7,2540,52
1760858461.905889,21,28.013,39.157000,780.889000,7,7,2540,52
1760858462.905896,22,28.042,30.859000,811.748000,6,6,2540,53
1760858463.905898,23,28.112,30.932000,842.680000,5,6,2540,53
1760858464.905916,24,28.139,31.081000,873.761000,5,6,2540,53
1760858465.905877,25,28.144,30.984000,904.745000,6,7,2540,53
1760858466.905889,26,28.200,30.891000,935.636000,7,7,2540,53
1760858467.905901,27,28.246,30.958000,966.594000,7,7,2540,53
1760858468.906120,28,28.250,30.947000,997.541000,7,7,2540,53
1760858469.905980,29,28.228,30.956000,1028.497000,7,7,2540,53
1760858470.905979,30,28.201,31.020000,1059.517000,6,7,2540,53
1760858471.905892,31,28.301,31.018000,1090.535000,7,7,2540,53
1760858472.905876,32,28.252,30.998000,1121.533000,7,7,2540,53
1760858473.905876,33,28.226,31.058000,1152.591000,6,7,2540,54
1760858474.905907,34,28.156,30.896000,1183.487000,6,7,2540,54
1760858475.905898,35,28.189,30.973000,1214.460000,6,7,2540,54
1760858476.905972,36,28.170,31.159000,1245.619000,6,7,2540,54
1760858477.905889,37,28.209,31.314000,1276.933000,7,7,2540,54
1760858478.905895,38,28.238,31.516000,1308.449000,7,7,2540,54
1760858479.905894,39,28.305,31.847000,1340.296000,7,7,2540,54
1760858480.905873,40,28.273,34.401000,1374.697000,6,7,2540,54
1760858481.905964,41,28.257,31.953000,1406.650000,6,6,2540,54
1760858482.906235,42,28.224,32.196000,1438.846000,6,7,2540,54
1760858483.905893,43,28.295,32.661000,1471.507000,6,7,2540,54
1760858484.905918,44,28.305,32.688000,1504.195000,6,6,2540,54
1760858485.905979,45,28.311,32.772000,1536.967000,6,7,2540,54
1760858486.905890,46,28.308,33.124000,1570.091000,7,7,2540,54
1760858487.905874,47,28.308,33.171000,1603.262000,6,7,2540,55
1760858488.905980,48,28.341,33.326000,1636.588000,6,7,2540,55
1760858489.905900,49,28.367,33.489000,1670.077000,7,7,2540,55
1760858490.905875,50,28.392,33.750000,1703.827000,8,7,2540,55
1760858491.905970,51,28.447,33.902000,1737.729000,7,7,2540,55
1760858492.905899,52,28.420,34.155000,1771.884000,6,7,2540,55
1760858493.905895,53,28.403,34.325000,1806.209000,6,7,2540,55
1760858494.905897,54,28.415,34.650000,1840.859000,6,6,2540,55
1760858495.905894,55,28.397,34.849000,1875.708000,6,7,2540,55
1760858496.905874,56,28.387,34.981000,1910.689000,6,6,2540,55
1760858497.905982,57,28.334,35.136000,1945.825000,6,7,2540,55
1760858498.905975,58,28.394,35.421000,1981.246000,6,7,2540,55
1760858499.905878,59,28.405,35.534000,2016.780000,6,6,2540,55
1760858500.905887,60,28.382,35.650000,2052.430000,7,7,2540,55
1760858501.905872,61,28.431,35.888000,2088.318000,7,7,2540,55
1760858502.905976,62,28.484,36.030000,2124.348000,7,7,2540,55
1760858503.905975,63,28.514,36.257000,2160.605000,7,7,2540,55
