ts,cpu_percent,rss_mb,power_w,energy_j_total
1760310919.5184345,45.00,285.05,0.000,0.000000
1760310920.5183666,22.00,285.30,5.474,5.473497
1760310921.5183833,13.00,266.26,6.567,12.040802
1760310922.5183835,18.00,266.26,6.343,18.383987
1760310923.5183654,19.00,266.76,6.335,24.718443
1760310924.5183601,0.00,266.76,5.404,30.122360
1760310925.5184631,0.00,266.76,5.443,35.566011
1760310926.5183585,0.00,266.76,5.511,41.075945
1760310927.5183527,0.00,266.76,5.335,46.410648
1760310928.5183692,0.00,266.76,5.390,51.800466
1760310929.5186915,0.00,266.76,5.344,57.145728
1760310930.5183616,0.00,266.76,5.351,62.495080
1760310931.5183384,1.00,266.76,5.512,68.007395
1760310932.5183601,0.00,266.76,5.359,73.366268
1760310933.5183592,0.00,266.76,5.335,78.701215
1760310934.5183573,0.00,266.76,5.276,83.976897
1760310935.5183396,0.00,266.76,5.262,89.239213
1760310936.5183423,0.00,266.76,5.519,94.757754
1760310937.5183606,0.00,266.76,5.310,100.067432
1760310938.5183394,0.00,266.76,5.398,105.465185
1760310939.518359,1.00,266.76,5.355,110.820273
1760310940.5183609,0.00,266.76,5.317,116.137765
1760310941.5183578,0.00,266.76,5.485,121.623102
1760310942.518359,0.00,266.76,5.355,126.978313
1760310943.5183468,0.00,266.76,5.369,132.346769
1760310944.5183399,0.00,266.76,5.391,137.738112
1760310945.5183377,0.00,266.76,5.312,143.049744
1760310946.518354,0.00,266.76,5.557,148.606493
1760310947.5183601,1.00,266.76,5.356,153.962131
1760310948.5183618,1.00,266.76,5.333,159.294820
1760310949.5183437,0.00,266.76,5.348,164.642462
1760310950.5183597,0.00,266.76,5.396,170.038384
1760310951.51836,0.00,266.76,5.651,175.689675
1760310952.5183415,0.00,266.76,5.372,181.061305
1760310953.5183818,0.00,266.76,5.518,186.579296
1760310954.5184643,0.00,266.76,5.403,191.982297
1760310955.5183818,0.00,266.76,5.373,197.355025
1760310956.518469,0.00,266.76,5.631,202.986480
1760310957.5183647,1.00,266.76,5.386,208.372270
1760310958.5187352,0.00,266.76,5.407,213.781436
1760310959.5183814,0.00,266.76,5.374,219.153492
1760310960.5184474,0.00,266.76,5.484,224.637853
1760310961.5183823,0.00,266.76,5.590,230.227622
1760310962.5184436,0.00,266.76,5.368,235.595772
1760310963.5183814,0.00,266.76,5.407,241.002252
1760310964.5184717,0.00,266.76,5.294,246.297099
1760310965.5184608,0.00,266.76,5.234,251.531034
1760310966.5183709,1.00,266.76,5.407,256.937819
1760310967.5183616,1.00,266.76,5.163,262.100282
1760310968.518373,0.00,266.76,5.186,267.285998
1760310969.5187254,0.00,266.76,5.254,272.541539
1760310970.5184407,0.00,266.76,5.184,277.724448
