ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760816956.470474,23.00,270.72,0.000,0.000000,4
1760816957.470461,4.00,270.97,5.883,5.882798,8
1760816958.47045,4.00,250.19,5.814,11.696992,12
1760816959.4704661,0.00,250.19,5.094,16.790729,12
1760816960.4704595,0.00,250.19,5.181,21.971441,12
1760816961.470458,0.00,250.19,5.087,27.058159,12
1760816962.4704366,0.00,250.19,5.309,32.367288,12
1760816963.4704647,0.00,250.19,5.058,37.425930,12
1760816964.4704385,1.00,250.19,5.121,42.546766,12
1760816965.4704502,0.00,250.19,5.082,47.628846,12
1760816966.470478,0.00,250.19,5.080,52.708606,12
1760816967.4704537,0.00,250.19,5.272,57.980321,12
1760816968.4704351,0.00,250.19,5.128,63.107749,12
1760816969.4704516,0.00,250.19,5.132,68.240243,12
1760816970.4704366,0.00,250.19,5.070,73.309932,12
1760816971.470434,0.00,250.19,5.103,78.412885,12
1760816972.4704578,1.00,250.19,5.263,83.675873,12
1760816973.4704514,0.00,250.19,5.080,88.756060,12
1760816974.4704502,0.00,250.19,5.120,93.875798,12
1760816975.4704337,0.00,250.19,5.147,99.023123,12
1760816976.4704328,0.00,250.19,5.157,104.179787,12
1760816977.4704537,0.00,250.19,5.318,109.498255,12
1760816978.4704542,0.00,250.19,5.204,114.701977,12
1760816979.4704475,0.00,250.19,5.144,119.845580,12
1760816980.470458,0.00,250.19,5.149,124.994492,12
1760816981.470435,0.00,250.19,5.153,130.147067,12
1760816982.4704533,0.00,250.19,5.350,135.496724,12
1760816983.4704757,1.00,250.19,5.161,140.657782,12
1760816984.4704359,0.00,250.19,5.128,145.786004,12
1760816985.470461,0.00,250.19,5.144,150.930400,12
1760816986.4704564,0.00,250.19,5.138,156.068021,12
1760816987.4705577,0.00,250.19,5.334,161.403029,12
1760816988.470434,0.00,250.19,5.333,166.735657,12
1760816989.470437,0.00,250.19,5.154,171.890124,12
1760816990.4704337,0.00,250.19,5.215,177.105504,12
1760816991.4704435,1.00,250.19,5.259,182.364463,12
1760816992.4705534,0.00,250.19,5.316,187.680977,12
1760816993.4704626,0.00,250.19,5.179,192.859431,12
1760816994.4707575,0.00,250.19,5.128,197.988507,12
1760816995.4708107,0.00,250.19,5.136,203.124969,12
1760816996.4704626,0.00,250.19,5.113,208.235978,12
1760816997.4704525,0.00,250.19,5.332,213.568301,12
1760816998.470455,0.00,250.19,5.132,218.700673,12
1760816999.4704702,0.00,250.19,5.151,223.851539,12
1760817000.4704833,0.00,250.19,5.153,229.004358,12
1760817001.4704392,1.00,250.19,5.158,234.161998,12
1760817002.4704423,0.00,250.19,5.317,239.479368,12
1760817003.4704368,0.00,250.19,5.181,244.660629,12
1760817004.4704332,1.00,250.19,5.144,249.804903,12
1760817005.4704363,0.00,250.19,5.160,254.965229,12
1760817006.470454,0.00,250.19,5.164,260.129217,12
1760817007.4704576,0.00,250.19,5.372,265.501457,12
1760817008.4707577,0.00,250.19,5.159,270.661539,12
1760817009.4704766,0.00,250.19,5.166,275.826260,12
1760817010.4705427,0.00,250.19,5.141,280.967848,12
1760817011.4704359,1.00,250.19,5.224,286.191162,12
1760817012.470461,0.00,250.19,5.400,291.591600,12
1760817013.470454,0.00,250.19,5.205,296.796360,12
1760817014.4704616,0.00,250.19,5.161,301.957052,12
1760817015.4704773,0.00,250.19,5.123,307.080452,12
1760817016.470437,0.00,250.19,5.233,312.313044,12
1760817017.4704385,0.00,250.19,5.370,317.683269,12
1760817018.4704568,0.00,250.19,5.140,322.823759,12
1760817019.4704578,0.00,250.19,5.138,327.962051,12
1760817020.470435,0.00,250.19,5.178,333.139772,12
1760817021.4706001,0.00,250.19,5.132,338.272938,12
1760817022.4704564,1.00,250.19,5.468,343.740636,12
1760817023.4704325,0.00,250.19,5.190,348.930504,12
1760817024.4704494,0.00,250.19,5.204,354.134348,12
1760817025.4704525,0.00,250.19,5.160,359.294002,12
1760817026.4704654,0.00,250.19,5.222,364.516218,12
1760817027.4704583,0.00,250.19,5.316,369.832244,12
1760817028.470464,0.00,250.19,5.150,374.982195,12
1760817029.4704337,0.00,250.19,5.132,380.113834,12
1760817030.4704566,0.00,250.19,5.156,385.270254,12
1760817031.470434,0.00,250.19,5.143,390.412697,12
1760817032.4704535,0.00,250.19,5.399,395.811670,12
1760817033.4704576,1.00,250.19,5.169,400.980907,12
1760817034.470453,0.00,250.19,5.195,406.176146,12
1760817035.470435,0.00,250.19,5.154,411.330124,12
1760817036.4705458,0.00,250.19,5.169,416.500033,12
1760817037.4704375,0.00,250.19,5.365,421.864704,12
1760817038.4704602,0.00,250.19,5.154,427.018866,12
1760817039.4704354,0.00,250.19,4.981,431.999505,12
1760817040.470466,0.00,250.19,5.035,437.034770,12
1760817041.4704802,0.00,250.19,5.032,442.066679,12
1760817042.4704523,1.00,250.19,5.160,447.226944,12
1760817043.4704387,0.00,250.19,4.965,452.191531,12
1760817044.4704342,1.00,250.19,5.020,457.211110,12
1760817045.4704611,0.00,250.19,4.971,462.182045,12
1760817046.4704583,0.00,250.19,4.989,467.170679,12
1760817047.470464,0.00,250.19,5.146,472.316723,12
1760817048.4704497,0.00,250.19,4.925,477.241393,12
1760817049.4704576,0.00,250.19,4.898,482.139879,12
1760817050.4704525,0.00,250.19,5.375,487.514927,12
1760817051.4704616,8.00,252.19,5.066,492.580771,12
1760817052.4704363,1.00,252.19,5.172,497.752693,12
1760817053.470453,2.00,252.19,5.903,503.655327,16
1760817054.470452,2.00,252.19,5.955,509.610634,20
1760817055.4704363,0.00,252.19,5.312,514.922388,20
1760817056.4711215,3.00,252.19,5.925,520.851511,24
1760817057.4704509,0.00,252.19,5.504,526.351802,24
1760817058.4704573,0.00,252.19,5.255,531.607282,24
1760817059.4705331,0.00,252.19,5.200,536.807708,24
1760817060.470536,1.00,252.19,5.225,542.032487,24
1760817061.470452,0.00,252.19,5.196,547.227786,24
1760817062.4704647,0.00,252.19,5.436,552.663441,24
1760817063.4705734,0.00,252.19,5.159,557.823401,24
1760817064.470434,0.00,252.19,5.192,563.014184,24
1760817065.4704366,1.00,252.19,5.146,568.159862,24
1760817066.4704342,0.00,252.19,5.166,573.325376,24
1760817067.4704506,0.00,252.19,5.390,578.715255,24
1760817068.470458,0.00,252.19,5.207,583.922273,24
1760817069.4708488,0.00,252.19,5.161,589.084979,24
1760817070.470461,0.00,252.19,5.168,594.251470,24
1760817071.470531,0.00,252.19,5.259,599.510917,24
1760817072.4704537,0.00,252.19,5.330,604.840554,24
1760817073.4704564,1.00,252.19,5.135,609.975490,24
1760817074.4704697,0.00,252.19,5.182,615.157605,24
