ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760313973.492197,0,21.007,0.000000,0.000000,7,10,1399,55
1760313974.492149,1,35.416,46.829000,46.829000,13,10,1722,57
1760313975.492147,2,36.735,45.735000,92.564000,8,9,2371,57
1760313976.492166,3,34.548,43.849000,136.413000,14,10,2688,58
1760313977.492192,4,35.742,45.224000,181.637000,7,9,2899,58
1760313978.492145,5,35.663,45.538000,227.175000,8,9,2899,58
1760313979.492142,6,35.753,45.599000,272.774000,6,8,2899,58
1760313980.492143,7,35.251,45.450000,318.224000,6,8,2899,58
1760313981.492195,8,35.471,45.707000,363.931000,7,9,2899,58
1760313982.492192,9,34.969,45.630000,409.561000,7,9,2899,59
1760313983.492194,10,34.661,45.296000,454.857000,6,8,2899,59
1760313984.492145,11,35.114,46.246000,501.103000,7,9,2899,59
1760313985.492193,12,35.320,37.991000,539.094000,7,9,2899,59
1760313986.492171,13,35.239,37.976000,577.070000,7,8,2899,59
1760313987.492193,14,35.444,38.392000,615.462000,8,9,2899,59
1760313988.492196,15,35.781,38.546000,654.008000,7,9,2899,60
1760313989.492146,16,35.947,38.608000,692.616000,7,8,2899,60
1760313990.492148,17,35.703,38.533000,731.149000,6,8,2899,60
1760313991.492148,18,35.440,38.408000,769.557000,7,9,2899,60
1760313992.492189,19,35.779,38.683000,808.240000,7,9,2899,60
1760313993.492192,20,35.563,38.287000,846.527000,8,9,2899,60
1760313994.492165,21,35.715,38.474000,885.001000,9,10,2899,61
1760313995.492145,22,35.955,38.603000,923.604000,7,9,2899,61
1760313996.492189,23,35.463,38.319000,961.923000,7,8,2899,61
1760313997.492193,24,35.204,37.866000,999.789000,7,8,2899,61
1760313998.492195,25,35.586,38.339000,1038.128000,6,8,2899,61
1760313999.492193,26,35.407,38.433000,1076.561000,6,8,2899,61
1760314000.492153,27,35.337,38.438000,1114.999000,6,8,2899,61
1760314001.492148,28,35.661,39.049000,1154.048000,7,8,2899,62
1760314002.492192,29,35.808,39.101000,1193.149000,7,8,2899,62
1760314003.492193,30,35.992,39.723000,1232.872000,7,9,2899,62
1760314004.492146,31,36.248,40.051000,1272.923000,6,8,2899,62
1760314005.492190,32,36.153,39.872000,1312.795000,8,9,2899,62
1760314006.492166,33,35.844,39.633000,1352.428000,7,8,2899,62
1760314007.492191,34,35.816,39.884000,1392.312000,6,8,2899,62
1760314008.492164,35,35.930,40.106000,1432.418000,7,9,2899,62
1760314009.492194,36,36.008,40.412000,1472.830000,6,8,2899,62
1760314010.492152,37,36.766,41.521000,1514.351000,7,9,2899,62
1760314011.492147,38,36.909,41.533000,1555.884000,8,9,2899,61
1760314012.492156,39,35.889,40.615000,1596.499000,7,8,2899,61
1760314013.492162,40,36.094,41.276000,1637.775000,7,9,2899,61
1760314014.492148,41,36.276,41.343000,1679.118000,7,9,2899,61
1760314015.492143,42,35.709,41.322000,1720.440000,7,8,2899,61
1760314016.492146,43,36.224,41.655000,1762.095000,6,8,2899,61
1760314017.492153,44,36.064,41.840000,1803.935000,6,8,2899,61
1760314018.492148,45,35.940,41.764000,1845.699000,6,8,2899,61
1760314019.492141,46,35.799,42.144000,1887.843000,7,9,2899,61
1760314020.492146,47,35.661,41.916000,1929.759000,6,8,2899,61
1760314021.492154,48,36.138,42.761000,1972.520000,7,9,2899,61
1760314022.492168,49,36.007,42.611000,2015.131000,8,9,2899,60
1760314023.492148,50,35.859,42.761000,2057.892000,7,9,2899,60
1760314024.492145,51,35.995,42.865000,2100.757000,7,9,2899,60
1760314025.492147,52,35.836,42.887000,2143.644000,6,8,2899,60
1760314026.492148,53,35.550,42.895000,2186.539000,7,9,2899,60
1760314027.492147,54,35.498,43.062000,2229.601000,6,8,2899,60
1760314028.492144,55,35.330,42.933000,2272.534000,7,8,2899,60
1760314029.492142,56,35.182,43.113000,2315.647000,6,8,2899,60
1760314030.492147,57,35.581,43.786000,2359.433000,7,9,2899,60
1760314031.492165,58,35.377,43.461000,2402.894000,6,8,2899,60
1760314032.492146,59,35.407,43.913000,2446.807000,7,9,2899,60
1760314033.492145,60,35.757,44.398000,2491.205000,7,8,2899,59
1760314034.492152,61,35.748,44.415000,2535.620000,7,9,2899,59
1760314035.492147,62,35.524,44.577000,2580.197000,6,8,2899,59
1760314036.492158,63,35.887,45.092000,2625.289000,8,9,2899,59
1760314037.492146,64,35.809,44.928000,2670.217000,5,7,2899,59
1760314038.492148,65,35.633,45.432000,2715.649000,6,7,2899,59
1760314039.492149,66,36.143,45.921000,2761.570000,7,9,2899,59
1760314040.492146,67,35.958,45.708000,2807.278000,6,8,2899,59
1760314041.492160,68,35.867,46.578000,2853.856000,7,9,2899,59
1760314042.492146,69,35.686,46.091000,2899.947000,7,9,2899,59
1760314043.492158,70,35.828,46.311000,2946.258000,8,9,2899,59
1760314044.492153,71,35.804,46.412000,2992.670000,6,8,2899,59
1760314045.492157,72,35.728,46.588000,3039.258000,8,9,2899,59
1760314046.492162,73,35.971,46.793000,3086.051000,6,8,2899,59
1760314047.492157,74,35.917,38.635000,3124.686000,6,8,2899,59
1760314048.492145,75,35.836,38.678000,3163.364000,7,8,2899,59
1760314049.492145,76,35.659,38.390000,3201.754000,7,9,2899,59
1760314050.492145,77,35.558,38.344000,3240.098000,6,8,2899,58
1760314051.492159,78,35.402,38.255000,3278.353000,7,8,2899,58
1760314052.492145,79,35.292,38.094000,3316.447000,6,8,3009,59
1760314053.492175,80,35.105,37.958000,3354.405000,7,8,2942,58
1760314054.492143,81,35.410,38.132000,3392.537000,7,9,2399,58
1760314055.492150,82,35.437,38.054000,3430.591000,7,8,2413,58
1760314056.492167,83,35.892,40.635000,3471.226000,7,8,2899,59
1760314057.492196,84,35.575,38.277000,3509.503000,7,8,2899,58
1760314058.492146,85,35.107,37.776000,3547.279000,7,8,2899,58
1760314059.492197,86,35.134,37.966000,3585.245000,6,8,2899,58
1760314060.492157,87,35.116,37.954000,3623.199000,6,8,2899,58
1760314061.492148,88,35.073,37.848000,3661.047000,7,9,2899,58
1760314062.492176,89,35.218,38.011000,3699.058000,7,9,2899,58
1760314063.492196,90,34.918,38.033000,3737.091000,7,8,2899,58
