ts,cpu_percent,rss_mb,power_w,energy_j_total
1760261133.3606553,27.00,206.53,0.000,0.000000
1760261134.360586,10.00,206.78,5.632,5.631333
1760261135.3607113,15.00,204.57,6.389,12.021271
1760261136.3607714,9.00,204.82,6.399,18.420729
1760261137.3605483,13.00,205.07,6.214,24.632933
1760261138.3605227,0.00,205.07,5.465,30.097640
1760261139.3606534,0.00,205.07,5.395,35.493562
1760261140.36068,0.00,205.07,5.361,40.854266
1760261141.3605604,0.00,205.07,5.530,46.384098
1760261142.3606558,1.00,205.07,5.393,51.777700
1760261143.360555,0.00,205.07,5.385,57.162268
1760261144.3609717,0.00,205.07,5.338,62.502770
1760261145.3605213,1.00,205.07,5.315,67.815073
1760261146.3606205,0.00,205.07,5.541,73.356136
1760261147.360633,0.00,205.07,5.372,78.728375
1760261148.3605587,0.00,205.07,5.354,84.081938
1760261149.36062,0.00,205.07,5.361,89.443253
1760261150.3606734,0.00,205.07,5.370,94.813295
1760261151.3606212,0.00,205.07,5.537,100.350024
1760261152.3605578,0.00,205.07,5.330,105.679600
1760261153.360558,0.00,205.07,5.367,111.046713
1760261154.3605545,1.00,205.07,5.314,116.361030
1760261155.3605459,0.00,205.07,5.359,121.720025
1760261156.3606718,0.00,205.07,5.537,127.257731
1760261157.3605182,0.00,205.07,5.263,132.519925
1760261158.3605173,0.00,205.07,5.360,137.879591
1760261159.360917,0.00,205.07,5.326,143.207580
1760261160.3605509,0.00,205.07,5.421,148.626268
1760261161.3605165,0.00,205.07,5.473,154.099154
1760261162.3606417,0.00,205.07,5.381,159.480671
1760261163.3605433,1.00,205.07,5.398,164.878545
1760261164.3606246,0.00,205.07,5.315,170.194328
1760261165.3606153,0.00,205.07,5.386,175.580056
1760261166.3605576,0.00,205.07,5.505,181.084742
1760261167.360558,0.00,205.07,5.392,186.476329
1760261168.36056,0.00,205.07,5.439,191.915585
1760261169.3606267,1.00,205.07,5.380,197.296248
1760261170.360553,0.00,205.07,5.350,202.646332
1760261171.3605573,0.00,205.07,5.598,208.244706
1760261172.3605545,0.00,205.07,5.428,213.672305
1760261173.360722,0.00,205.07,5.399,219.072132
1760261174.3606176,0.00,205.07,5.374,224.445593
1760261175.3605456,0.00,205.07,5.461,229.906272
1760261176.3606348,0.00,205.07,5.531,235.437813
1760261177.3606021,1.00,205.07,5.419,240.856989
1760261178.3605692,0.00,205.07,5.408,246.265056
1760261179.3607588,0.00,205.07,5.455,251.721463
1760261180.3605514,0.00,205.07,5.424,257.144728
1760261181.360608,0.00,205.07,5.560,262.705504
1760261182.3606398,0.00,205.07,5.455,268.160752
1760261183.3605397,0.00,205.07,5.385,273.545137
1760261184.360753,0.00,205.07,5.438,278.984210
1760261185.3609822,1.00,205.07,5.437,284.422795
1760261186.360547,1.00,205.07,5.582,290.002432
1760261187.3606799,0.00,205.07,5.455,295.457679
1760261188.3605385,0.00,205.07,5.434,300.890831
1760261189.3605144,0.00,205.07,5.370,306.260813
1760261190.3605344,0.00,205.07,5.355,311.615902
1760261191.3606215,0.00,205.07,5.608,317.224469
1760261192.3605494,0.00,205.07,5.419,322.643461
1760261193.360626,0.00,205.07,5.453,328.097305
1760261194.3605564,0.00,205.07,5.412,333.509034
1760261195.360566,0.00,205.07,5.470,338.979357
1760261196.360558,0.00,205.07,5.632,344.611545
