ts,cpu_percent,rss_mb,power_w,energy_j_total
1760411417.2236469,39.00,253.02,0.000,0.000000
1760411418.223648,50.00,254.39,2.033,2.033480
1760411419.2236664,12.00,255.14,1.505,3.538636
1760411420.223645,44.00,256.52,1.393,4.931386
1760411421.223645,17.00,257.14,1.954,6.885875
1760411422.2236624,0.00,257.14,0.291,7.176555
1760411423.2236636,0.00,257.14,0.169,7.345507
1760411424.2236626,1.00,257.14,0.173,7.518212
1760411425.2236354,0.00,257.14,0.176,7.694549
1760411426.2236621,0.00,257.14,0.182,7.876668
1760411427.2236636,0.00,257.14,0.166,8.043163
1760411428.223663,0.00,257.14,0.168,8.211230
1760411429.2236662,0.00,257.14,0.161,8.372385
1760411430.2236636,1.00,257.14,0.156,8.528398
1760411431.2236667,0.00,257.14,0.174,8.702446
1760411432.223665,0.00,257.14,0.165,8.867675
1760411433.2236633,0.00,257.14,0.167,9.034918
1760411434.2236621,0.00,257.14,0.168,9.203229
1760411435.223666,0.00,257.14,0.161,9.364201
1760411436.2236626,1.00,257.14,0.169,9.532817
1760411437.2236643,1.00,257.14,0.166,9.698595
1760411438.2236629,0.00,257.14,0.159,9.857370
1760411439.2236345,0.00,257.14,0.179,10.036758
1760411440.2236638,0.00,257.14,0.157,10.194007
1760411441.223663,0.00,257.14,0.160,10.353942
1760411442.2236724,1.00,257.14,0.166,10.519445
1760411443.223662,0.00,257.14,0.177,10.696270
1760411444.2236621,0.00,257.14,0.181,10.877734
1760411445.2236636,0.00,257.14,0.215,11.093222
1760411446.223667,1.00,257.14,0.176,11.269269
1760411447.2236643,0.00,257.14,0.171,11.440449
1760411448.2236123,0.00,257.14,0.167,11.607188
1760411449.2236154,0.00,257.14,0.157,11.764315
1760411450.2236588,0.00,257.14,0.166,11.930276
1760411451.2236664,0.00,257.14,0.168,12.098603
1760411452.2236273,1.00,257.14,0.179,12.277747
1760411453.2236657,0.00,257.14,0.176,12.453366
1760411454.2236664,0.00,257.14,0.175,12.628757
1760411455.2236354,0.00,257.14,0.188,12.817041
1760411456.2236657,0.00,257.14,0.183,12.999816
1760411457.2236683,1.00,257.14,0.188,13.187459
1760411458.2236176,0.00,257.14,0.185,13.372615
1760411459.2237058,0.00,257.14,0.183,13.555223
1760411460.2236629,0.00,257.14,0.177,13.731956
1760411461.2236652,0.00,257.14,0.192,13.924314
1760411462.2236662,0.00,257.14,0.174,14.098148
1760411463.223659,0.00,257.14,0.173,14.271616
1760411464.2236633,0.00,257.14,0.181,14.452881
1760411465.223665,1.00,257.14,0.170,14.622474
1760411466.2236633,1.00,257.14,0.200,14.822476
1760411467.223663,0.00,257.14,0.177,14.999835
1760411468.2236671,0.00,257.14,0.171,15.170404
1760411469.2236614,0.00,257.14,0.189,15.359664
1760411470.2236636,0.00,257.14,0.235,15.594546
1760411471.2236638,1.00,257.14,0.177,15.771157
1760411472.2236683,0.00,257.14,0.168,15.938873
1760411473.2236626,0.00,257.14,0.169,16.108252
1760411474.2236178,0.00,257.14,0.175,16.283582
1760411475.2236621,0.00,257.14,0.170,16.453861
1760411476.2236643,1.00,257.14,0.163,16.616954
1760411477.2236624,0.00,257.14,0.175,16.791887
1760411478.2236154,0.00,257.14,0.173,16.964791
1760411479.2236156,0.00,257.14,0.167,17.131988
1760411480.2236526,0.00,257.14,0.162,17.294196
1760411481.2236645,0.00,257.14,0.164,17.458067
1760411482.2236643,0.00,257.14,0.156,17.614217
1760411483.223662,1.00,257.14,0.178,17.792354
1760411484.2236636,0.00,257.14,0.178,17.970400
1760411485.2236633,0.00,257.14,0.166,18.136712
1760411486.2236655,1.00,257.14,0.160,18.297180
1760411487.223635,0.00,257.14,0.169,18.466041
1760411488.2236617,0.00,257.14,0.163,18.629530
1760411489.223663,0.00,257.14,0.169,18.798818
1760411490.2236624,1.00,257.14,0.165,18.964245
1760411491.2236235,0.00,257.14,0.181,19.144900
1760411492.223642,0.00,257.14,0.175,19.319863
1760411493.2236965,0.00,257.14,0.219,19.538876
1760411494.2236736,0.00,257.14,0.189,19.727603
1760411495.2236655,0.00,257.14,0.168,19.895593
1760411496.2236621,1.00,257.14,0.165,20.061020
1760411497.2236366,0.00,257.14,0.232,20.292683
1760411498.2236614,0.00,257.14,0.184,20.476999
1760411499.2236156,0.00,257.14,0.172,20.649476
1760411500.2236626,0.00,257.14,0.167,20.816535
1760411501.2236357,1.00,257.14,0.178,20.994490
1760411502.223669,0.00,257.14,0.191,21.185611
1760411503.2236164,0.00,257.14,0.180,21.365381
1760411504.2236083,0.00,257.14,0.241,21.606198
1760411505.2236621,9.00,263.52,0.817,22.423447
1760411506.223618,19.00,264.39,1.240,23.663236
1760411507.223663,0.00,264.39,0.200,23.863146
1760411508.2236633,0.00,264.39,0.180,24.043038
1760411509.2236164,4.00,264.52,0.725,24.767656
1760411510.2236118,16.00,265.02,1.147,25.914630
1760411511.223616,0.00,265.02,0.172,26.086557
1760411512.2236621,0.00,265.02,0.162,26.248994
1760411513.2236235,0.00,265.02,0.175,26.423881
1760411514.223666,1.00,265.02,0.179,26.603071
1760411515.2238164,0.00,265.02,0.189,26.791873
1760411516.2236605,0.00,265.02,0.172,26.964121
1760411517.2236655,0.00,265.02,0.165,27.128755
1760411518.2236636,1.00,265.02,0.159,27.288125
1760411519.2236676,0.00,265.02,0.202,27.489881
1760411520.2236633,0.00,265.02,0.152,27.641973
1760411521.2236166,0.00,265.02,0.150,27.791547
1760411522.223614,0.00,265.02,0.229,28.020295
1760411523.2236342,0.00,265.02,0.160,28.180199
1760411524.223611,0.00,265.02,0.160,28.340148
1760411525.223633,1.00,265.02,0.174,28.513662
1760411526.2236242,0.00,265.02,0.163,28.677015
1760411527.2236602,0.00,265.02,0.167,28.844120
1760411528.2236629,0.00,265.02,0.150,28.993694
1760411529.2236357,0.00,265.02,0.170,29.163821
1760411530.2236617,0.00,265.02,0.161,29.325083
1760411531.2236347,1.00,265.02,0.155,29.480440
1760411532.2236617,0.00,265.02,0.159,29.639260
1760411533.2236123,0.00,265.02,0.162,29.800827
1760411534.2236154,1.00,265.02,0.155,29.956001
1760411535.223615,0.00,265.02,0.164,30.119582
1760411536.2236328,1.00,265.02,0.157,30.276618
1760411537.2236614,0.00,265.02,0.161,30.437177
1760411538.2236626,0.00,265.02,0.177,30.613713
1760411539.2236638,0.00,265.02,0.170,30.783626
1760411540.2236636,0.00,265.02,0.181,30.964250
1760411541.2236636,0.00,265.02,0.156,31.120019
1760411542.2236643,0.00,265.02,0.141,31.261094
1760411543.2236636,1.00,265.02,0.153,31.414574
1760411544.223663,0.00,265.02,0.151,31.565735
1760411545.2236595,0.00,265.02,0.170,31.735969
