ts,t_rel_s,power_w,energy_j_this_sec,energy_j_total,gpu_util_percent,mem_util_percent,mem_used_MiB,temp_c
1760411418.480919,0,21.463,0.000000,0.000000,8,8,1211,54
1760411419.480909,1,34.350,37.180000,37.180000,7,8,1617,55
1760411420.480862,2,34.004,44.192000,81.372000,8,9,1912,56
1760411421.480906,3,34.568,44.997000,126.369000,7,8,2429,56
1760411422.480901,4,33.764,44.232000,170.601000,7,9,2429,56
1760411423.480904,5,33.966,44.514000,215.115000,6,8,2429,56
1760411424.480860,6,34.024,44.831000,259.946000,7,8,2429,56
1760411425.480870,7,34.109,45.219000,305.165000,6,8,2429,57
1760411426.480853,8,34.245,36.938000,342.103000,6,8,2429,57
1760411427.480902,9,34.132,36.948000,379.051000,7,8,2429,57
1760411428.480875,10,33.988,36.803000,415.854000,7,8,2429,57
1760411429.480903,11,33.772,36.543000,452.397000,7,9,2429,57
1760411430.480911,12,33.838,36.520000,488.917000,7,8,2429,57
1760411431.480856,13,33.997,36.704000,525.621000,7,9,2429,58
1760411432.480902,14,34.080,36.865000,562.486000,6,8,2429,58
1760411433.480857,15,34.254,37.115000,599.601000,7,8,2429,58
1760411434.480903,16,34.238,37.179000,636.780000,6,8,2429,58
1760411435.480859,17,34.141,36.956000,673.736000,6,8,2429,58
1760411436.480875,18,34.360,36.946000,710.682000,6,8,2429,58
1760411437.480903,19,34.407,37.271000,747.953000,6,8,2429,58
1760411438.480906,20,34.470,37.389000,785.342000,7,8,2429,59
1760411439.480853,21,34.606,37.403000,822.745000,6,8,2429,59
1760411440.480901,22,34.526,37.348000,860.093000,6,8,2429,59
1760411441.480878,23,34.476,37.394000,897.487000,6,8,2429,59
1760411442.480905,24,34.310,37.512000,934.999000,7,8,2429,59
1760411443.480904,25,34.667,38.050000,973.049000,6,8,2429,59
1760411444.480904,26,34.637,38.183000,1011.232000,6,8,2429,59
1760411445.480888,27,34.380,38.072000,1049.304000,6,8,2429,60
1760411446.480904,28,34.372,38.102000,1087.406000,7,9,2429,60
1760411447.480901,29,34.576,38.380000,1125.786000,7,9,2429,60
1760411448.480900,30,34.590,38.410000,1164.196000,6,8,2429,60
1760411449.480904,31,34.695,38.665000,1202.861000,6,8,2429,60
1760411450.480904,32,34.592,38.929000,1241.790000,7,9,2429,60
1760411451.480857,33,34.715,39.172000,1280.962000,7,8,2429,60
1760411452.480907,34,34.676,39.073000,1320.035000,6,8,2429,60
1760411453.480890,35,34.895,39.626000,1359.661000,6,8,2429,61
1760411454.480921,36,34.759,39.702000,1399.363000,6,8,2429,61
1760411455.480858,37,35.014,40.101000,1439.464000,6,8,2429,61
1760411456.480867,38,35.056,40.399000,1479.863000,6,8,2429,61
1760411457.480902,39,35.170,40.553000,1520.416000,6,8,2429,61
1760411458.480902,40,35.048,40.689000,1561.105000,6,8,2429,61
1760411459.480901,41,35.391,41.267000,1602.372000,6,8,2429,62
1760411460.480877,42,35.722,41.729000,1644.101000,7,8,2429,62
1760411461.480904,43,35.497,41.665000,1685.766000,7,8,2429,62
1760411462.480906,44,35.214,41.437000,1727.203000,6,8,2429,62
