ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760829439.345079,26.00,160.23,0.000,0.000000,4
1760829440.345091,16.00,160.48,6.445,6.445235,8
1760829441.3449976,19.00,160.98,6.267,12.712064,12
1760829442.3449874,0.00,160.98,5.338,18.049758,12
1760829443.345357,1.00,160.98,5.407,23.458680,12
1760829444.3449755,0.00,160.98,5.477,28.933275,12
1760829445.3449879,0.00,160.98,5.318,34.251438,12
1760829446.3449955,0.00,160.98,5.288,39.539816,12
1760829447.3449712,0.00,160.98,5.328,44.868049,12
1760829448.3449934,0.00,160.98,5.313,50.180963,12
1760829449.3450012,0.00,160.98,5.472,55.652994,12
1760829450.3449738,0.00,160.98,5.257,60.909512,12
1760829451.3449965,1.00,160.98,5.340,66.249830,12
1760829452.3449936,0.00,160.98,5.333,71.582458,12
1760829453.3449965,0.00,160.98,5.400,76.982896,12
1760829454.3450885,0.00,160.98,5.534,82.517184,12
1760829455.3449712,0.00,160.98,5.481,87.998004,12
1760829456.3449965,0.00,160.98,5.372,93.370244,12
1760829457.344986,0.00,160.98,5.402,98.772025,12
1760829458.34499,1.00,160.98,5.388,104.160256,12
1760829459.3449922,0.00,160.98,5.467,109.627649,12
1760829460.344992,0.00,160.98,5.363,114.990977,12
1760829461.3450253,0.00,160.98,5.319,120.309933,12
1760829462.3449953,0.00,160.98,5.339,125.649092,12
1760829463.3449986,0.00,160.98,5.344,130.993378,12
1760829464.345386,0.00,160.98,5.536,136.531694,12
1760829465.3451464,1.00,160.98,5.372,141.902102,12
1760829466.3450778,0.00,160.98,5.343,147.244801,12
1760829467.3451252,0.00,160.98,5.354,152.598791,12
1760829468.3451035,1.00,160.98,5.374,157.972557,12
1760829469.345013,0.00,160.98,5.544,163.515572,12
1760829470.3449762,0.00,160.98,5.379,168.894038,12
1760829471.3454745,0.00,160.98,5.350,174.246990,12
1760829472.3451293,0.00,160.98,5.422,179.667509,12
1760829473.3451316,0.00,160.98,5.381,185.048781,12
1760829474.34522,0.00,160.98,5.543,190.591919,12
1760829475.3449948,0.00,160.98,5.345,195.936144,12
1760829476.344988,0.00,160.98,5.422,201.358066,12
1760829477.3451324,0.00,160.98,5.343,206.701985,12
1760829478.3450005,0.00,160.98,5.303,212.004279,12
1760829479.3449922,0.00,160.98,5.602,217.605888,12
1760829480.3449976,0.00,160.98,5.418,223.024392,12
1760829481.3449872,0.00,160.98,5.346,228.370509,12
1760829482.3449922,0.00,160.98,5.280,233.650525,12
1760829483.3450868,1.00,160.98,5.331,238.982054,12
1760829484.3449705,0.00,160.98,5.615,244.596297,12
1760829485.345369,0.00,160.98,5.383,249.981843,12
1760829486.344992,0.00,160.98,5.365,255.344744,12
