ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760870192.4975662,20.00,356.59,0.000,0.000000,4
1760870193.4971588,5.00,356.59,5.940,5.937729,8
1760870194.4971573,4.00,343.33,5.832,11.769807,12
1760870195.4971566,0.00,343.33,5.118,16.887958,12
1760870196.497173,1.00,343.33,5.118,22.006414,12
1760870197.4971533,0.00,343.33,5.110,27.116630,12
1760870198.4972484,0.00,343.33,5.295,32.412027,12
1760870199.497175,1.00,343.33,5.244,37.656093,12
1760870200.4971707,0.00,343.33,5.138,42.793653,12
1760870201.4971514,0.00,343.33,5.104,47.898010,12
1760870202.4973636,0.00,343.33,5.087,52.986193,12
1760870203.497172,0.00,343.33,5.252,58.237461,12
1760870204.4971483,0.00,343.33,5.115,63.352316,12
1760870205.4971714,0.00,343.33,5.153,68.504952,12
1760870206.4971523,1.00,343.33,5.112,73.617122,12
1760870207.497253,0.00,343.33,5.153,78.770429,12
1760870208.4974365,0.00,343.33,5.272,84.043609,12
1760870209.4971645,0.00,343.33,5.161,89.202714,12
1760870210.4971685,0.00,343.33,5.148,94.350284,12
1760870211.4971485,0.00,343.33,5.126,99.476613,12
1760870212.4971714,0.00,343.33,5.147,104.623939,12
1760870213.4971495,0.00,343.33,5.374,109.997522,12
1760870214.497544,0.00,343.33,5.146,115.146007,12
1760870215.4971745,0.00,343.33,5.146,120.290342,12
1760870216.4971507,0.00,343.33,5.120,125.410019,12
1760870217.4971714,0.00,343.33,5.195,130.604708,12
1760870218.497152,1.00,343.33,5.301,135.905597,12
1760870219.4971802,0.00,343.33,5.202,141.107610,12
1760870220.4971523,0.00,343.33,5.190,146.297844,12
1760870221.4971492,0.00,343.33,5.150,151.447489,12
1760870222.4971697,0.00,343.33,5.168,156.615383,12
1760870223.497255,0.00,343.33,5.289,161.904676,12
1760870224.4971714,0.00,343.33,5.273,167.177124,12
1760870225.4971702,0.00,343.33,5.149,172.326464,12
1760870226.4971712,1.00,343.33,5.148,177.474583,12
