ts,cpu_percent,rss_mb,power_w,energy_j_total,video_tmp_count
1760856407.2679243,25.00,261.70,0.000,0.000000,4
1760856408.2679808,4.00,261.95,5.962,5.962204,8
1760856409.2679336,13.00,266.95,6.152,12.113739,12
1760856410.2680123,0.00,266.95,5.341,17.455522,12
1760856411.2679372,0.00,266.95,5.385,22.840152,12
1760856412.2679138,0.00,266.95,5.534,28.373768,12
1760856413.2679427,1.00,266.95,5.298,33.671850,12
1760856414.2679358,0.00,266.95,5.364,39.035728,12
1760856415.2679121,0.00,266.95,5.333,44.368417,12
1760856416.2679322,0.00,266.95,5.382,49.750422,12
1760856417.268049,0.00,266.95,5.538,55.289532,12
1760856418.268006,0.00,266.95,5.362,60.651029,12
1760856419.2680116,0.00,266.95,5.373,66.023696,12
1760856420.268133,1.00,266.95,5.361,71.385682,12
1760856421.267932,0.00,266.95,5.332,76.716601,12
1760856422.268089,0.00,266.95,5.555,82.272434,12
1760856423.2680843,0.00,266.95,5.376,87.648275,12
1760856424.2679303,0.00,266.95,5.328,92.975409,12
1760856425.268067,0.00,266.95,5.561,98.536797,12
1760856426.2683127,0.00,266.95,5.437,103.974649,12
1760856427.2679448,0.00,266.95,5.624,109.596094,12
1760856428.2679386,1.00,266.95,5.386,114.981701,12
1760856429.2680082,0.00,266.95,5.364,120.346494,12
1760856430.2680273,0.00,266.95,5.331,125.677535,12
1760856431.268013,0.00,266.95,5.332,131.009065,12
1760856432.2680976,0.00,266.95,5.542,136.551287,12
1760856433.2682528,0.00,266.95,5.375,141.926761,12
1760856434.2679915,0.00,266.95,5.348,147.273793,12
1760856435.2679365,1.00,266.95,5.388,152.661902,12
1760856436.2679353,0.00,266.95,5.393,158.054894,12
1760856437.2679276,0.00,266.95,5.468,163.522958,12
1760856438.2679129,0.00,266.95,5.080,168.602901,12
1760856439.267935,1.00,266.95,5.137,173.740339,12
1760856440.26793,0.00,266.95,5.121,178.861237,12
1760856441.2679262,0.00,266.95,5.178,184.038775,12
1760856442.2679121,0.00,266.95,5.297,189.335636,12
1760856443.2679362,0.00,266.95,5.111,194.446646,12
1760856444.2679331,0.00,266.95,5.115,199.561745,12
1760856445.2679427,0.00,266.95,5.115,204.677211,12
1760856446.2679148,0.00,266.95,5.138,209.814771,12
1760856447.2680528,0.00,266.95,5.366,215.181640,12
1760856448.2681272,1.00,266.95,5.162,220.344407,12
1760856449.2679505,0.00,266.95,5.172,225.515109,12
1760856450.2679257,0.00,266.95,5.143,230.658285,12
1760856451.2679121,0.00,266.95,5.228,235.886543,12
1760856452.2679358,0.00,266.95,5.702,241.588249,12
1760856453.26835,0.00,266.95,5.130,246.720743,12
1760856454.2680717,0.00,266.95,5.099,251.818265,12
1760856455.2680225,0.00,266.95,5.174,256.991530,12
1760856456.2682314,1.00,266.95,5.161,262.153138,12
1760856457.267942,0.00,266.95,5.376,267.528063,12
1760856458.2680104,0.00,266.95,5.142,272.670018,12
1760856459.2681198,0.00,266.95,5.208,277.878562,12
1760856460.2679126,0.00,266.95,5.155,283.032662,12
1760856461.2679343,0.00,266.95,5.317,288.349482,12
1760856462.2679353,0.00,266.95,5.390,293.739178,12
1760856463.2679324,0.00,266.95,5.202,298.940702,12
1760856464.2679431,0.00,266.95,5.149,304.090042,12
1760856465.2681375,0.00,266.95,5.185,309.275820,12
1760856466.267937,1.00,266.95,5.138,314.412770,12
1760856467.26801,0.00,266.95,5.381,319.794287,12
1760856468.2679162,0.00,266.95,5.200,324.993736,12
1760856469.2679331,0.00,266.95,5.166,330.159800,12
1760856470.2679274,0.00,266.95,5.145,335.304745,12
1760856471.267926,1.00,266.95,5.177,340.481673,12
1760856472.2680545,0.00,266.95,5.420,345.902374,12
1760856473.2679305,0.00,266.95,5.190,351.091631,12
1760856474.26805,0.00,266.95,5.152,356.244511,12
1760856475.267935,0.00,266.95,5.155,361.399283,12
1760856476.2679145,0.00,266.95,5.112,366.511635,12
1760856477.2679164,0.00,266.95,5.344,371.855555,12
1760856478.268004,0.00,266.95,5.106,376.962353,12
1760856479.2679565,0.00,266.95,5.181,382.142760,12
1760856480.2679253,1.00,266.95,5.178,387.320176,12
1760856481.267935,0.00,266.95,5.200,392.519809,12
1760856482.2679985,0.00,266.95,5.396,397.915852,12
1760856483.2682061,0.00,266.95,5.208,403.125189,12
1760856484.268044,0.00,266.95,5.149,408.272881,12
1760856485.2679327,0.00,266.95,5.151,413.423503,12
1760856486.2679372,0.00,266.95,5.157,418.580289,12
1760856487.2679343,0.00,266.95,5.410,423.989821,12
1760856488.2679374,0.00,266.95,5.202,429.192261,12
1760856489.2679124,1.00,266.95,5.086,434.278125,12
1760856490.2679107,0.00,266.95,4.999,439.277440,12
1760856491.267939,0.00,266.95,5.189,444.466819,12
1760856492.2679355,0.00,266.95,5.340,449.806893,12
1760856493.2679145,0.00,266.95,4.979,454.785701,12
1760856494.2679298,0.00,266.95,4.964,459.749312,12
1760856495.267935,0.00,266.95,4.977,464.726106,12
1760856496.2679455,0.00,266.95,5.027,469.753131,12
1760856497.268689,0.00,266.95,5.138,474.895269,12
1760856498.26794,0.00,266.95,4.976,479.867546,12
1760856499.2679346,0.00,266.95,5.019,484.886332,12
1760856500.267935,1.00,266.95,4.892,489.778410,12
1760856501.2680602,0.00,266.95,5.263,495.042251,12
1760856502.2679305,6.00,268.20,5.476,500.517823,16
1760856503.267916,0.00,268.20,5.372,505.889758,16
1760856504.26794,0.00,268.20,5.250,511.139866,16
1760856505.2679152,3.00,268.20,5.491,516.630758,16
1760856506.2680404,4.00,268.20,6.000,522.631780,24
1760856507.2679148,0.00,268.20,5.817,528.447683,24
1760856508.2679546,0.00,268.20,5.261,533.709022,24
1760856509.268298,0.00,268.20,5.187,538.898035,24
1760856510.2680464,0.00,268.20,5.241,544.137707,24
1760856511.2679346,0.00,268.20,5.196,549.332823,24
1760856512.267939,0.00,268.20,5.362,554.694931,24
1760856513.2680361,0.00,268.20,5.243,559.938875,24
1760856514.2680535,0.00,268.20,5.230,565.168537,24
1760856515.2680335,0.00,268.20,5.220,570.388738,24
1760856516.267996,0.00,268.20,5.189,575.577201,24
1760856517.2680395,1.00,268.20,5.354,580.931436,24
1760856518.2679331,0.00,268.20,5.172,586.102504,24
1760856519.2679384,0.00,268.20,5.196,591.298597,24
1760856520.2679362,0.00,268.20,5.206,596.504516,24
1760856521.2679124,0.00,268.20,5.189,601.693651,24
1760856522.2679138,0.00,268.20,5.379,607.072726,24
1760856523.267914,0.00,268.20,5.349,612.421956,24
1760856524.2681499,0.00,268.20,5.202,617.624945,24
1760856525.2679346,1.00,268.20,5.187,622.810906,24
1760856526.2679346,0.00,268.20,5.166,627.977031,24
1760856527.2679474,0.00,268.20,5.664,633.640651,24
1760856528.2679334,0.00,268.20,5.300,638.940320,24
1760856529.2679405,0.00,268.20,5.197,644.137573,24
1760856530.267914,0.00,268.20,5.227,649.364671,24
1760856531.267936,0.00,268.20,5.218,654.582736,24
1760856532.2679121,0.00,268.20,5.368,659.950459,24
1760856533.2679436,0.00,268.20,5.202,665.152167,24
1760856534.267912,0.00,268.20,5.122,670.274102,24
1760856535.2679336,0.00,268.20,5.188,675.462566,24
1760856536.2679427,1.00,268.20,5.149,680.611845,24
1760856537.2679513,0.00,268.20,5.456,686.067397,24
1760856538.267911,0.00,268.20,5.231,691.298585,24
1760856539.2680435,0.00,268.20,5.204,696.503344,24
1760856540.267925,0.00,268.20,5.198,701.700902,24
1760856541.2679343,1.00,268.20,5.150,706.851035,24
1760856542.2679315,0.00,268.20,5.364,712.215035,24
1760856543.2679217,0.00,268.20,5.253,717.467524,24
1760856544.267935,0.00,268.20,5.164,722.632062,24
1760856545.2679336,0.00,268.20,5.186,727.818145,24
1760856546.2679229,0.00,268.20,5.172,732.990128,24
1760856547.2679129,0.00,268.20,5.374,738.364260,24
1760856548.2679286,0.00,268.20,5.379,743.743336,24
1760856549.268026,0.00,268.20,5.214,748.957800,24
1760856550.2679398,0.00,268.20,5.183,754.140160,24
1760856551.2679346,0.00,268.20,5.182,759.322336,24
1760856552.267937,0.00,268.20,5.329,764.651668,24
1760856553.2679155,0.00,268.20,5.188,769.839827,24
1760856554.267931,1.00,268.20,5.149,774.988678,24
1760856555.2679284,0.00,268.20,5.188,780.176653,24
1760856556.267925,0.00,268.20,5.178,785.354740,24
1760856557.2679386,0.00,268.20,5.347,790.702200,24
1760856558.2679565,0.00,268.20,5.176,795.878517,24
1760856559.2680519,0.00,268.20,5.229,801.108301,24
1760856560.26794,0.00,268.20,5.162,806.269787,24
1760856561.2679334,0.00,268.20,5.178,811.447508,24
1760856562.2679384,0.00,268.20,5.381,816.828354,24
1760856563.268157,0.00,268.20,5.184,822.013033,24
1760856564.2681005,0.00,268.20,5.194,827.206928,24
1760856565.2679334,1.00,268.20,5.152,832.358038,24
1760856566.2679455,0.00,268.20,5.145,837.503167,24
